"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
4796,"MRPL55",128308,9.999981353902083E-5,0.22850503485670023,0.9682275360285885,0.16866769945778468,0.9846498011127695,0.06409759876065066,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.973353154884085,0.10321456235476376,0.7428829580004521,0.05615801704105345,0.14344359187503322,0.11812548412083657,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.44202459700168406,0.08177480362397482
4797,"OASL",8638,0.9965608217690773,0.012393493415956624,0.9995902340105581,0.11560805577072038,0.6975871132018249,0.16963594113090627,-1.0,0.0,0.02387292198904287,0.1254841208365608,0.0,0.5001936483346243,0.9904038612673423,0.08520526723470179,0.131322873911496,0.1421378776142525,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.395034463756488,0.08177872630319105
4798,"SLC4A2",6522,0.0646078562074484,0.20003872966692487,0.9212924277790784,0.18261037955073586,0.5417566082545168,0.19442292796281951,-1.0,0.0,0.9966544727953626,0.023237800154918668,0.0,0.5001936483346243,0.8441979708260828,0.15027110766847404,0.06307116830513543,0.1524012393493416,0.47727912374618614,0.05635166537567777,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.41778299861534174,0.08188566115823959
4799,"CRYBA1",1411,0.22246435349872776,0.18803253292021688,0.9999764850508126,0.08849728892331526,0.08811040235278036,0.24845081332300542,0.002321519870911473,0.05964368706429125,0.8690677790824743,0.05790085205267235,-1.0,0.0,0.9531495829876278,0.11541440743609604,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.15501149118491137,0.11057319907048799,0.3744469592648997,0.08194949119053108
4800,"TRNAU1AP",54952,0.18072236954987086,0.18841982958946554,0.9826477675704971,0.15975987606506584,0.08811040235278036,0.24845081332300542,-1.0,0.0,0.5456748788458887,0.08597986057319908,-1.0,0.0,0.9231684503008709,0.12683965917893106,0.08458078718875246,0.15085205267234703,0.07110975356979506,0.13613477924089853,-1.0,0.0,0.0,0.5,-1.0,0.0,0.4718362823764542,0.08195163250375226
4801,"TLR6",10333,0.8965378468537452,0.048799380325329204,0.9999999999999996,0.06584043377226956,0.9853964867559281,0.06312935708752905,-1.0,0.0,9.99998000001E-5,0.1349728892331526,0.0,0.5001936483346243,0.7702614666630613,0.16498838109992253,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.41712431986657333,0.08075135553834237,0.40663905883765583,0.08197972419304245
4802,"STARD8",9754,0.72062507643065,0.08733539891556932,0.9213652214328035,0.18261037955073586,0.23142900574631675,0.24728892331525948,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.836940720326895,0.15143299767621998,9.999980000009995E-5,0.16092176607281178,0.6079168450466652,0.03543764523625097,0.0,0.5098760650658405,0.0,0.5,0.011745878659766068,0.13284275755228506,0.39309879342230813,0.08203806734224883
4803,"QSOX2",169714,0.229109955007202,0.18803253292021688,0.5916165138788435,0.22269558481797055,0.9952483952458088,0.044926413632842756,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9259297794272422,0.12645236250968242,0.5814224069698866,0.07532920216886135,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.38622111239548984,0.08326878388845856,0.5101862566707202,0.0820808151097231
4804,"KREMEN1",83999,8.484491877351615E-4,0.22850503485670023,0.9999975229363237,0.0731990704879938,0.7960417305648122,0.14058869093725793,0.1021040321753851,0.05693261037955073,0.029299202167159682,0.1254841208365608,0.0,0.5001936483346243,0.41319065441631925,0.2108830364058869,0.0,0.5803640588690937,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,0.0,0.5,0.095244563336102,0.11618900077459333,0.28033260711553354,0.08209185064020352
4805,"TAF1B",9014,0.6122003411131992,0.10476374903175832,0.9976560239573924,0.12955073586367158,0.6506225018715744,0.17505809450038728,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.8690942326083994,0.14426800929512007,0.6029179325972515,0.07261812548412083,0.627602213786664,0.03214562354763749,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.4924207985973362,0.08215406091296096
4806,"SLC9B2",133308,0.4040657578881192,0.14910921766072813,0.9999999555524793,0.06642137877614253,0.9999997033197844,0.005034856700232378,-1.0,0.0,0.008028937960075233,0.1349728892331526,0.0,0.5001936483346243,0.4409568107483642,0.2073973663826491,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.33893149759131236,0.08218585672754952
4807,"HPS3",84343,8.484491877351615E-4,0.22850503485670023,0.5919197799369689,0.22250193648334624,0.40371341549770917,0.20701006971340047,0.20976410935818446,0.054221533694810226,0.20949054266661288,0.11018590240123935,-1.0,0.0,0.9759529978894752,0.10030983733539892,0.02693798768085539,0.15530596436870642,0.18836124237322197,0.11018590240123935,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.33545212449593115,0.0821909295072677
4808,"ZDHHC8",29801,0.15666444740298266,0.18880712625871418,0.9681209422473179,0.16866769945778468,0.9238655462102927,0.09934159566227731,-1.0,0.0,0.7944221070356263,0.06738962044926414,0.0,0.5001936483346243,0.955547245516811,0.11425251742835012,0.0,0.5803640588690937,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,-1.0,0.0,0.11480641745220405,0.11560805577072038,0.4549105000024494,0.08224671445406195
4809,"RASAL1",8437,0.8689386180697514,0.05247869868319133,0.9999999999981672,0.06584043377226956,0.17400645908195567,0.24806351665375678,-1.0,0.0,9.99998000001E-5,0.1349728892331526,0.0,0.5001936483346243,0.9458856301492385,0.11793183578621223,0.10400882926739137,0.1489155693261038,0.23619050849741166,0.10670023237800155,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.35368856285347533,0.08229765165541436
4810,"RBM23",55147,0.3219714774389987,0.16498838109992253,0.9999956928382868,0.07610379550735864,0.8910203621355363,0.10863671572424477,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9941123014241001,0.0766847405112316,0.798394913958621,0.048799380325329204,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.550243442449561,0.08230189648660269
4811,"TCHH",7062,0.23525004322489912,0.18783888458559256,0.9902753262577043,0.15298218435321456,0.453468411297944,0.20584817970565453,0.005436141149338551,0.05964368706429125,-1.0,0.0,0.0,0.5001936483346243,0.9379239001667867,0.12064291247095275,0.5517192772414076,0.0784275755228505,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.03860269998198904,0.11967467079783115,0.41350050189060905,0.08236516545869621
4812,"DCLRE1A",9937,0.5016195628576807,0.12257939581719597,0.9674678977920396,0.16866769945778468,0.6126694790365945,0.17718822618125485,-1.0,0.0,0.38294622918581056,0.09759876065065841,0.0,0.5001936483346243,0.7224085990677214,0.17292796281951975,0.37231789975260715,0.10224632068164213,0.4330262830796405,0.06390395042602634,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.4986564675597605,0.08238973363171431
4813,"CNGB3",54714,0.8167066561919415,0.06390395042602634,0.7676441035602259,0.197714949651433,0.9454695564292614,0.09178931061192874,0.4692462290014106,0.047443841982958944,0.8450357066792878,0.060611928737412855,0.0,0.5001936483346243,0.07226475802480342,0.2621998450813323,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.1012570697632457,0.11618900077459333,0.41196105576347053,0.08242174800337498
4814,"SNX19",399979,0.5034269806558944,0.12219209914794733,0.998889807736936,0.12277304415182029,0.9790355142318312,0.06913245546088304,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.696689788616501,0.1777691711851278,9.999980000009995E-5,0.16092176607281178,0.2803414527419206,0.09934159566227731,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.47793215743031675,0.08245771776875155
4815,"PLD6",201164,0.5430382512385262,0.11638264910921767,0.9999976790292172,0.0731990704879938,0.9842377290572082,0.06467854376452363,-1.0,0.0,0.4295310938199645,0.09275755228505035,0.0,0.5001936483346243,0.38413917025180105,0.21649883810999226,0.0,0.5803640588690937,0.37670892929653627,0.07203718048024788,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.4380886410612398,0.08257645073151199
4816,"INTS2",57508,8.484491877351615E-4,0.22850503485670023,0.9484950163626372,0.1760263361735089,0.9695577627109767,0.07629744384198296,-1.0,0.0,0.023962140494844526,0.1254841208365608,0.0,0.5001936483346243,0.9605350792428884,0.1123160340821069,0.020212299939934904,0.15530596436870642,0.07110975356979506,0.13613477924089853,0.0,0.5098760650658405,0.0,0.5,2.587004984394226E-4,0.13632842757552285,0.30472087837637374,0.0825813895917814
