"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Gene Family Score","Gene Family pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
1054,"CACNB2",783,0.9767666422350811,0.05073586367157242,0.9999999999936726,0.11057319907048799,0.9640642345580505,0.10515104570100697,0.9994838500589031,0.048024786986831915,0.9999999999999885,0.06003098373353989,0.2192496612785926,0.06855151045701006,0.8424798329117088,0.197714949651433,0.022110105382751082,0.18261037955073586,0.0,0.5075522850503486,0.9865612239584669,0.0923702556158017,0.9998170598567275,0.031564678543764525,0.7058178196088929,0.12742060418280401,0.7868269388232623,0.005794839639386207
1055,"CD55",1604,8.441477494643486E-4,0.23489542989930287,0.9999999999996438,0.11057319907048799,0.998968680695418,0.0400852052672347,0.9999999999999996,0.04124709527498063,-1.0,0.0,0.0,0.5470565453137103,0.8424806581835721,0.197714949651433,0.09278913959443416,0.18067389620449265,0.0,0.5075522850503486,0.9999851841751884,0.021301316808675447,0.9999999962916518,0.015104570100697134,0.9999928340916825,0.02691711851278079,0.6707018826653655,0.005803033137753877
1056,"SPRY1",10252,0.923491653837143,0.0722308288148722,0.9999999999999991,0.11057319907048799,0.8099527675310633,0.17137877614252517,-1.0,0.0,0.9999999992262951,0.06003098373353989,0.3146809747395636,0.061967467079783116,0.8424806582671711,0.197714949651433,0.5865262437862007,0.13284275755228506,-1.0,0.0,0.9918321889962541,0.08404337722695585,0.983684501346071,0.06177381874515879,0.9999969112356742,0.02536793183578621,0.9287560719434387,0.005814592660826179
1057,"ANXA4",307,0.9548038640688624,0.05964368706429125,0.9999999998985158,0.11057319907048799,0.9969759687317076,0.05460883036405887,-1.0,0.0,0.9240186694378139,0.11212238574748257,0.0,0.5470565453137103,0.8424806578442156,0.197714949651433,0.6019402576914461,0.12993803253292022,0.0,0.5075522850503486,0.9999995760769983,0.012587141750580944,0.9992476703962998,0.03756777691711851,0.9999909260020824,0.027304415182029435,0.8023535478536502,0.0058193453577370935
1058,"SLC1A6",6511,0.9995310325010403,0.009682416731216111,0.9999986574276436,0.11463981409759876,0.9737018506701727,0.09624322230828815,-1.0,0.0,0.07901299617052439,0.13807126258714175,0.4172690282245277,0.049573973663826494,0.8297694925546982,0.19984508133230056,0.0,0.5923702556158017,0.2009100863017742,0.009876065065840434,0.8887415510427588,0.14794732765298219,0.5113391165293389,0.15840433772269558,0.13799622304207618,0.18706429124709528,0.6487470791164903,0.0058348118181376085
1059,"P4HA1",5033,0.9123794990838261,0.07591014717273431,0.9995255344298793,0.1516266460108443,0.9600899413168139,0.10844306738962045,-1.0,0.0,0.9999784664897657,0.07126258714175059,0.3878007624134033,0.0540278853601859,0.8424806454647059,0.197714949651433,0.7224643659701097,0.1175445391169636,-1.0,0.0,0.999995650220586,0.016847405112316034,0.9940363142649652,0.051897753679318356,0.19097304234256438,0.18222308288148722,0.896589398811708,0.005835655712565835
1060,"GNA14",9630,0.9962616539838473,0.030983733539891558,0.9999997888286478,0.11096049573973664,0.960220385901211,0.10844306738962045,0.9403978264219799,0.056738962044926414,-1.0,0.0,0.5936298630155332,0.0383423702556158,0.7296443552708292,0.21243222308288148,0.1769643630262659,0.1733152594887684,-1.0,0.0,0.9410719894908299,0.12819519752130132,0.9999320942571042,0.02691711851278079,0.2740885480987515,0.1740898528272657,0.8624703662042853,0.005852349198111728
1061,"PCCB",5096,0.9587498421617304,0.05867544539116964,0.9999912032715643,0.12490317583268784,0.7579141934395268,0.18009295120061966,0.9999999999999996,0.04124709527498063,0.18646419906142062,0.13807126258714175,0.29111489433695786,0.06235476374903176,0.8424535550443714,0.197714949651433,0.4554419333442063,0.14852827265685514,-1.0,0.0,0.9999996527110826,0.012587141750580944,0.5061758387294867,0.15879163439194424,0.6255394706665868,0.13768396591789311,0.8270072652032249,0.005856112472368946
1062,"ACO1",48,0.6095134720418772,0.13536018590240123,0.9999999992733853,0.11057319907048799,0.9294987899589927,0.13768396591789311,-1.0,0.0,0.8275334064678653,0.12122385747482571,0.9327773793523055,0.016266460108443067,0.8424805959274361,0.197714949651433,0.5608570715921073,0.13594113090627422,-1.0,0.0,0.9999978138727181,0.0156855151045701,0.697908953542013,0.13284275755228506,0.9603468717046912,0.07900852052672347,0.9294189744310483,0.005857164098204137
1063,"OSMR",9180,0.08499075785203218,0.2126258714175058,0.9943981194017956,0.17815646785437644,0.9632102449395161,0.10573199070487994,0.9875801775445163,0.05209140201394268,1.0,0.06003098373353989,0.06660250685115136,0.08965917893106119,0.842480364727223,0.197714949651433,0.71640998613581,0.1185127807900852,0.0,0.5075522850503486,0.9998600699388217,0.03427575522850503,0.9994315139027699,0.03679318357862122,0.9974233694053148,0.04918667699457785,0.7908860539588791,0.005878798371450666
1064,"SEC24D",9871,0.030167954126650843,0.21398140975987606,0.99998212397094,0.12955073586367158,0.9986411034718804,0.04240898528272657,0.9999999999999991,0.04124709527498063,0.999338053220202,0.08520526723470179,4.902666135106373E-4,0.09430673896204493,0.8410091846545923,0.1979085979860573,0.6997752081328669,0.12044926413632842,-1.0,0.0,0.9986088742798442,0.056545313710302095,0.9972735417357078,0.0453137103020914,0.39562128734694374,0.16150271107668474,0.7981638285403517,0.005885755619036148
1065,"HCLS1",3059,0.9434572304259042,0.06371030209140201,0.9999999999999996,0.11057319907048799,0.9987319641780483,0.041828040278853604,-1.0,0.0,0.9779190494458111,0.1036018590240124,0.3981023085612034,0.05325329202168862,0.8410148003316243,0.1979085979860573,0.7069438669760663,0.11967467079783115,-1.0,0.0,0.9984608675708965,0.05790085205267235,0.2004820174234879,0.2013942680092951,0.9995067445125678,0.04066615027110767,0.900023907645973,0.005889007616383557
1066,"MVP",9961,0.8788797042827143,0.08288148721920992,0.9999999930589635,0.11057319907048799,0.998608254819698,0.04318357862122386,-1.0,0.0,-1.0,0.0,0.3042683145863101,0.061967467079783116,0.8424806582655926,0.197714949651433,0.7608181491149206,0.11289697908597986,-1.0,0.0,0.9993016473212571,0.048218435321456234,0.6747107459291846,0.13536018590240123,0.9999985463175548,0.02498063516653757,0.9232602902403679,0.005890389823132169
1067,"S100A10",6281,0.8528435256120606,0.08849728892331526,0.9999999999999991,0.11057319907048799,0.9925075383669467,0.069713400464756,-1.0,0.0,0.9840577132961223,0.10089078233927189,0.03182373878169179,0.08965917893106119,0.84248064160998,0.197714949651433,0.696876551488758,0.12083656080557707,0.0,0.5075522850503486,0.9999059300079199,0.031758326878388844,0.9857403430767729,0.05983733539891557,0.999991021691338,0.027110766847405113,0.8218069044995672,0.005891734719805086
1068,"ABCD2",225,0.9988190250298247,0.01800929512006197,0.9999999999999969,0.11057319907048799,0.9971679819911897,0.05383423702556158,-1.0,0.0,0.9999999813070267,0.06022463206816421,0.6880209496783388,0.03117738187451588,0.8424724474935882,0.197714949651433,0.16184758780868297,0.17486444616576297,0.0,0.5075522850503486,0.9970310530377512,0.06719597211463982,0.7475510606497646,0.12664601084430674,0.6918042831274228,0.12838884585592564,0.8166826737431737,0.005893929814717258
1069,"ACAA2",10449,0.5855807352843706,0.13962044926413633,1.0,0.11057319907048799,0.9696267114733811,0.09972889233152595,-1.0,0.0,-1.0,0.0,0.012360587432811687,0.09430673896204493,0.8424804876236246,0.197714949651433,0.7599589412590017,0.11309062742060419,-1.0,0.0,0.9999999967385552,0.012199845081332301,0.9999966316448602,0.01839659178931061,0.7277779334891186,0.12316034082106894,0.857058737591587,0.00590208613065113
1070,"PSMC3",5702,0.9977820116768573,0.02420604182804028,0.9999999999999991,0.11057319907048799,0.9959414077401396,0.05809450038729667,-1.0,0.0,0.9724916710625647,0.10437645236250968,0.9983542656333584,0.007358636715724245,0.8424806582671711,0.197714949651433,0.7609936624575845,0.11289697908597986,0.0,0.5075522850503486,0.9879308245412457,0.08946553059643687,0.4661190017881597,0.162858249419055,2.596899160782449E-4,0.19752130131680867,0.7886347605745351,0.005912111962803057
1071,"GAPDHS",26330,0.9884003388646017,0.044151820294345466,0.9999999999999978,0.11057319907048799,0.9999884999558091,0.017041053446940357,-1.0,0.0,0.7894393847591656,0.12354763749031758,0.9262026943644592,0.016847405112316034,0.8389045186337725,0.1984895429899303,0.706056237313341,0.11967467079783115,-1.0,0.0,0.9604055059812291,0.11696359411309062,0.14763747888161805,0.20875290472501937,0.14944162723309226,0.18435321456235476,0.8557000571736278,0.005918111737604037
1072,"TRPC1",7220,0.9389327784359541,0.06506584043377227,0.9999999999128448,0.11057319907048799,0.996632556295032,0.05557707203718048,-1.0,0.0,0.98224657431676,0.10224632068164213,0.5968286990260712,0.03814872192099148,0.8424806582671707,0.197714949651433,0.644422638562076,0.12490317583268784,0.0,0.5075522850503486,0.9937774271634567,0.07900852052672347,0.9891467102013088,0.05712625871417506,0.9989683398324901,0.04434546862896979,0.876553702083259,0.0059219007608917185
1073,"JARID2",3720,0.9911472473731661,0.03911696359411309,1.0,0.11057319907048799,0.9951603086256842,0.06158017041053447,-1.0,0.0,0.9999999999999996,0.06003098373353989,0.13879856242894043,0.0801704105344694,0.8424806518130937,0.197714949651433,0.6694807480785632,0.12316034082106894,0.0,0.5075522850503486,0.9995710631946862,0.04279628195197521,0.9260830419000757,0.0879163439194423,0.9823978869038302,0.06584043377226956,0.841539005909707,0.005928124068240392
1074,"DNASE1",1773,0.9731258119630831,0.05286599535243997,0.9962482109798776,0.17641363284275755,0.9010732604063937,0.14697908597986056,0.9999648730400625,0.044926413632842756,0.9999999931363173,0.06003098373353989,-1.0,0.0,0.842480551664137,0.197714949651433,0.37567278714476016,0.15472501936483346,-1.0,0.0,0.7388335100470129,0.17699457784663053,0.9991166176225181,0.038536018590240126,0.9999998374416139,0.02420604182804028,0.9495554605628621,0.00593572648088192
1075,"AHNAK",79026,0.9350348774140782,0.06738962044926414,0.9998355256286217,0.14407436096049575,0.9999740555258725,0.018977536793183578,-1.0,0.0,0.9965702550223776,0.09275755228505035,-1.0,0.0,0.8424806582671711,0.197714949651433,0.7609984229582154,0.11289697908597986,0.0,0.5075522850503486,0.9999999834642028,0.012199845081332301,0.8816315185660922,0.09953524399690163,0.9587905882001654,0.07958946553059644,0.888330020692808,0.005940390825430297
1076,"TEP1",7011,0.9897368765849278,0.04144074360960496,0.9996898536743621,0.1481409759876065,0.9546624006971804,0.11134779240898528,-1.0,0.0,0.8343508491228634,0.12103020914020139,0.0,0.5470565453137103,0.8420794014022702,0.1979085979860573,0.49067154041947086,0.14407436096049575,0.25577973824592176,0.006196746707978312,0.9971000264601695,0.06680867544539117,0.32850788229376626,0.18280402788536018,0.9995806686122564,0.04047250193648334,0.7741108605210943,0.0059426938475698465
1077,"SLC38A9",153129,0.9502179631149594,0.061386522075910145,0.9999999999741787,0.11057319907048799,0.9997932626182232,0.030015491866769946,-1.0,0.0,-1.0,0.0,0.13106399765702098,0.0801704105344694,0.7699953031329656,0.2072037180480248,0.39192928233937274,0.15259488768396592,0.2009100863017742,0.009876065065840434,0.5230609353180239,0.20274980635166537,0.8166094028242662,0.11425251742835012,0.4494615765640464,0.1585979860573199,0.7508608202365876,0.005943141958394738
1078,"ALS2",57679,0.9973678691373815,0.0261425251742835,0.9999999999999991,0.11057319907048799,0.9999967464366619,0.013168086754453912,0.9999999999994404,0.04124709527498063,0.9999999999973688,0.06003098373353989,0.0,0.5470565453137103,0.8424719761020389,0.197714949651433,0.6376279802048143,0.12567776917118512,0.0,0.5075522850503486,0.9714558499738476,0.10941130906274206,0.6908292139542653,0.13400464756003097,0.9244066037682056,0.08985282726568551,0.8076910281087194,0.005945383940655802
1079,"CCNF",899,0.9727944433059619,0.05286599535243997,0.9999999999999547,0.11057319907048799,0.9795863366298381,0.09120836560805577,0.9999999999999991,0.04124709527498063,0.9999999996636608,0.06003098373353989,0.0,0.5470565453137103,0.8343090318244104,0.1994577846630519,0.606059440708673,0.12993803253292022,0.0,0.5075522850503486,0.9999999999886828,0.012199845081332301,0.9988968957756756,0.039310611928737416,0.10307514277796356,0.18996901626646012,0.765342144840857,0.00596593033106374
1080,"CHD1",1105,0.9998534525415814,0.0077459333849728895,0.9999968745181167,0.1192873741285825,0.5781447391506653,0.20468628969790859,-1.0,0.0,0.9999999999694514,0.06003098373353989,-1.0,0.0,0.842480446349024,0.197714949651433,0.7575723804561719,0.11347792408985283,-1.0,0.0,0.9973024132004165,0.06603408210689388,0.999628670841622,0.03466305189775368,0.4430690442220085,0.15879163439194424,0.9357930137825241,0.005969347679355752
1081,"DIDO1",11083,0.20775784608163583,0.2073973663826491,0.9887565289621233,0.1837722695584818,0.7339358095620462,0.18144848954298992,-1.0,0.0,0.9999999999999947,0.06003098373353989,0.032982691336896935,0.08965917893106119,0.8424806538886087,0.197714949651433,0.7549061831529978,0.1140588690937258,0.39859153318643165,0.0052285050348567005,0.9978549395569828,0.06293570875290473,0.9442212879302135,0.08307513555383424,0.264174672405094,0.17467079783113865,0.7606985636337528,0.005971174504437071
1082,"SLC45A2",51151,0.9890639698491226,0.04202168861347792,0.9999971341106259,0.11812548412083657,0.9221104889439555,0.14000774593338497,0.9999984304261146,0.04221533694810225,0.9991209528229139,0.0861735089078234,4.902666135106373E-4,0.09430673896204493,0.8300947979511663,0.19984508133230056,0.009433039448965869,0.18493415956622772,0.2009100863017742,0.009876065065840434,0.11496586374359012,0.23760650658404336,0.0,0.6107668474051123,0.9776656793726738,0.0687451587916344,0.6340994907537972,0.0059721555951882666
1083,"POSTN",10631,0.8180469036680466,0.09701781564678544,0.9999999999999996,0.11057319907048799,0.9342856260826792,0.1332300542215337,-1.0,0.0,1.0,0.06003098373353989,0.0,0.5470565453137103,0.8424806582671714,0.197714949651433,0.7443416789339942,0.11483346243222309,0.0,0.5075522850503486,0.9999999993503021,0.012199845081332301,0.99999999909548,0.015104570100697134,0.9995084595270415,0.04066615027110767,0.8054365879750577,0.005994169497409385
1084,"LGR5",8549,0.3200368498144135,0.18532145623547638,0.9999999999999516,0.11057319907048799,0.9205642261264745,0.14078233927188227,-1.0,0.0,0.9999999999999996,0.06003098373353989,0.09123664298781092,0.08694810224632069,0.8424806582671707,0.197714949651433,0.0020676114446541273,0.18493415956622772,0.0,0.5075522850503486,0.9996910026826427,0.039504260263361735,0.9999995054755205,0.015491866769945779,0.9999999837809892,0.023818745158791635,0.7162918284125808,0.006004464503502227
1085,"PCYT1A",5130,0.8008039675746543,0.10089078233927189,0.9940904264434403,0.1785437645236251,0.921227346253413,0.14078233927188227,0.9999999999999996,0.04124709527498063,0.9999999989075505,0.06003098373353989,0.23104407562573784,0.06855151045701006,0.8424563335296595,0.197714949651433,0.5254248263483965,0.14000774593338497,-1.0,0.0,0.9964115792221334,0.07087529047250193,0.489442472932766,0.16014717273431447,0.9999663681925463,0.030209140201394268,0.896464196072383,0.006010699157066646
1086,"CTPS1",1503,0.9694827745359845,0.0540278853601859,0.9999999839616552,0.11057319907048799,0.08102436528865989,0.25484120836560803,0.9732358152543983,0.0540278853601859,-1.0,0.0,0.012360587766541253,0.09430673896204493,0.8424806581714314,0.197714949651433,0.7591537131671654,0.11328427575522851,-1.0,0.0,0.9999999999981037,0.012199845081332301,0.9882691631719744,0.05828814872192099,0.4699038785687525,0.15724244771494966,0.8045384181337351,0.006019375261472115
1087,"MAP2K5",5607,0.9986360139101853,0.018977536793183578,0.9999999999999996,0.11057319907048799,0.7944458975580093,0.17428350116189,-1.0,0.0,0.9999977328951244,0.06312935708752905,0.2905115145866304,0.06235476374903176,0.8424643918024806,0.197714949651433,0.7609984043756814,0.11289697908597986,0.0,0.5075522850503486,0.9998812631861121,0.032532920216886134,0.4127420579635515,0.1715724244771495,0.9988404211787871,0.04512006196746708,0.8246759003986817,0.006021726633826163
1088,"PRDM16",63976,0.9700590571507401,0.05383423702556158,0.9999999999999996,0.11057319907048799,0.9686819264286384,0.10030983733539892,0.9999999999999996,0.04124709527498063,0.9999999999999996,0.06003098373353989,0.0,0.5470565453137103,0.8424806562373247,0.197714949651433,0.5882096321001864,0.13187451587916343,0.0,0.5075522850503486,0.7383933967230891,0.17699457784663053,0.9999999686079026,0.015104570100697134,0.9999468236622767,0.0313710302091402,0.8089655125012403,0.006039463698406133
1089,"ATN1",1822,0.9400855262092831,0.06429124709527498,0.9999999999999925,0.11057319907048799,0.9612361433511012,0.10824941905499613,0.9998577686027121,0.04686289697908598,0.9999999999744211,0.06003098373353989,-1.0,0.0,0.8422947856355042,0.197714949651433,0.7518896879843147,0.11425251742835012,-1.0,0.0,0.9915780450495932,0.08423702556158016,0.2088626372002091,0.2002323780015492,0.9999999999999996,0.023818745158791635,0.9396626840266616,0.0060432936547544225
1090,"ING4",51147,0.21546136173925537,0.20701006971340047,0.9999999999999969,0.11057319907048799,0.9111721451525369,0.14329976762199845,-1.0,0.0,0.9999995528840603,0.06080557707203718,0.0,0.5470565453137103,0.8424806582340977,0.197714949651433,0.7592388704213198,0.11328427575522851,0.39859153318643165,0.0052285050348567005,0.9927745209896364,0.08171959721146398,0.7444971281680076,0.1272269558481797,0.9999305775044731,0.031758326878388844,0.7886693485041179,0.0060773683133825696
1091,"AMHR2",269,0.9987100177156367,0.018590240123934933,0.9999999999560732,0.11057319907048799,0.6804849829307976,0.19481022463206815,0.9997158060713391,0.047443841982958944,0.9999999999999996,0.06003098373353989,0.0,0.5470565453137103,0.8424806582671711,0.197714949651433,0.12528961880507375,0.17738187451587917,0.0,0.5075522850503486,0.879399270766856,0.14910921766072813,0.9999986067441745,0.017428350116189,0.9999288641229568,0.031758326878388844,0.7639683589087004,0.006081828246596643
1092,"PIAS3",10401,0.9972207652177414,0.026723470178156468,0.9999999999999898,0.11057319907048799,0.9957853825906023,0.05828814872192099,-1.0,0.0,0.759871702442545,0.12451587916343919,0.7101369074927804,0.03040278853601859,0.8424806547528083,0.197714949651433,0.7607196845073984,0.11289697908597986,0.0,0.5075522850503486,0.9988879562935018,0.05460883036405887,0.13733833875089332,0.20952749806351664,0.9970300373521362,0.0505422153369481,0.8253888934666108,0.006103435099472754
1093,"CNN3",1266,0.9264804449173742,0.07068164213787761,0.996783719851953,0.17505809450038728,0.999824660167606,0.029047250193648334,-1.0,0.0,0.9438239282202927,0.10921766072811774,-1.0,0.0,0.8424806439932823,0.197714949651433,0.7171787077364281,0.11831913245546088,-1.0,0.0,0.9999728007434682,0.024786986831913247,0.9522957231600414,0.08055770720371805,0.9948622864979777,0.05383423702556158,0.9862676858203697,0.006109734724791038
1094,"CD59",966,0.0049960144589946895,0.23489542989930287,0.9999993374858834,0.11270333075135554,0.9999897378914121,0.016653756777691712,0.9995478213611195,0.048024786986831915,-1.0,0.0,0.0,0.5470565453137103,0.8424806582351901,0.197714949651433,0.7568569714797548,0.11347792408985283,0.0,0.5075522850503486,0.9995785838189591,0.04279628195197521,0.9997501271379475,0.03214562354763749,0.9999999999999751,0.023818745158791635,0.7333998660217792,0.0061279986983112655
1095,"IL17RD",54756,0.19193051158431743,0.2073973663826491,0.991047381803755,0.1829976762199845,0.9205768490652063,0.14078233927188227,0.9999999999999996,0.04124709527498063,0.9877044085073313,0.09895429899302866,0.990955418517285,0.009682416731216111,0.8424806461476422,0.197714949651433,0.16725557563050536,0.17447714949651433,0.0,0.5075522850503486,0.8463648154088332,0.1576297443841983,0.9999999657221997,0.015104570100697134,0.8421100449479982,0.10650658404337723,0.8074039769397277,0.0061280596417301325
1096,"ARHGEF6",9459,0.8263806098764732,0.09585592563903951,0.9999998915133628,0.11076684740511232,0.9337984724379292,0.13361735089078233,0.8424197834914607,0.05906274206041828,0.9998537640509387,0.07939581719597212,0.8688050962944508,0.02149496514329977,0.8424706876324403,0.197714949651433,0.7528565773980272,0.11425251742835012,0.0,0.5075522850503486,0.9979473539577706,0.061967467079783116,0.9917727384252362,0.054415182029434545,0.3036001557464246,0.1707978311386522,0.8554780254940516,0.006142746284495626
1097,"PTGER2",5732,0.5605972296605722,0.14581719597211465,0.9999999987053524,0.11057319907048799,0.7437424729505677,0.18106119287374128,0.7427462447273045,0.05983733539891557,0.9999999999999987,0.06003098373353989,0.05748235394810908,0.08965917893106119,0.8424806582591522,0.197714949651433,0.05335012113317679,0.18144848954298992,0.0,0.5075522850503486,0.9982755071347511,0.06003098373353989,0.9998902361035392,0.029047250193648334,0.9999190639715632,0.031758326878388844,0.7480452346585831,0.0061510314493842255
1098,"COASY",80347,0.9855439400836795,0.045701006971340045,0.9999984705612392,0.11483346243222309,0.9949630552725522,0.06254841208365608,0.9994360128819696,0.048024786986831915,-1.0,0.0,0.012360616484085435,0.09430673896204493,0.842460581566844,0.197714949651433,0.5262510160704115,0.13981409759876065,-1.0,0.0,0.9964819589965929,0.07068164213787761,0.17242070037469662,0.20584817970565453,0.999872469574125,0.03466305189775368,0.8346108395363354,0.006158395402033334
1099,"MAPK6",5597,0.9987100880237281,0.018590240123934933,0.999999987000872,0.11057319907048799,0.7609131501767561,0.17931835786212239,-1.0,0.0,0.999999999999992,0.06003098373353989,0.12195555218060937,0.0801704105344694,0.8420127888681763,0.1979085979860573,0.7609984278766828,0.11289697908597986,0.0,0.5075522850503486,0.9999724428403857,0.024786986831913247,0.9341159367825423,0.08656080557707203,0.8829423919314798,0.1018590240123935,0.8297040047864207,0.0061640720416668016
1100,"AKAP5",9495,0.9595923966573103,0.05867544539116964,1.0,0.11057319907048799,0.9999960306257138,0.013361735089078234,-1.0,0.0,0.9999977910695682,0.0627420604182804,4.902666135106373E-4,0.09430673896204493,0.7759691982090338,0.20681642137877615,0.7594921722025159,0.11328427575522851,0.0,0.5075522850503486,0.8068965262748855,0.1646010844306739,0.9954090259661811,0.048218435321456234,0.9212726891852651,0.09140201394268009,0.801478724234865,0.0061776661369628005
1101,"MLLT3",4300,0.380872573830023,0.1706041828040279,0.9999999999999818,0.11057319907048799,0.9851902617406738,0.08365608055770721,-1.0,0.0,0.9999999999999911,0.06003098373353989,0.1153889147135767,0.0801704105344694,0.8424806582671711,0.197714949651433,0.7236203022914599,0.1175445391169636,0.0,0.5075522850503486,0.9999799227907136,0.0226568551510457,0.9999928649410885,0.019752130131680867,0.8106120282132977,0.11115414407436096,0.8022611864421763,0.00619273209200466
1102,"NIN",51199,0.923467477105259,0.0722308288148722,0.9999999999999991,0.11057319907048799,0.9999999900281764,0.008907823392718823,0.9999999999852287,0.04124709527498063,0.9711553232176111,0.10437645236250968,0.0,0.5470565453137103,0.8424806582515681,0.197714949651433,0.7609984278747634,0.11289697908597986,0.0,0.5075522850503486,0.9899407265147891,0.08694810224632069,0.9587124791066699,0.07823392718822618,0.96973129785747,0.07513555383423702,0.8254416528527609,0.006198857798339508
1103,"TRAK1",22906,0.43623986594814496,0.162858249419055,0.9999999999999991,0.11057319907048799,0.9999619638551557,0.021107668474051124,-1.0,0.0,0.9971039064394263,0.09178931061192874,0.49326865776204853,0.04376452362509682,0.8372637891373289,0.19887683965917893,0.6728593859024365,0.12238574748257165,-1.0,0.0,0.9991711943419184,0.05073586367157242,0.8581953103865848,0.10592563903950426,0.8477986542324427,0.10611928737412858,0.914529749853567,0.006207114015755799
1104,"LAMP1",3916,0.24903453491526018,0.1994577846630519,0.999999999999881,0.11057319907048799,0.999999846158696,0.009101471727343146,-1.0,0.0,0.9999994701414961,0.06080557707203718,0.14671956642572026,0.07784663051897754,0.8424806582671288,0.197714949651433,0.7609984278766825,0.11289697908597986,0.0,0.5075522850503486,0.9999082079001077,0.031564678543764525,0.09469134444203701,0.21359411309062742,0.9863089775886286,0.06235476374903176,0.7438987209583886,0.006225468811359658
1105,"PANK1",53354,0.9988099512814047,0.01820294345468629,0.9999984705612392,0.11483346243222309,0.8011369202535802,0.17273431448489543,-1.0,0.0,0.9999999999999409,0.06003098373353989,0.012360593866840634,0.09430673896204493,0.8417732773821158,0.1979085979860573,0.04217218041563253,0.18164213787761424,-1.0,0.0,0.9283937446678204,0.13536018590240123,0.9999815812126154,0.022850503485670023,0.9116705510487983,0.09430673896204493,0.8158978086009675,0.006231726666621085
1106,"HOXB5",3215,0.9962244170818328,0.030983733539891558,0.9999999897469857,0.11057319907048799,0.9067497354474248,0.14542989930286598,-1.0,0.0,0.9999998749026633,0.060611928737412855,-1.0,0.0,0.8424806573466819,0.197714949651433,0.7606136379934486,0.11289697908597986,0.0,0.5075522850503486,0.9997383819150708,0.03737412858249419,0.9999999994543294,0.015104570100697134,0.8102687724554218,0.11134779240898528,0.885011891764892,0.006239018065614443
1107,"HOOK1",51361,0.4902845958937906,0.15472501936483346,0.9999923520244569,0.12393493415956623,0.998124429913534,0.04763749031758327,-1.0,0.0,0.9983171445456571,0.08965917893106119,-1.0,0.0,0.8417502165710603,0.1979085979860573,0.7537008868051158,0.1140588690937258,-1.0,0.0,0.9998799166184744,0.032532920216886134,0.999999987899987,0.015104570100697134,0.7879984003933592,0.11522075910147173,0.9534245363897129,0.006241083748990461
1108,"RECQL",5965,0.9997657901771809,0.008133230054221533,0.9999611334228257,0.13458559256390396,0.6571863336467367,0.19539116963594114,-1.0,0.0,0.9982965741616023,0.08965917893106119,-1.0,0.0,0.8424792592614294,0.197714949651433,0.7553898805054885,0.1140588690937258,0.0,0.5075522850503486,0.9999983804640286,0.015298218435321457,0.657331090187904,0.13826491092176607,0.9982011594935357,0.0470565453137103,0.8615856596885678,0.006273648349602312
1109,"ARSA",410,0.11350650997966442,0.2126258714175058,0.9999945112909921,0.12238574748257165,0.9999467885121824,0.022850503485670023,0.9999999987242937,0.04124709527498063,0.999999993622876,0.06003098373353989,4.902666135106373E-4,0.09430673896204493,0.8422549099065255,0.197714949651433,0.17859566958180764,0.1733152594887684,0.0,0.5075522850503486,0.9937046132337489,0.07958946553059644,0.13706182809364847,0.20952749806351664,0.9999989949606983,0.02498063516653757,0.6842002969454057,0.006274550961761771
1110,"UCK2",7371,0.9855383387863949,0.045701006971340045,0.9999999742764013,0.11057319907048799,0.15902071294087564,0.2507745933384973,-1.0,0.0,0.1006903809487703,0.13807126258714175,0.012360792752988336,0.09430673896204493,0.8424755709592172,0.197714949651433,0.44948707554916656,0.14852827265685514,-1.0,0.0,0.9999999518130427,0.012199845081332301,0.9983502761752598,0.041828040278853604,0.9296613114917438,0.08869093725793958,0.75519226184388,0.0062821576176390614
1111,"WWOX",51741,0.7511719641877055,0.10883036405886909,0.9999999999999996,0.11057319907048799,0.9992971567884423,0.037180480247869865,0.9999999999999996,0.04124709527498063,1.0,0.06003098373353989,0.0,0.5470565453137103,0.8424806582671707,0.197714949651433,0.7609984278766821,0.11289697908597986,0.0,0.5075522850503486,0.9996024144517298,0.04240898528272657,0.5970960446951531,0.14562354763749033,0.9999999999999956,0.023818745158791635,0.8032400847352101,0.006282855958257838
1112,"BLK",640,0.9923180941786411,0.0383423702556158,0.9999999702434594,0.11057319907048799,0.5890967609108546,0.19887683965917893,0.9911652886697441,0.05112316034082107,0.9999041299562393,0.07745933384972889,0.41939527455737474,0.049573973663826494,0.8424806070016393,0.197714949651433,0.7554628579976845,0.1140588690937258,0.0,0.5075522850503486,0.997925967283656,0.062161115414407435,0.7576329545472775,0.12509682416731216,0.9775702185266767,0.06893880712625872,0.8551068257956141,0.006294538057054488
