Rank,ID,Name,Interactant count,Score
3152,126133,ALDH16A1,22,1.98E-05
3153,899,CCNF,21,1.98E-05
3154,148979,GLIS1,12,1.98E-05
3155,1636,ACE,10,1.98E-05
3156,5737,PTGFR,16,1.98E-05
3157,3918,LAMC2,14,1.98E-05
3158,79844,ZDHHC11,11,1.98E-05
3159,55884,WSB2,24,1.98E-05
3160,127247,ASB17,21,1.97E-05
3161,22911,WDR47,22,1.97E-05
3162,5096,PCCB,20,1.97E-05
3163,79803,HPS6,17,1.97E-05
3164,4783,NFIL3,19,1.97E-05
3165,2893,GRIA4,15,1.97E-05
3166,6419,SETMAR,14,1.97E-05
3167,85415,RHPN2,14,1.97E-05
3168,2677,GGCX,18,1.97E-05
3169,94241,TP53INP1,17,1.96E-05
3170,283578,TMED8,8,1.96E-05
3171,8509,NDST2,15,1.96E-05
3172,6261,RYR1,19,1.96E-05
3173,92591,ASB16,21,1.96E-05
3174,440193,CCDC88C,17,1.96E-05
3175,3833,KIFC1,22,1.96E-05
3176,26030,PLEKHG3,18,1.96E-05
3177,55785,FGD6,20,1.95E-05
3178,29914,UBIAD1,14,1.95E-05
3179,113802,HENMT1,9,1.95E-05
3180,1802,DPH2,22,1.95E-05
3181,6002,RGS12,19,1.94E-05
3182,64110,MAGEF1,18,1.94E-05
3183,151194,METTL21A,20,1.94E-05
3184,56135,PCDHAC1,11,1.94E-05
3185,5350,PLN,14,1.93E-05
3186,7058,THBS2,14,1.93E-05
3187,79004,CUEDC2,21,1.93E-05
3188,27346,TMEM97,15,1.93E-05
3189,8930,MBD4,20,1.93E-05
3190,200734,SPRED2,18,1.93E-05
3191,4542,MYO1F,15,1.93E-05
3192,57095,PITHD1,20,1.92E-05
3193,242,ALOX12B,22,1.92E-05
3194,83942,TSSK1B,17,1.92E-05
3195,4139,MARK1,20,1.92E-05
3196,51523,CXXC5,11,1.92E-05
3197,56980,PRDM10,18,1.92E-05
3198,25801,GCA,19,1.92E-05
3199,9066,SYT7,14,1.92E-05
3200,80333,KCNIP4,16,1.92E-05
3201,150,ADRA2A,14,1.91E-05
3202,10244,RABEPK,12,1.91E-05
3203,91409,CCDC74B,24,1.91E-05
3204,59350,RXFP1,6,1.91E-05
3205,51101,ZC2HC1A,17,1.91E-05
3206,494115,RBMXL1,24,1.91E-05
3207,55176,SEC61A2,9,1.91E-05
3208,5947,RBP1,21,1.91E-05
3209,48,ACO1,20,1.91E-05
3210,9836,LCMT2,17,1.91E-05
3211,55192,DNAJC17,16,1.91E-05
3212,22915,MMRN1,15,1.91E-05
3213,3624,INHBA,16,1.91E-05
3214,22881,ANKRD6,4,1.90E-05
3215,54941,RNF125,21,1.90E-05
3216,6910,TBX5,8,1.90E-05
3217,2731,GLDC,18,1.90E-05
3218,1677,DFFB,22,1.90E-05
3219,63971,KIF13A,17,1.90E-05
3220,269,AMHR2,14,1.90E-05
3221,2005,ELK4,19,1.89E-05
3222,84236,RHBDD1,17,1.89E-05
3223,3768,KCNJ12,17,1.89E-05
3224,2743,GLRB,13,1.88E-05
3225,256297,PTF1A,14,1.88E-05
3226,79754,ASB13,19,1.88E-05
3227,3973,LHCGR,12,1.88E-05
3228,63915,BLOC1S5,19,1.88E-05
3229,342527,SMTNL2,19,1.88E-05
3230,2523,FUT1,17,1.88E-05
3231,2145,EZH1,24,1.87E-05
3232,29926,GMPPA,18,1.87E-05
3233,54549,SDK2,13,1.87E-05
3234,80328,ULBP2,16,1.87E-05
3235,257160,RNF214,12,1.87E-05
3236,57654,UVSSA,17,1.87E-05
3237,5130,PCYT1A,18,1.87E-05
3238,3209,HOXA13,7,1.86E-05
3239,51594,NBAS,19,1.86E-05
3240,51271,UBAP1,21,1.86E-05
3241,1264,CNN1,21,1.86E-05
3242,115294,PCMTD1,13,1.86E-05
3243,64098,PARVG,20,1.86E-05
3244,54554,WDR5B,21,1.86E-05
3245,51406,NOL7,18,1.86E-05
3246,64648,SPANXD,2,1.86E-05
3247,150572,SMYD1,23,1.86E-05
3248,8792,TNFRSF11A,19,1.85E-05
3249,1849,DUSP7,20,1.85E-05
3250,53944,CSNK1G1,18,1.85E-05
3251,55122,AKIRIN2,20,1.85E-05
3252,152831,KLB,6,1.85E-05
3253,23383,MAU2,13,1.85E-05
3254,9749,PHACTR2,13,1.85E-05
3255,10538,BATF,20,1.84E-05
3256,54751,FBLIM1,11,1.84E-05
3257,5596,MAPK4,17,1.84E-05
3258,3744,KCNA10,17,1.84E-05
3259,94015,TTYH2,14,1.84E-05
3260,3761,KCNJ4,14,1.84E-05
3261,283385,MORN3,18,1.84E-05
3262,51076,CUTC,17,1.84E-05
3263,4329,ALDH6A1,20,1.84E-05
3264,80018,NAA25,20,1.84E-05
3265,9941,EXOG,15,1.84E-05
3266,83700,JAM3,10,1.84E-05
3267,7011,TEP1,17,1.83E-05
3268,2180,ACSL1,15,1.83E-05
3269,51171,HSD17B14,21,1.83E-05
3270,80221,ACSF2,14,1.83E-05
3271,10943,MSL3,18,1.83E-05
3272,11097,NUP42,17,1.82E-05
3273,390,RND3,15,1.82E-05
3274,3712,IVD,10,1.82E-05
3275,889,KRIT1,18,1.82E-05
3276,10110,SGK2,18,1.82E-05
3277,594855,CPLX3,18,1.82E-05
3278,339345,NANOS2,22,1.82E-05
3279,23287,AGTPBP1,19,1.82E-05
3280,23516,SLC39A14,13,1.82E-05
3281,10461,MERTK,13,1.81E-05
3282,118980,SFXN2,19,1.81E-05
3283,55669,MFN1,20,1.81E-05
3284,122809,SOCS4,18,1.81E-05
3285,5166,PDK4,8,1.81E-05
3286,55620,STAP2,17,1.81E-05
3287,55347,ABHD10,18,1.81E-05
3288,3633,INPP5B,13,1.81E-05
3289,4864,NPC1,14,1.80E-05
3290,686,BTD,13,1.80E-05
3291,4855,NOTCH4,15,1.80E-05
3292,7252,TSHB,17,1.80E-05
3293,4157,MC1R,17,1.80E-05
3294,338917,VSX2,15,1.80E-05
3295,255743,NPNT,3,1.79E-05
3296,116113,FOXP4,18,1.79E-05
3297,6693,SPN,17,1.78E-05
3298,6793,STK10,15,1.78E-05
3299,84722,PSRC1,20,1.78E-05
3300,10330,CNPY2,18,1.78E-05
3301,54625,PARP14,19,1.78E-05
3302,84340,GFM2,17,1.78E-05
3303,2525,FUT3,15,1.78E-05
3304,27434,POLM,15,1.78E-05
3305,253143,PRR14L,18,1.77E-05
3306,55503,TRPV6,17,1.77E-05
3307,11279,KLF8,16,1.77E-05
3308,54540,FAM193B,17,1.77E-05
3309,80725,SRCIN1,18,1.76E-05
3310,81576,CCDC130,17,1.76E-05
3311,81618,ITM2C,12,1.76E-05
3312,64064,OXCT2,14,1.76E-05
3313,84735,CNDP1,16,1.76E-05
3314,6273,S100A2,19,1.76E-05
3315,5526,PPP2R5B,13,1.75E-05
3316,3142,HLX,15,1.75E-05
3317,90594,ZNF439,16,1.75E-05
3318,10507,SEMA4D,13,1.75E-05
3319,57147,SCYL3,14,1.74E-05
3320,22880,MORC2,18,1.74E-05
3321,2747,GLUD2,13,1.74E-05
3322,9765,ZFYVE16,18,1.74E-05
3323,54453,RIN2,13,1.74E-05
3324,91607,SLFN11,18,1.74E-05
3325,22949,PTGR1,14,1.73E-05
3326,1628,DBP,17,1.73E-05
3327,81034,SLC25A32,20,1.73E-05
3328,7976,FZD3,11,1.73E-05
3329,64979,MRPL36,19,1.73E-05
3330,10903,MTMR11,16,1.73E-05
3331,79863,RBFA,19,1.73E-05
3332,64764,CREB3L2,15,1.73E-05
3333,10346,TRIM22,17,1.73E-05
3334,9853,RUSC2,18,1.73E-05
3335,51478,HSD17B7,15,1.72E-05
3336,8863,PER3,16,1.72E-05
3337,254048,UBN2,17,1.72E-05
3338,116071,BATF2,17,1.72E-05
3339,10428,CFDP1,15,1.72E-05
3340,5264,PHYH,16,1.72E-05
3341,79745,CLIP4,11,1.72E-05
3342,9028,RHBDL1,5,1.71E-05
3343,80152,CENPT,18,1.71E-05
3344,53616,ADAM22,16,1.71E-05
3345,54883,CWC25,15,1.71E-05
3346,9465,AKAP7,20,1.71E-05
3347,2220,FCN2,3,1.71E-05
3348,56269,IRGC,16,1.71E-05
3349,4969,OGN,7,1.71E-05
3350,85441,HELZ2,18,1.71E-05
3351,79091,METTL22,19,1.71E-05
3352,284110,GSDMA,16,1.70E-05
3353,7918,GPANK1,18,1.70E-05
3354,30837,SOCS7,16,1.70E-05
3355,29085,PHPT1,20,1.70E-05
3356,5141,PDE4A,13,1.70E-05
3357,1746,DLX2,17,1.70E-05
3358,80174,DBF4B,16,1.70E-05
3359,353274,ZNF445,19,1.70E-05
3360,1954,MEGF8,14,1.70E-05
3361,533,ATP6V0B,10,1.70E-05
3362,181,AGRP,12,1.70E-05
3363,80381,CD276,13,1.70E-05
3364,2589,GALNT1,12,1.69E-05
3365,60468,BACH2,17,1.69E-05
3366,55958,KLHL9,19,1.69E-05
3367,25928,SOSTDC1,5,1.69E-05
3368,55111,PLEKHJ1,13,1.69E-05
3369,3773,KCNJ16,5,1.69E-05
3370,92259,MRPS36,14,1.69E-05
3371,4810,NHS,18,1.69E-05
3372,26108,PYGO1,13,1.69E-05
3373,55220,KLHDC8A,17,1.69E-05
3374,64343,AZI2,19,1.68E-05
3375,79673,ZNF329,13,1.68E-05
3376,171482,FAM9A,20,1.68E-05
3377,9098,USP6,16,1.68E-05
3378,144455,E2F7,16,1.68E-05
3379,145864,HAPLN3,12,1.68E-05
3380,10799,RPP40,21,1.68E-05
3381,152006,RNF38,17,1.68E-05
3382,1124,CHN2,11,1.68E-05
3383,89122,TRIM4,16,1.68E-05
3384,85477,SCIN,16,1.67E-05
3385,56655,POLE4,18,1.67E-05
3386,51083,GAL,10,1.67E-05
3387,115509,ZNF689,22,1.67E-05
3388,7423,VEGFB,14,1.67E-05
3389,79944,L2HGDH,16,1.67E-05
3390,56521,DNAJC12,16,1.67E-05
3391,57092,PCNP,18,1.67E-05
3392,11232,POLG2,14,1.67E-05
3393,66037,BOLL,13,1.67E-05
3394,164832,LONRF2,11,1.67E-05
3395,5255,PHKA1,16,1.66E-05
3396,25759,SHC2,15,1.66E-05
3397,1378,CR1,6,1.66E-05
3398,480,ATP1A4,12,1.66E-05
3399,84858,ZNF503,14,1.66E-05
3400,26525,IL36RN,15,1.66E-05
3401,132789,GNPDA2,15,1.66E-05
3402,8711,TNK1,19,1.65E-05
3403,9170,LPAR2,11,1.65E-05
3404,158219,TTC39B,7,1.65E-05
3405,5863,RGL2,14,1.65E-05
3406,26206,SPAG8,17,1.65E-05
3407,199223,TTC21A,8,1.65E-05
3408,54921,CHTF8,18,1.64E-05
3409,3236,HOXD10,10,1.64E-05
3410,6782,HSPA13,15,1.64E-05
3411,2954,GSTZ1,12,1.64E-05
3412,6480,ST6GAL1,17,1.64E-05
3413,56475,RPRM,9,1.63E-05
3414,94039,ZNF101,15,1.63E-05
3415,55363,HEMGN,18,1.63E-05
3416,57575,PCDH10,12,1.63E-05
3417,404672,GTF2H5,18,1.62E-05
3418,148156,ZNF558,9,1.62E-05
3419,5346,PLIN1,6,1.62E-05
3420,57715,SEMA4G,12,1.62E-05
3421,2645,GCK,16,1.62E-05
3422,148932,MOB3C,16,1.62E-05
3423,50837,TAS2R7,14,1.62E-05
3424,3455,IFNAR2,17,1.62E-05
3425,57693,ZNF317,19,1.62E-05
3426,6433,SFSWAP,19,1.62E-05
3427,54033,RBM11,18,1.62E-05
3428,54929,TMEM161A,14,1.62E-05
3429,11216,AKAP10,12,1.61E-05
3430,566,AZU1,15,1.61E-05
3431,124446,TMEM219,10,1.61E-05
3432,51168,MYO15A,8,1.61E-05
3433,54575,UGT1A10,20,1.61E-05
3434,23237,ARC,17,1.61E-05
3435,55316,RSAD1,11,1.61E-05
3436,28962,OSTM1,14,1.61E-05
3437,2800,GOLGA1,17,1.61E-05
3438,79887,PLBD1,14,1.61E-05
3439,137868,SGCZ,14,1.61E-05
3440,725,C4BPB,15,1.61E-05
3441,2009,EML1,16,1.60E-05
3442,8462,KLF11,15,1.60E-05
3443,56899,ANKS1B,15,1.60E-05
3444,4758,NEU1,15,1.60E-05
3445,79710,MORC4,15,1.60E-05
3446,55599,RNPC3,20,1.60E-05
3447,54097,FAM3B,9,1.60E-05
3448,8796,SCEL,16,1.60E-05
3449,6329,SCN4A,10,1.60E-05
3450,6590,SLPI,14,1.60E-05
3451,84525,HOPX,12,1.60E-05
3452,9721,GPRIN2,13,1.59E-05
3453,57678,GPAM,13,1.59E-05
3454,1409,CRYAA,18,1.59E-05
3455,55349,CHDH,12,1.59E-05
3456,91775,NXPE3,11,1.59E-05
3457,8798,DYRK4,16,1.59E-05
3458,57464,STRIP2,19,1.58E-05
3459,27291,R3HCC1L,13,1.58E-05
3460,5891,MOK,15,1.58E-05
3461,4850,CNOT4,18,1.58E-05
3462,80312,TET1,17,1.57E-05
3463,84872,ZC3H10,16,1.57E-05
3464,55614,KIF16B,14,1.57E-05
3465,60672,MIIP,9,1.57E-05
3466,1103,CHAT,15,1.57E-05
3467,2585,GALK2,16,1.57E-05
3468,1979,EIF4EBP2,17,1.56E-05
3469,387104,SOGA3,13,1.56E-05
3470,26575,RGS17,18,1.56E-05
3471,54677,CROT,11,1.56E-05
3472,144501,KRT80,18,1.56E-05
3473,9699,RIMS2,17,1.56E-05
3474,4897,NRCAM,15,1.56E-05
3475,83666,PARP9,16,1.56E-05
3476,11282,MGAT4B,10,1.55E-05
3477,384,ARG2,4,1.55E-05
3478,727936,GXYLT2,10,1.55E-05
3479,23007,PLCH1,9,1.55E-05
3480,51151,SLC45A2,13,1.55E-05
3481,79370,BCL2L14,18,1.55E-05
3482,3957,LGALS2,9,1.55E-05
3483,80820,EEPD1,14,1.55E-05
3484,2563,GABRD,15,1.55E-05
3485,90956,ADCK2,15,1.54E-05
3486,2168,FABP1,8,1.54E-05
3487,123,PLIN2,6,1.54E-05
3488,84705,GTPBP3,16,1.54E-05
3489,10587,TXNRD2,16,1.54E-05
3490,9780,PIEZO1,14,1.54E-05
3491,2819,GPD1,10,1.54E-05
3492,223117,SEMA3D,3,1.53E-05
3493,51071,DERA,18,1.53E-05
3494,51702,PADI3,16,1.53E-05
3495,64858,DCLRE1B,16,1.53E-05
3496,4332,MNDA,14,1.53E-05
3497,8310,ACOX3,10,1.53E-05
3498,6403,SELP,11,1.53E-05
3499,29928,TIMM22,10,1.53E-05
3500,4618,MYF6,17,1.53E-05
3501,118738,ZNF488,15,1.53E-05
3502,80036,TRPM3,7,1.53E-05
3503,84665,MYPN,17,1.52E-05
3504,9060,PAPSS2,17,1.52E-05
3505,3442,IFNA5,16,1.52E-05
3506,84632,AFAP1L2,13,1.52E-05
3507,374618,TEX9,12,1.52E-05
3508,2764,GMFB,16,1.52E-05
3509,5826,ABCD4,14,1.52E-05
3510,7571,ZNF23,10,1.52E-05
3511,55635,DEPDC1,15,1.52E-05
3512,27107,ZBTB11,19,1.52E-05
3513,145389,SLC38A6,9,1.52E-05
3514,8988,HSPB3,18,1.52E-05
3515,57333,RCN3,14,1.52E-05
3516,135293,PM20D2,16,1.52E-05
3517,259287,TAS2R41,16,1.51E-05
3518,139818,DOCK11,15,1.51E-05
3519,5957,RCVRN,15,1.51E-05
3520,126070,ZNF440,15,1.51E-05
3521,112401,BIRC8,18,1.51E-05
3522,29062,WDR91,16,1.51E-05
3523,54497,HEATR5B,14,1.51E-05
3524,129080,EMID1,8,1.50E-05
3525,285268,ZNF621,5,1.50E-05
3526,160428,ALDH1L2,15,1.50E-05
3527,55757,UGGT2,13,1.50E-05
3528,3445,IFNA8,11,1.50E-05
3529,92305,TMEM129,12,1.50E-05
3530,89857,KLHL6,10,1.50E-05
3531,57579,FAM135A,13,1.50E-05
3532,54812,AFTPH,14,1.50E-05
3533,11063,SOX30,17,1.50E-05
3534,1297,COL9A1,10,1.50E-05
3535,2354,FOSB,14,1.49E-05
3536,149428,BNIPL,13,1.49E-05
3537,6387,CXCL12,12,1.49E-05
3538,10300,KATNB1,17,1.49E-05
3539,51272,BET1L,13,1.49E-05
3540,122553,TRAPPC6B,19,1.49E-05
3541,51201,ZDHHC2,3,1.49E-05
3542,79672,FN3KRP,16,1.49E-05
3543,159090,FAM122B,17,1.49E-05
3544,9870,AREL1,15,1.49E-05
3545,56895,AGPAT4,10,1.49E-05
3546,1393,CRHBP,13,1.48E-05
3547,7378,UPP1,16,1.48E-05
3548,132158,GLYCTK,14,1.48E-05
3549,387119,CEP85L,8,1.48E-05
3550,10232,MSLN,15,1.48E-05
3551,3340,NDST1,12,1.48E-05
3552,6900,CNTN2,15,1.48E-05
3553,54996,Mar-02,9,1.48E-05
3554,2672,GFI1,16,1.48E-05
3555,3687,ITGAX,5,1.48E-05
3556,60401,EDA2R,14,1.48E-05
3557,80031,SEMA6D,12,1.48E-05
3558,51375,SNX7,12,1.48E-05
3559,23142,DCUN1D4,17,1.47E-05
3560,51778,MYOZ2,15,1.47E-05
3561,57531,HACE1,16,1.47E-05
3562,2569,GABRR1,15,1.47E-05
3563,58505,OSTC,12,1.47E-05
3564,50863,NTM,17,1.47E-05
3565,8438,RAD54L,10,1.47E-05
3566,142684,RAB40A,13,1.47E-05
3567,10440,TIMM17A,15,1.47E-05
3568,6674,SPAG1,14,1.47E-05
3569,80270,HSD3B7,13,1.46E-05
3570,117579,RLN3,3,1.46E-05
3571,9411,ARHGAP29,14,1.46E-05
3572,78991,PCYOX1L,13,1.46E-05
3573,126206,NLRP5,11,1.46E-05
3574,56990,CDC42SE2,12,1.46E-05
3575,901,CCNG2,16,1.46E-05
3576,84258,SYT3,13,1.46E-05
3577,57171,DOLPP1,10,1.46E-05
3578,64375,IKZF4,16,1.45E-05
3579,3762,KCNJ5,16,1.45E-05
3580,2990,GUSB,12,1.45E-05
3581,56287,GKN1,11,1.45E-05
3582,8794,TNFRSF10C,11,1.45E-05
3583,23259,DDHD2,15,1.45E-05
3584,90187,EMILIN3,12,1.45E-05
3585,154664,ABCA13,7,1.45E-05
3586,117286,CIB3,16,1.45E-05
3587,23264,ZC3H7B,17,1.45E-05
3588,10136,CELA3A,12,1.45E-05
3589,386724,AMIGO3,14,1.45E-05
3590,55268,ECHDC2,14,1.45E-05
3591,10827,FAM114A2,14,1.45E-05
3592,51447,IP6K2,13,1.45E-05
3593,54514,DDX4,15,1.44E-05
3594,10509,SEMA4B,9,1.44E-05
3595,6037,RNASE3,13,1.44E-05
3596,4481,MSR1,11,1.44E-05
3597,51170,HSD17B11,10,1.44E-05
3598,54455,FBXO42,14,1.44E-05
3599,60481,ELOVL5,11,1.44E-05
3600,7432,VIP,12,1.44E-05
3601,3048,HBG2,10,1.44E-05
3602,26140,TTLL3,14,1.44E-05
3603,55680,RUFY2,15,1.44E-05
3604,54869,EPS8L1,13,1.44E-05
3605,57018,CCNL1,14,1.43E-05
3606,8193,DPF1,14,1.43E-05
3607,3707,ITPKB,14,1.43E-05
3608,90827,ZNF479,2,1.43E-05
3609,79090,TRAPPC6A,18,1.43E-05
3610,83594,NUDT12,15,1.43E-05
3611,4881,NPR1,14,1.43E-05
3612,6650,CAPN15,13,1.43E-05
3613,10389,SCML2,15,1.43E-05
3614,51163,DBR1,15,1.43E-05
3615,9706,ULK2,15,1.42E-05
3616,9514,GAL3ST1,10,1.42E-05
3617,55679,LIMS2,14,1.42E-05
3618,113201,CASC4,11,1.42E-05
3619,9540,TP53I3,12,1.42E-05
3620,54555,DDX49,19,1.42E-05
3621,55809,TRERF1,13,1.42E-05
3622,84467,FBN3,14,1.42E-05
3623,79632,FAM184A,14,1.42E-05
3624,9394,HS6ST1,11,1.42E-05
3625,80219,COQ10B,12,1.42E-05
3626,83695,RHNO1,15,1.42E-05
3627,1657,DMXL1,12,1.42E-05
3628,2491,CENPI,17,1.42E-05
3629,348235,SKA2,14,1.42E-05
3630,54541,DDIT4,15,1.42E-05
3631,27352,SGSM3,15,1.41E-05
3632,100132476,KRTAP4-7,14,1.41E-05
3633,114991,ZNF618,15,1.41E-05
3634,6263,RYR3,10,1.41E-05
3635,81792,ADAMTS12,11,1.41E-05
3636,4756,NEO1,11,1.41E-05
3637,6999,TDO2,16,1.41E-05
3638,55852,TEX2,10,1.41E-05
3639,84343,HPS3,13,1.41E-05
3640,55096,EBLN2,7,1.41E-05
3641,136,ADORA2B,7,1.41E-05
3642,57665,RDH14,10,1.41E-05
3643,55280,CWF19L1,16,1.41E-05
3644,51611,DPH5,13,1.41E-05
3645,79840,NHEJ1,8,1.41E-05
3646,8326,FZD9,6,1.40E-05
3647,26548,ITGB1BP2,15,1.40E-05
3648,8992,ATP6V0E1,12,1.40E-05
3649,163882,CNST,15,1.40E-05
3650,6940,ZNF354A,14,1.40E-05
3651,175,AGA,9,1.40E-05
3652,55074,OXR1,11,1.40E-05
3653,205860,TRIML2,16,1.40E-05
3654,23423,TMED3,14,1.40E-05
3655,80325,ABTB1,11,1.40E-05
3656,23143,LRCH1,15,1.40E-05
3657,134701,RIPPLY2,13,1.40E-05
3658,3887,KRT81,13,1.39E-05
3659,79807,GSTCD,13,1.39E-05
3660,203100,HTRA4,10,1.39E-05
3661,8455,ATRN,12,1.39E-05
3662,57704,GBA2,11,1.39E-05
3663,115201,ATG4A,15,1.39E-05
3664,3569,IL6,13,1.39E-05
3665,3705,ITPK1,15,1.39E-05
3666,1463,NCAN,12,1.39E-05
3667,29066,ZC3H7A,15,1.39E-05
3668,100534599,ISY1-RAB43,20,1.39E-05
3669,9896,FIG4,9,1.39E-05
3670,114801,TMEM200A,13,1.38E-05
3671,123872,DNAAF1,5,1.38E-05
3672,4200,ME2,15,1.38E-05
3673,8814,CDKL1,15,1.38E-05
3674,23180,RFTN1,13,1.38E-05
3675,90249,UNC5A,7,1.38E-05
3676,78989,COLEC11,12,1.38E-05
3677,83539,CHST9,6,1.38E-05
3678,23086,EXPH5,11,1.38E-05
3679,23357,ANGEL1,12,1.38E-05
3680,3321,IGSF3,11,1.37E-05
3681,57048,PLSCR3,9,1.37E-05
3682,5741,PTH,6,1.37E-05
3683,170261,ZCCHC12,12,1.37E-05
3684,10124,ARL4A,13,1.37E-05
3685,54946,SLC41A3,10,1.37E-05
3686,55870,ASH1L,14,1.37E-05
3687,6291,SAA4,2,1.37E-05
3688,51622,CCZ1,12,1.37E-05
3689,55760,DHX32,12,1.37E-05
3690,827,CAPN6,14,1.37E-05
3691,3888,KRT82,14,1.37E-05
3692,137492,VPS37A,15,1.36E-05
3693,57116,ZNF695,11,1.36E-05
3694,25941,TPGS2,13,1.36E-05
3695,93611,FBXO44,15,1.36E-05
3696,10875,FGL2,11,1.36E-05
3697,55164,SHQ1,15,1.36E-05
3698,2822,GPLD1,9,1.36E-05
3699,51304,ZDHHC3,9,1.36E-05
3700,55716,LMBR1L,8,1.35E-05
3701,5161,PDHA2,13,1.35E-05
3702,58473,PLEKHB1,13,1.35E-05
3703,81888,HYI,11,1.35E-05
3704,29124,LGALS13,13,1.35E-05
3705,729,C6,11,1.35E-05
3706,445328,ARHGEF35,6,1.35E-05
3707,6568,SLC17A1,7,1.35E-05
3708,2792,GNGT1,12,1.35E-05
3709,4891,SLC11A2,8,1.34E-05
3710,1997,ELF1,14,1.34E-05
3711,2901,GRIK5,13,1.34E-05
3712,84290,CAPNS2,16,1.34E-05
3713,6532,SLC6A4,13,1.34E-05
3714,55187,VPS13D,12,1.34E-05
3715,56256,SERTAD4,14,1.34E-05
3716,10512,SEMA3C,7,1.33E-05
3717,57585,CRAMP1,14,1.33E-05
3718,23762,OSBP2,12,1.33E-05
3719,5083,PAX9,14,1.33E-05
3720,54898,ELOVL2,9,1.33E-05
3721,27242,TNFRSF21,9,1.33E-05
3722,133746,JMY,14,1.33E-05
3723,85481,PSKH2,12,1.33E-05
3724,11189,CELF3,10,1.33E-05
3725,8618,CADPS,15,1.33E-05
3726,63939,FAM217B,11,1.33E-05
3727,90507,SCRN2,15,1.33E-05
3728,9988,DMTF1,8,1.33E-05
3729,5134,PDCD2,15,1.33E-05
3730,344387,CDKL4,12,1.33E-05
3731,5671,PSG3,11,1.32E-05
3732,131870,NUDT16,8,1.32E-05
3733,5444,PON1,10,1.32E-05
3734,143,PARP4,13,1.32E-05
3735,116447,TOP1MT,9,1.32E-05
3736,51086,TNNI3K,8,1.32E-05
3737,8689,KRT36,11,1.32E-05
3738,9535,GMFG,9,1.31E-05
3739,60558,GUF1,13,1.31E-05
3740,171546,SPTSSA,8,1.31E-05
3741,6752,SSTR2,10,1.31E-05
3742,22821,RASA3,14,1.31E-05
3743,3357,HTR2B,5,1.31E-05
3744,728,C5AR1,9,1.31E-05
3745,7849,PAX8,13,1.30E-05
3746,3606,IL18,15,1.30E-05
3747,8842,PROM1,10,1.30E-05
3748,7275,TUB,11,1.30E-05
3749,9655,SOCS5,13,1.30E-05
3750,4803,NGF,8,1.30E-05
3751,23300,ATMIN,9,1.30E-05
3752,23457,ABCB9,10,1.30E-05
3753,11081,KERA,13,1.30E-05
3754,2938,GSTA1,15,1.30E-05
3755,27006,FGF22,2,1.30E-05
3756,28978,TMEM14A,9,1.30E-05
3757,26470,SEZ6L2,11,1.30E-05
3758,7483,WNT9A,3,1.29E-05
3759,6448,SGSH,11,1.29E-05
3760,3203,HOXA6,6,1.29E-05
3761,124404,SEPTIN12,15,1.29E-05
3762,26032,SUSD5,9,1.29E-05
3763,53637,S1PR5,9,1.28E-05
3764,151056,PLB1,13,1.28E-05
3765,140807,KRT72,13,1.28E-05
3766,55330,BLOC1S4,13,1.28E-05
3767,79641,ROGDI,13,1.28E-05
3768,30813,VSX1,12,1.28E-05
3769,26152,ZNF337,9,1.28E-05
3770,5746,PTH2R,5,1.28E-05
3771,6583,SLC22A4,5,1.28E-05
3772,51314,NME8,8,1.28E-05
3773,158521,FMR1NB,11,1.28E-05
3774,151278,CCDC140,2,1.27E-05
3775,283431,GAS2L3,13,1.27E-05
3776,64221,ROBO3,8,1.27E-05
3777,643836,ZFP62,19,1.27E-05
3778,9600,PITPNM1,12,1.27E-05
3779,57683,ZDBF2,13,1.27E-05
3780,111,ADCY5,9,1.27E-05
3781,3003,GZMK,12,1.27E-05
3782,9797,TATDN2,11,1.27E-05
3783,50808,AK3,13,1.27E-05
3784,283232,TMEM80,3,1.26E-05
3785,54437,SEMA5B,13,1.26E-05
3786,1734,DIO2,14,1.26E-05
3787,23623,RUSC1,13,1.26E-05
3788,64853,AIDA,13,1.26E-05
3789,89910,UBE3B,11,1.26E-05
3790,6524,SLC5A2,3,1.26E-05
3791,1009,CDH11,7,1.26E-05
3792,114789,SLC25A25,13,1.26E-05
3793,55862,ECHDC1,11,1.26E-05
3794,57713,SFMBT2,7,1.25E-05
3795,53405,CLIC5,11,1.25E-05
3796,374659,HDDC3,13,1.25E-05
3797,55803,ADAP2,12,1.25E-05
3798,221823,PRPS1L1,8,1.25E-05
3799,127602,DNAH14,13,1.25E-05
3800,9271,PIWIL1,9,1.25E-05
3801,51268,PIPOX,9,1.25E-05
3802,389541,LAMTOR4,13,1.24E-05
3803,4485,MST1,11,1.24E-05
3804,6518,SLC2A5,12,1.24E-05
3805,4148,MATN3,8,1.24E-05
3806,9900,SV2A,10,1.24E-05
3807,55213,RCBTB1,14,1.24E-05
3808,80319,CXXC4,10,1.24E-05
3809,6344,SCTR,9,1.24E-05
3810,27300,ZNF544,12,1.24E-05
3811,5207,PFKFB1,11,1.23E-05
3812,9840,TESPA1,12,1.23E-05
3813,55510,DDX43,12,1.23E-05
3814,3892,KRT86,10,1.23E-05
3815,4353,MPO,10,1.23E-05
3816,3559,IL2RA,10,1.23E-05
3817,9317,PTER,13,1.23E-05
3818,9245,GCNT3,11,1.23E-05
3819,644815,FAM83G,12,1.23E-05
3820,10781,ZNF266,11,1.23E-05
