Rank,ID,Name,Interactant count,Score
1584,50488,MINK1,36,5.09E-05
1585,22858,ICK,44,5.09E-05
1586,3915,LAMC1,42,5.08E-05
1587,22884,WDR37,26,5.08E-05
1588,55244,SLC47A1,27,5.08E-05
1589,51061,TXNDC11,50,5.07E-05
1590,64783,RBM15,57,5.07E-05
1591,9055,PRC1,47,5.07E-05
1592,1456,CSNK1G3,35,5.06E-05
1593,79029,SPATA5L1,34,5.06E-05
1594,84146,ZNF644,49,5.06E-05
1595,4645,MYO5B,51,5.06E-05
1596,6886,TAL1,51,5.06E-05
1597,55159,RFWD3,53,5.05E-05
1598,3673,ITGA2,38,5.05E-05
1599,23066,CAND2,42,5.05E-05
1600,23131,GPATCH8,48,5.05E-05
1601,3913,LAMB2,35,5.05E-05
1602,2886,GRB7,46,5.04E-05
1603,54850,FBXL12,43,5.04E-05
1604,8106,PABPN1,53,5.04E-05
1605,8322,FZD4,13,5.04E-05
1606,6787,NEK4,37,5.04E-05
1607,4069,LYZ,50,5.04E-05
1608,26057,ANKRD17,53,5.04E-05
1609,7541,ZBTB14,48,5.03E-05
1610,11328,FKBP9,37,5.03E-05
1611,547,KIF1A,50,5.03E-05
1612,23199,GSE1,47,5.03E-05
1613,388697,HRNR,48,5.02E-05
1614,65992,DDRGK1,42,5.02E-05
1615,80173,IFT74,54,5.02E-05
1616,5361,PLXNA1,35,5.02E-05
1617,6845,VAMP7,29,5.01E-05
1618,7840,ALMS1,50,5.01E-05
1619,57559,STAMBPL1,48,5.00E-05
1620,10392,NOD1,27,5.00E-05
1621,8744,TNFSF9,34,5.00E-05
1622,57592,ZNF687,42,4.99E-05
1623,56479,KCNQ5,10,4.99E-05
1624,2186,BPTF,54,4.99E-05
1625,23014,FBXO21,36,4.99E-05
1626,6942,TCF20,49,4.99E-05
1627,10497,UNC13B,23,4.99E-05
1628,57602,USP36,59,4.98E-05
1629,79699,ZYG11B,48,4.98E-05
1630,140459,ASB6,51,4.98E-05
1631,221079,ARL5B,39,4.98E-05
1632,57470,LRRC47,52,4.97E-05
1633,23239,PHLPP1,48,4.97E-05
1634,6867,TACC1,44,4.96E-05
1635,24149,ZNF318,43,4.96E-05
1636,55138,FAM90A1,53,4.96E-05
1637,81603,TRIM8,56,4.96E-05
1638,114822,RHPN1,42,4.95E-05
1639,79165,LENG1,50,4.95E-05
1640,79101,TAF1D,54,4.94E-05
1641,6522,SLC4A2,28,4.94E-05
1642,56139,PCDHA10,20,4.94E-05
1643,84936,ZFYVE19,45,4.93E-05
1644,4130,MAP1A,43,4.93E-05
1645,79980,DSN1,52,4.93E-05
1646,79983,POF1B,42,4.93E-05
1647,84444,DOT1L,52,4.93E-05
1648,1829,DSG2,48,4.92E-05
1649,8540,AGPS,32,4.92E-05
1650,4849,CNOT3,58,4.92E-05
1651,64793,CEP85,46,4.91E-05
1652,10952,SEC61B,48,4.91E-05
1653,55177,RMDN3,41,4.91E-05
1654,4437,MSH3,45,4.90E-05
1655,23162,MAPK8IP3,42,4.90E-05
1656,91748,ELMSAN1,44,4.90E-05
1657,23505,TMEM131,24,4.89E-05
1658,154810,AMOTL1,44,4.89E-05
1659,54938,SARS2,43,4.89E-05
1660,57037,ANKMY2,41,4.88E-05
1661,51069,MRPL2,55,4.87E-05
1662,7259,TSPYL1,44,4.87E-05
1663,85456,TNKS1BP1,55,4.87E-05
1664,57326,PBXIP1,46,4.86E-05
1665,23456,ABCB10,26,4.86E-05
1666,54665,RSBN1,53,4.86E-05
1667,9833,MELK,61,4.86E-05
1668,2120,ETV6,45,4.85E-05
1669,22924,MAPRE3,40,4.85E-05
1670,23155,CLCC1,34,4.85E-05
1671,23368,PPP1R13B,51,4.84E-05
1672,64318,NOC3L,64,4.84E-05
1673,5354,PLP1,32,4.84E-05
1674,831,CAST,45,4.84E-05
1675,23774,BRD1,54,4.83E-05
1676,9610,RIN1,36,4.83E-05
1677,10817,FRS3,36,4.83E-05
1678,2072,ERCC4,41,4.82E-05
1679,6786,STIM1,38,4.82E-05
1680,4624,MYH6,42,4.82E-05
1681,8828,NRP2,32,4.81E-05
1682,88455,ANKRD13A,36,4.81E-05
1683,27086,FOXP1,46,4.81E-05
1684,150737,TTC30B,46,4.80E-05
1685,81627,TRMT1L,55,4.80E-05
1686,4753,NELL2,34,4.79E-05
1687,5140,PDE3B,35,4.79E-05
1688,26133,TRPC4AP,48,4.79E-05
1689,5187,PER1,52,4.78E-05
1690,22998,LIMCH1,42,4.78E-05
1691,55147,RBM23,51,4.78E-05
1692,54434,SSH1,44,4.77E-05
1693,55240,STEAP3,35,4.77E-05
1694,863,CBFA2T3,46,4.77E-05
1695,23595,ORC3,52,4.77E-05
1696,8634,RTCA,68,4.76E-05
1697,23157,SEPTIN6,46,4.76E-05
1698,2052,EPHX1,32,4.75E-05
1699,10420,TESK2,70,4.75E-05
1700,79842,ZBTB3,30,4.75E-05
1701,26259,FBXW8,50,4.75E-05
1702,92140,MTDH,43,4.74E-05
1703,83440,ADPGK,32,4.74E-05
1704,4862,NPAS2,27,4.74E-05
1705,57488,ESYT2,40,4.74E-05
1706,27324,TOX3,11,4.73E-05
1707,55833,UBAP2,36,4.73E-05
1708,5442,POLRMT,46,4.72E-05
1709,29082,CHMP4A,35,4.72E-05
1710,7041,TGFB1I1,43,4.71E-05
1711,22999,RIMS1,28,4.71E-05
1712,5321,PLA2G4A,45,4.70E-05
1713,80308,FLAD1,33,4.70E-05
1714,60493,FASTKD5,21,4.70E-05
1715,5447,POR,42,4.70E-05
1716,10106,CTDSP2,39,4.70E-05
1717,81889,FAHD1,28,4.69E-05
1718,5106,PCK2,40,4.69E-05
1719,3656,IRAK2,40,4.69E-05
1720,54974,THG1L,31,4.69E-05
1721,23598,PATZ1,38,4.69E-05
1722,64755,C16orf58,37,4.69E-05
1723,51605,TRMT6,48,4.68E-05
1724,84899,TMTC4,23,4.68E-05
1725,55689,YEATS2,52,4.68E-05
1726,140545,RNF32,42,4.67E-05
1727,8985,PLOD3,44,4.66E-05
1728,4329,ALDH6A1,20,4.66E-05
1729,54439,RBM27,49,4.66E-05
1730,9586,CREB5,54,4.66E-05
1731,3985,LIMK2,43,4.65E-05
1732,26191,PTPN22,44,4.65E-05
1733,5427,POLE2,43,4.65E-05
1734,22794,CASC3,50,4.65E-05
1735,23345,SYNE1,43,4.65E-05
1736,51808,PHAX,55,4.65E-05
1737,80020,FOXRED2,34,4.65E-05
1738,1515,CTSV,27,4.65E-05
1739,26020,LRP10,28,4.64E-05
1740,7982,ST7,33,4.63E-05
1741,84955,NUDCD1,35,4.63E-05
1742,9053,MAP7,47,4.63E-05
1743,80139,ZNF703,32,4.62E-05
1744,11099,PTPN21,48,4.61E-05
1745,5780,PTPN9,40,4.61E-05
1746,2050,EPHB4,36,4.61E-05
1747,22918,CD93,35,4.61E-05
1748,6574,SLC20A1,28,4.60E-05
1749,131377,KLHL40,51,4.60E-05
1750,96764,TGS1,40,4.60E-05
1751,58499,ZNF462,30,4.60E-05
1752,54680,ZNHIT6,43,4.59E-05
1753,85413,SLC22A16,30,4.59E-05
1754,4793,NFKBIB,50,4.59E-05
1755,11098,PRSS23,38,4.58E-05
1756,3613,IMPA2,39,4.58E-05
1757,793,CALB1,10,4.58E-05
1758,487,ATP2A1,28,4.58E-05
1759,23046,KIF21B,35,4.58E-05
1760,7579,ZSCAN20,59,4.57E-05
1761,5600,MAPK11,44,4.57E-05
1762,153642,ARSK,26,4.56E-05
1763,65220,NADK,64,4.56E-05
1764,9139,CBFA2T2,29,4.56E-05
1765,51428,DDX41,51,4.55E-05
1766,3812,KIR3DL2,20,4.55E-05
1767,5774,PTPN3,46,4.55E-05
1768,22980,TCF25,36,4.55E-05
1769,5980,REV3L,31,4.55E-05
1770,639,PRDM1,38,4.55E-05
1771,79740,ZBBX,25,4.54E-05
1772,221504,ZBTB9,48,4.54E-05
1773,11213,IRAK3,20,4.53E-05
1774,145282,MIPOL1,49,4.53E-05
1775,135228,CD109,36,4.53E-05
1776,23312,DMXL2,22,4.52E-05
1777,5352,PLOD2,49,4.52E-05
1778,81493,SYNC,44,4.52E-05
1779,6609,SMPD1,16,4.51E-05
1780,57508,INTS2,40,4.51E-05
1781,254427,PROSER2,34,4.50E-05
1782,4744,NEFH,32,4.49E-05
1783,55700,MAP7D1,46,4.49E-05
1784,3433,IFIT2,47,4.48E-05
1785,22862,FNDC3A,37,4.48E-05
1786,91833,WDR20,45,4.48E-05
1787,5287,PIK3C2B,31,4.48E-05
1788,79932,KIAA0319L,28,4.47E-05
1789,5822,PWP2,50,4.47E-05
1790,201626,PDE12,38,4.47E-05
1791,7756,ZNF207,47,4.47E-05
1792,347734,SLC35B2,23,4.46E-05
1793,334,APLP2,41,4.46E-05
1794,7368,UGT8,24,4.46E-05
1795,11215,AKAP11,41,4.45E-05
1796,25963,TMEM87A,24,4.45E-05
1797,10062,NR1H3,48,4.45E-05
1798,23032,USP33,47,4.45E-05
1799,9902,MRC2,27,4.45E-05
1800,7267,TTC3,27,4.45E-05
1801,11193,WBP4,54,4.44E-05
1802,64398,MPP5,39,4.44E-05
1803,5438,POLR2I,52,4.43E-05
1804,5999,RGS4,14,4.43E-05
1805,54517,PUS7,47,4.43E-05
1806,10114,HIPK3,40,4.42E-05
1807,83877,TM2D2,15,4.42E-05
1808,7204,TRIO,42,4.42E-05
1809,466,ATF1,42,4.42E-05
1810,55161,TMEM33,42,4.42E-05
1811,7881,KCNAB1,17,4.41E-05
1812,26002,MOXD1,24,4.41E-05
1813,9374,PPT2,34,4.41E-05
1814,81611,ANP32E,42,4.41E-05
1815,94121,SYTL4,25,4.41E-05
1816,5498,PPOX,21,4.41E-05
1817,30849,PIK3R4,32,4.40E-05
1818,56129,PCDHB7,15,4.40E-05
1819,89890,KBTBD6,46,4.40E-05
1820,22974,TPX2,49,4.40E-05
1821,10394,PRG3,31,4.39E-05
1822,7775,ZNF232,46,4.39E-05
1823,29760,BLNK,39,4.39E-05
1824,3149,HMGB3,33,4.38E-05
1825,22836,RHOBTB3,34,4.38E-05
1826,23111,SPART,40,4.37E-05
1827,1850,DUSP8,39,4.37E-05
1828,23347,SMCHD1,48,4.37E-05
1829,3911,LAMA5,30,4.37E-05
1830,7263,TST,22,4.36E-05
1831,9270,ITGB1BP1,18,4.36E-05
1832,8446,DUSP11,50,4.35E-05
1833,55787,TXLNG,48,4.35E-05
1834,51162,EGFL7,30,4.35E-05
1835,85021,REPS1,45,4.35E-05
1836,11325,DDX42,52,4.35E-05
1837,9592,IER2,29,4.35E-05
1838,23523,CABIN1,40,4.34E-05
1839,65264,UBE2Z,42,4.34E-05
1840,3572,IL6ST,41,4.34E-05
1841,558,AXL,40,4.34E-05
1842,6813,STXBP2,33,4.34E-05
1843,4157,MC1R,17,4.33E-05
1844,78990,OTUB2,42,4.33E-05
1845,6249,CLIP1,39,4.33E-05
1846,55268,ECHDC2,14,4.33E-05
1847,85360,SYDE1,64,4.33E-05
1848,282809,POC1B,45,4.32E-05
1849,23030,KDM4B,39,4.32E-05
1850,26059,ERC2,24,4.32E-05
1851,9208,LRRFIP1,50,4.32E-05
1852,23235,SIK2,36,4.32E-05
1853,51056,LAP3,35,4.32E-05
1854,3684,ITGAM,22,4.32E-05
1855,147339,C18orf25,45,4.32E-05
1856,284058,KANSL1,50,4.31E-05
1857,60312,AFAP1,36,4.31E-05
1858,1604,CD55,31,4.31E-05
1859,9989,PPP4R1,37,4.31E-05
1860,170463,SSBP4,36,4.31E-05
1861,8498,RANBP3,45,4.31E-05
1862,22914,KLRK1,8,4.30E-05
1863,51538,ZCCHC17,47,4.30E-05
1864,83933,HDAC10,41,4.29E-05
1865,54545,MTMR12,24,4.29E-05
1866,57136,APMAP,33,4.29E-05
1867,25778,DSTYK,38,4.29E-05
1868,6252,RTN1,33,4.28E-05
1869,6251,RSU1,36,4.28E-05
1870,254394,MCM9,34,4.28E-05
1871,51205,ACP6,20,4.28E-05
1872,3092,HIP1,40,4.28E-05
1873,11249,NXPH2,21,4.26E-05
1874,27072,VPS41,35,4.26E-05
1875,5269,SERPINB6,26,4.26E-05
1876,5471,PPAT,43,4.25E-05
1877,80011,FAM192A,40,4.25E-05
1878,2870,GRK6,38,4.25E-05
1879,222389,BEND7,43,4.25E-05
1880,6505,SLC1A1,36,4.25E-05
1881,6935,ZEB1,42,4.24E-05
1882,23016,EXOSC7,46,4.24E-05
1883,4261,CIITA,42,4.24E-05
1884,10252,SPRY1,43,4.24E-05
1885,3075,CFH,22,4.23E-05
1886,55188,RIC8B,27,4.23E-05
1887,1511,CTSG,40,4.23E-05
1888,55631,LRRC40,35,4.23E-05
1889,84643,KIF2B,43,4.22E-05
1890,54793,KCTD9,39,4.22E-05
1891,1662,DDX10,53,4.22E-05
1892,128239,IQGAP3,36,4.22E-05
1893,23075,SWAP70,37,4.21E-05
1894,9700,ESPL1,42,4.21E-05
1895,7031,TFF1,36,4.21E-05
1896,5630,PRPH,33,4.21E-05
1897,4650,MYO9B,38,4.21E-05
1898,25862,USP49,45,4.20E-05
1899,8639,AOC3,24,4.20E-05
1900,10746,MAP3K2,40,4.20E-05
1901,54828,BCAS3,39,4.19E-05
1902,80227,PAAF1,41,4.19E-05
1903,10313,RTN3,31,4.19E-05
1904,5506,PPP1R3A,47,4.19E-05
1905,4017,LOXL2,25,4.19E-05
1906,1012,CDH13,32,4.19E-05
1907,3990,LIPC,34,4.19E-05
1908,2199,FBLN2,23,4.19E-05
1909,80705,TSGA10,51,4.19E-05
1910,10073,SNUPN,32,4.18E-05
1911,10788,IQGAP2,30,4.18E-05
1912,8625,RFXANK,39,4.18E-05
1913,140609,NEK7,35,4.18E-05
1914,8496,PPFIBP1,41,4.18E-05
1915,54585,LZTFL1,24,4.17E-05
1916,9392,TGFBRAP1,27,4.17E-05
1917,55352,COPRS,38,4.17E-05
1918,10112,KIF20A,45,4.17E-05
1919,3592,IL12A,13,4.17E-05
1920,10565,ARFGEF1,31,4.17E-05
1921,6484,ST3GAL4,22,4.17E-05
1922,10367,MICU1,33,4.17E-05
1923,9047,SH2D2A,44,4.16E-05
1924,3240,HP,34,4.15E-05
1925,4811,NID1,29,4.15E-05
1926,57658,CALCOCO1,43,4.15E-05
1927,200576,PIKFYVE,19,4.15E-05
1928,54832,VPS13C,21,4.15E-05
1929,85461,TANC1,29,4.15E-05
1930,340385,ZNF517,25,4.14E-05
1931,3914,LAMB3,29,4.14E-05
1932,9798,IST1,39,4.14E-05
1933,9275,BCL7B,30,4.14E-05
1934,58484,NLRC4,14,4.13E-05
1935,26056,RAB11FIP5,35,4.13E-05
1936,104,ADARB1,64,4.13E-05
1937,8536,CAMK1,38,4.13E-05
1938,84310,C7orf50,46,4.13E-05
1939,200894,ARL13B,28,4.13E-05
1940,84132,USP42,42,4.12E-05
1941,64116,SLC39A8,27,4.12E-05
1942,80097,MZT2B,30,4.12E-05
1943,26147,PHF19,40,4.12E-05
1944,8896,BUD31,50,4.12E-05
1945,56243,KIAA1217,39,4.12E-05
1946,3034,HAL,40,4.12E-05
1947,55198,APPL2,37,4.11E-05
1948,91289,LMF2,29,4.11E-05
1949,91624,NEXN,42,4.11E-05
1950,22843,PPM1E,30,4.11E-05
1951,4798,NFRKB,44,4.11E-05
1952,780,DDR1,30,4.10E-05
1953,2324,FLT4,33,4.10E-05
1954,11194,ABCB8,28,4.10E-05
1955,8751,ADAM15,41,4.09E-05
1956,26586,CKAP2,41,4.09E-05
1957,55872,PBK,39,4.09E-05
1958,84303,CHCHD6,30,4.08E-05
1959,91544,UBXN11,35,4.08E-05
1960,8569,MKNK1,42,4.07E-05
1961,23354,HAUS5,43,4.07E-05
1962,201266,SLC39A11,29,4.07E-05
1963,339287,MSL1,46,4.06E-05
1964,57584,ARHGAP21,43,4.06E-05
1965,55290,BRF2,35,4.06E-05
1966,2303,FOXC2,34,4.05E-05
1967,6678,SPARC,25,4.05E-05
1968,9771,RAPGEF5,33,4.05E-05
1969,56923,NMUR2,25,4.05E-05
1970,79365,BHLHE41,36,4.05E-05
1971,10714,POLD3,35,4.05E-05
1972,4296,MAP3K11,39,4.05E-05
1973,51742,ARID4B,45,4.05E-05
1974,29116,MYLIP,28,4.04E-05
1975,26112,CCDC69,21,4.04E-05
1976,259287,TAS2R41,16,4.04E-05
1977,57106,NAT14,23,4.03E-05
1978,51042,ZNF593,41,4.02E-05
1979,21,ABCA3,25,4.01E-05
1980,6495,SIX1,26,4.01E-05
1981,7936,NELFE,40,4.01E-05
1982,1292,COL6A2,31,4.01E-05
1983,138639,PTPDC1,38,4.01E-05
1984,79716,NPEPL1,22,4.01E-05
1985,29948,OSGIN1,28,4.00E-05
1986,84080,ENKD1,41,4.00E-05
1987,51335,NGRN,38,4.00E-05
1988,65082,VPS33A,35,4.00E-05
1989,84376,HOOK3,31,4.00E-05
1990,203102,ADAM32,22,3.99E-05
1991,9917,FAM20B,19,3.99E-05
1992,27304,MOCS3,18,3.99E-05
1993,5636,PRPSAP2,38,3.99E-05
1994,79596,OBI1,38,3.99E-05
1995,51361,HOOK1,38,3.99E-05
1996,9604,RNF14,37,3.99E-05
1997,23353,SUN1,31,3.99E-05
1998,5125,PCSK5,32,3.98E-05
1999,8687,KRT38,48,3.97E-05
2000,50807,ASAP1,42,3.97E-05
2001,27125,AFF4,46,3.97E-05
2002,91603,ZNF830,45,3.97E-05
2003,4638,MYLK,23,3.97E-05
2004,114294,LACTB,36,3.97E-05
2005,85439,STON2,40,3.97E-05
2006,144100,PLEKHA7,55,3.96E-05
2007,83693,HSDL1,25,3.96E-05
2008,57179,KIAA1191,29,3.96E-05
2009,339175,METTL2A,17,3.96E-05
2010,28956,LAMTOR2,27,3.96E-05
2011,287,ANK2,28,3.96E-05
2012,5557,PRIM1,39,3.95E-05
2013,55827,DCAF6,41,3.95E-05
2014,4486,MST1R,38,3.95E-05
2015,1181,CLCN2,22,3.95E-05
2016,79695,GALNT12,27,3.95E-05
2017,84720,PIGO,17,3.94E-05
2018,50944,SHANK1,27,3.94E-05
2019,79763,ISOC2,31,3.94E-05
2020,51322,WAC,39,3.94E-05
2021,25917,THUMPD3,40,3.94E-05
2022,462,SERPINC1,17,3.94E-05
2023,4299,AFF1,38,3.94E-05
2024,8574,AKR7A2,27,3.94E-05
2025,11129,CLASRP,38,3.93E-05
2026,29122,PRSS50,25,3.93E-05
2027,10043,TOM1,40,3.93E-05
2028,2122,MECOM,31,3.93E-05
2029,169841,ZNF169,48,3.93E-05
2030,3709,ITPR2,28,3.92E-05
2031,56894,AGPAT3,26,3.92E-05
2032,221830,TWISTNB,23,3.92E-05
2033,51665,ASB1,23,3.92E-05
2034,4931,NVL,44,3.92E-05
2035,22841,RAB11FIP2,46,3.92E-05
2036,285282,RABL3,31,3.91E-05
2037,2243,FGA,34,3.91E-05
2038,92342,METTL18,47,3.90E-05
2039,11016,ATF7,40,3.90E-05
2040,2820,GPD2,29,3.90E-05
2041,9156,EXO1,31,3.90E-05
2042,6894,TARBP1,34,3.90E-05
2043,26018,LRIG1,27,3.89E-05
2044,79180,EFHD2,40,3.89E-05
2045,144404,TMEM120B,25,3.89E-05
2046,60496,AASDHPPT,37,3.88E-05
2047,54887,UHRF1BP1,30,3.88E-05
2048,260425,MAGI3,32,3.88E-05
2049,26276,VPS33B,37,3.88E-05
2050,9735,KNTC1,30,3.88E-05
2051,90993,CREB3L1,38,3.87E-05
2052,57449,PLEKHG5,27,3.87E-05
2053,4601,MXI1,37,3.87E-05
2054,57820,CCNB1IP1,42,3.87E-05
2055,2638,GC,24,3.87E-05
2056,10558,SPTLC1,35,3.87E-05
2057,8877,SPHK1,24,3.87E-05
2058,55249,YY1AP1,29,3.87E-05
2059,5425,POLD2,41,3.86E-05
2060,55959,SULF2,20,3.86E-05
2061,4152,MBD1,39,3.86E-05
2062,55915,LANCL2,36,3.86E-05
2063,55153,SDAD1,48,3.86E-05
2064,2104,ESRRG,35,3.86E-05
2065,54849,DEF8,31,3.85E-05
2066,1801,DPH1,33,3.85E-05
2067,27349,MCAT,41,3.85E-05
2068,57554,LRRC7,22,3.85E-05
2069,1951,CELSR3,26,3.84E-05
2070,183,AGT,27,3.84E-05
2071,51780,KDM3B,35,3.84E-05
2072,8317,CDC7,40,3.84E-05
2073,1441,CSF3R,29,3.83E-05
2074,4799,NFX1,45,3.83E-05
2075,91754,NEK9,40,3.82E-05
2076,22795,NID2,26,3.82E-05
2077,285367,RPUSD3,29,3.82E-05
2078,80347,COASY,37,3.82E-05
2079,10140,TOB1,42,3.82E-05
2080,29855,UBN1,38,3.82E-05
2081,84267,C9orf64,15,3.82E-05
2082,23152,CIC,24,3.82E-05
2083,22901,ARSG,21,3.81E-05
2084,5746,PTH2R,5,3.81E-05
2085,2268,FGR,39,3.81E-05
2086,10042,HMGXB4,30,3.80E-05
2087,317,APAF1,33,3.80E-05
2088,2140,EYA3,35,3.80E-05
2089,51752,ERAP1,25,3.80E-05
2090,93107,KCNG4,8,3.80E-05
2091,6338,SCNN1B,26,3.80E-05
2092,4046,LSP1,36,3.80E-05
2093,53353,LRP1B,31,3.80E-05
2094,139628,FOXR2,37,3.79E-05
2095,5413,SEPTIN5,32,3.79E-05
2096,7009,TMBIM6,29,3.79E-05
2097,55035,NOL8,40,3.79E-05
2098,89891,WDR34,36,3.79E-05
2099,245972,ATP6V0D2,23,3.78E-05
2100,23412,COMMD3,39,3.78E-05
2101,55243,KIRREL1,31,3.78E-05
2102,7097,TLR2,35,3.78E-05
2103,3101,HK3,22,3.78E-05
2104,4745,NELL1,26,3.78E-05
2105,10848,PPP1R13L,33,3.78E-05
2106,284069,FAM171A2,28,3.77E-05
2107,4160,MC4R,12,3.77E-05
2108,10556,RPP30,45,3.77E-05
2109,55858,TMEM165,33,3.76E-05
2110,2081,ERN1,35,3.76E-05
2111,7070,THY1,30,3.76E-05
2112,8412,BCAR3,39,3.76E-05
2113,3936,LCP1,35,3.76E-05
2114,9873,FCHSD2,33,3.75E-05
2115,85450,ITPRIP,26,3.75E-05
2116,28981,IFT81,42,3.75E-05
2117,81550,TDRD3,40,3.75E-05
2118,65979,PHACTR4,33,3.75E-05
2119,102,ADAM10,32,3.75E-05
2120,23589,CARHSP1,30,3.74E-05
2121,10076,PTPRU,29,3.74E-05
2122,80724,ACAD10,22,3.74E-05
2123,5372,PMM1,14,3.74E-05
2124,5310,PKD1,35,3.74E-05
2125,89780,WNT3A,32,3.74E-05
2126,54764,ZRANB1,37,3.74E-05
2127,57539,WDR35,26,3.73E-05
2128,284086,NEK8,33,3.73E-05
2129,23099,ZBTB43,33,3.73E-05
2130,2494,NR5A2,27,3.73E-05
2131,11033,ADAP1,25,3.73E-05
2132,8774,NAPG,32,3.73E-05
2133,9647,PPM1F,35,3.73E-05
2134,81846,SBF2,25,3.73E-05
2135,26509,MYOF,30,3.73E-05
2136,79956,ERMP1,25,3.73E-05
2137,5066,PAM,22,3.73E-05
2138,146562,C16orf71,26,3.73E-05
2139,3454,IFNAR1,39,3.72E-05
2140,55964,SEPTIN3,36,3.72E-05
2141,6299,SALL1,31,3.72E-05
2142,79671,NLRX1,31,3.72E-05
2143,768,CA9,37,3.72E-05
2144,115,ADCY9,21,3.72E-05
2145,3978,LIG1,33,3.72E-05
2146,114883,OSBPL9,31,3.72E-05
2147,129285,PPP1R21,36,3.71E-05
2148,9699,RIMS2,17,3.71E-05
2149,151195,CCNYL1,38,3.71E-05
2150,64215,DNAJC1,27,3.71E-05
2151,8550,MAPKAPK5,31,3.71E-05
2152,23060,ZNF609,28,3.71E-05
2153,25988,HINFP,36,3.70E-05
2154,1823,DSC1,40,3.70E-05
2155,23564,DDAH2,36,3.70E-05
2156,58509,CACTIN,42,3.69E-05
2157,10900,RUNDC3A,42,3.69E-05
2158,23580,CDC42EP4,32,3.69E-05
2159,29803,REPIN1,39,3.69E-05
2160,22978,NT5C2,36,3.68E-05
2161,8233,ZRSR2,49,3.68E-05
2162,933,CD22,35,3.68E-05
2163,414301,DDI1,15,3.68E-05
2164,29119,CTNNA3,30,3.68E-05
2165,6868,ADAM17,29,3.67E-05
2166,51363,CHST15,25,3.67E-05
2167,11101,ATE1,28,3.66E-05
2168,117283,IP6K3,16,3.66E-05
2169,100526737,RBM14-RBM4,32,3.66E-05
2170,83897,KRTAP3-2,31,3.66E-05
2171,91663,MYADM,29,3.65E-05
2172,7867,MAPKAPK3,31,3.65E-05
2173,90417,KNSTRN,39,3.65E-05
2174,23581,CASP14,36,3.65E-05
2175,4897,NRCAM,15,3.65E-05
2176,3560,IL2RB,33,3.64E-05
2177,64782,AEN,39,3.64E-05
2178,3029,HAGH,34,3.64E-05
2179,123722,FSD2,42,3.64E-05
2180,2157,F8,19,3.64E-05
2181,8178,ELL,40,3.63E-05
2182,63979,FIGNL1,32,3.63E-05
2183,23645,PPP1R15A,32,3.63E-05
2184,1414,CRYBB1,10,3.63E-05
2185,10221,TRIB1,30,3.62E-05
2186,9682,KDM4A,31,3.62E-05
2187,27067,STAU2,51,3.62E-05
2188,9144,SYNGR2,24,3.62E-05
2189,4232,MEST,20,3.62E-05
2190,10902,BRD8,43,3.61E-05
2191,8853,ASAP2,32,3.61E-05
2192,84254,CAMKK1,31,3.61E-05
2193,55698,RADIL,29,3.60E-05
2194,27175,TUBG2,23,3.60E-05
2195,8904,CPNE1,34,3.60E-05
2196,64943,NT5DC2,27,3.59E-05
2197,23242,COBL,37,3.59E-05
2198,9875,URB1,42,3.59E-05
2199,7096,TLR1,17,3.58E-05
2200,55300,PI4K2B,20,3.58E-05
2201,939,CD27,32,3.57E-05
2202,10072,DPP3,25,3.57E-05
2203,10907,TXNL4A,34,3.57E-05
2204,22839,DLGAP4,22,3.56E-05
2205,23176,SEPTIN8,36,3.56E-05
2206,9567,GTPBP1,34,3.56E-05
2207,5316,PKNOX1,34,3.55E-05
2208,26234,FBXL5,38,3.55E-05
2209,10758,TRAF3IP2,36,3.55E-05
2210,2125,EVPL,40,3.55E-05
2211,7098,TLR3,34,3.55E-05
2212,55181,SMG8,34,3.54E-05
2213,8776,MTMR1,30,3.54E-05
2214,4438,MSH4,10,3.54E-05
2215,317781,DDX51,38,3.54E-05
2216,5209,PFKFB3,26,3.54E-05
2217,23094,SIPA1L3,39,3.54E-05
2218,64393,ZMAT3,24,3.54E-05
2219,51412,ACTL6B,30,3.54E-05
2220,10797,MTHFD2,32,3.53E-05
2221,8479,HIRIP3,39,3.53E-05
2222,51706,CYB5R1,19,3.53E-05
2223,57639,CCDC146,37,3.52E-05
2224,2978,GUCA1A,2,3.52E-05
2225,55768,NGLY1,26,3.52E-05
2226,113251,LARP4,35,3.52E-05
2227,90627,STARD13,44,3.51E-05
2228,10330,CNPY2,18,3.51E-05
2229,83660,TLN2,30,3.51E-05
2230,10898,CPSF4,42,3.51E-05
2231,57545,CC2D2A,36,3.51E-05
2232,25978,CHMP2B,32,3.51E-05
2233,4199,ME1,32,3.50E-05
2234,1362,CPD,31,3.50E-05
2235,10260,DENND4A,44,3.50E-05
2236,64844,MARCHF7,28,3.50E-05
2237,66002,CYP4F12,21,3.50E-05
2238,51011,FAHD2A,11,3.50E-05
2239,2590,GALNT2,24,3.49E-05
2240,23646,PLD3,30,3.49E-05
2241,57662,CAMSAP3,32,3.49E-05
2242,80351,TNKS2,37,3.48E-05
2243,387521,TMEM189,20,3.48E-05
2244,114880,OSBPL6,45,3.48E-05
2245,29967,LRP12,24,3.48E-05
2246,54862,CC2D1A,35,3.47E-05
2247,2677,GGCX,18,3.47E-05
2248,84930,MASTL,35,3.47E-05
2249,5799,PTPRN2,29,3.47E-05
2250,2895,GRID2,15,3.47E-05
2251,10810,WASF3,31,3.46E-05
2252,1496,CTNNA2,30,3.46E-05
