Rank,ID,Name,Interactant count,Score
1864,3239,HOXD13,50,5.20E-05
1865,8315,BRAP,58,5.20E-05
1866,7182,NR2C2,55,5.20E-05
1867,6728,SRP19,36,5.20E-05
1868,7486,WRN,55,5.20E-05
1869,4091,SMAD6,53,5.19E-05
1870,200879,LIPH,52,5.19E-05
1871,26275,HIBCH,37,5.19E-05
1872,23234,DNAJC9,55,5.19E-05
1873,2968,GTF2H4,57,5.19E-05
1874,64328,XPO4,52,5.19E-05
1875,8729,GBF1,52,5.18E-05
1876,140459,ASB6,51,5.18E-05
1877,5696,PSMB8,60,5.17E-05
1878,56243,KIAA1217,39,5.17E-05
1879,81857,MED25,46,5.16E-05
1880,2074,ERCC6,56,5.16E-05
1881,6882,TAF11,43,5.16E-05
1882,84129,ACAD11,52,5.16E-05
1883,57096,RPGRIP1,61,5.15E-05
1884,10196,PRMT3,47,5.15E-05
1885,2081,ERN1,35,5.14E-05
1886,3996,LLGL1,47,5.14E-05
1887,153642,ARSK,26,5.14E-05
1888,57669,EPB41L5,59,5.14E-05
1889,22930,RAB3GAP1,38,5.13E-05
1890,2494,NR5A2,27,5.13E-05
1891,27068,PPA2,49,5.13E-05
1892,93611,FBXO44,15,5.13E-05
1893,79649,MAP7D3,42,5.13E-05
1894,55917,CTTNBP2NL,43,5.13E-05
1895,55588,MED29,60,5.12E-05
1896,2186,BPTF,54,5.12E-05
1897,3034,HAL,40,5.11E-05
1898,150737,TTC30B,46,5.11E-05
1899,5442,POLRMT,46,5.11E-05
1900,7098,TLR3,34,5.10E-05
1901,593,BCKDHA,34,5.10E-05
1902,5001,ORC5,50,5.10E-05
1903,9836,LCMT2,17,5.09E-05
1904,51191,HERC5,52,5.09E-05
1905,79848,CSPP1,54,5.08E-05
1906,4927,NUP88,47,5.08E-05
1907,2629,GBA,47,5.08E-05
1908,6868,ADAM17,29,5.07E-05
1909,6517,SLC2A4,55,5.07E-05
1910,54882,ANKHD1,55,5.07E-05
1911,8449,DHX16,57,5.06E-05
1912,79751,SLC25A22,50,5.06E-05
1913,4580,MTX1,40,5.06E-05
1914,79760,GEMIN7,42,5.05E-05
1915,4548,MTR,36,5.05E-05
1916,7018,TF,51,5.05E-05
1917,1105,CHD1,59,5.05E-05
1918,140576,S100A16,39,5.05E-05
1919,51061,TXNDC11,50,5.04E-05
1920,84126,ATRIP,50,5.04E-05
1921,79882,ZC3H14,57,5.03E-05
1922,5793,PTPRG,49,5.03E-05
1923,92105,INTS4,50,5.03E-05
1924,9372,ZFYVE9,50,5.02E-05
1925,6869,TACR1,48,5.02E-05
1926,6604,SMARCD3,59,5.02E-05
1927,9055,PRC1,47,5.01E-05
1928,5294,PIK3CG,56,5.01E-05
1929,8672,EIF4G3,49,5.00E-05
1930,4998,ORC1,56,5.00E-05
1931,29761,USP25,53,5.00E-05
1932,55023,PHIP,60,5.00E-05
1933,4799,NFX1,45,5.00E-05
1934,8520,HAT1,56,5.00E-05
1935,60684,TRAPPC11,53,4.99E-05
1936,8898,MTMR2,33,4.99E-05
1937,167838,TXLNB,41,4.99E-05
1938,9551,ATP5MF,54,4.99E-05
1939,6835,SURF2,59,4.98E-05
1940,8813,DPM1,54,4.98E-05
1941,55667,DENND4C,72,4.98E-05
1942,84669,USP32,50,4.98E-05
1943,83992,CTTNBP2,34,4.98E-05
1944,134492,NUDCD2,52,4.97E-05
1945,4057,LTF,48,4.97E-05
1946,2886,GRB7,46,4.97E-05
1947,5831,PYCR1,48,4.97E-05
1948,5429,POLH,43,4.97E-05
1949,5207,PFKFB1,11,4.97E-05
1950,4645,MYO5B,51,4.97E-05
1951,55266,TMEM19,4,4.97E-05
1952,80342,TRAF3IP3,37,4.97E-05
1953,642,BLMH,54,4.97E-05
1954,51605,TRMT6,48,4.97E-05
1955,10626,TRIM16,28,4.97E-05
1956,26995,TRUB2,47,4.97E-05
1957,54931,TRMT10C,48,4.96E-05
1958,29911,HOOK2,59,4.96E-05
1959,93492,TPTE2,53,4.96E-05
1960,85437,ZCRB1,65,4.96E-05
1961,100,ADA,26,4.95E-05
1962,87178,PNPT1,40,4.95E-05
1963,22983,MAST1,43,4.95E-05
1964,80279,CDK5RAP3,53,4.95E-05
1965,29785,CYP2S1,37,4.94E-05
1966,84955,NUDCD1,35,4.94E-05
1967,222229,LRWD1,50,4.94E-05
1968,29920,PYCR2,49,4.93E-05
1969,55758,RCOR3,63,4.93E-05
1970,2690,GHR,49,4.93E-05
1971,29080,CCDC59,58,4.92E-05
1972,23354,HAUS5,43,4.92E-05
1973,699,BUB1,53,4.91E-05
1974,1244,ABCC2,49,4.91E-05
1975,10455,ECI2,46,4.91E-05
1976,1829,DSG2,48,4.91E-05
1977,79726,WDR59,44,4.91E-05
1978,5794,PTPRH,32,4.91E-05
1979,7051,TGM1,40,4.90E-05
1980,5289,PIK3C3,44,4.90E-05
1981,23111,SPART,40,4.90E-05
1982,10491,CRTAP,56,4.89E-05
1983,64601,VPS16,58,4.89E-05
1984,8318,CDC45,49,4.88E-05
1985,3397,ID1,50,4.88E-05
1986,9739,SETD1A,52,4.87E-05
1987,9878,TOX4,52,4.87E-05
1988,11165,NUDT3,41,4.87E-05
1989,8673,VAMP8,44,4.87E-05
1990,7549,ZNF2,72,4.86E-05
1991,50807,ASAP1,42,4.86E-05
1992,55607,PPP1R9A,45,4.86E-05
1993,57552,NCEH1,39,4.86E-05
1994,79981,FRMD1,46,4.85E-05
1995,64432,MRPS25,57,4.85E-05
1996,81550,TDRD3,40,4.84E-05
1997,582,BBS1,39,4.84E-05
1998,5774,PTPN3,46,4.83E-05
1999,320,APBA1,24,4.83E-05
2000,7296,TXNRD1,45,4.83E-05
2001,3454,IFNAR1,39,4.83E-05
2002,84699,CREB3L3,18,4.83E-05
2003,23239,PHLPP1,48,4.83E-05
2004,4313,MMP2,58,4.82E-05
2005,6262,RYR2,28,4.82E-05
2006,383,ARG1,48,4.82E-05
2007,135295,SRSF12,74,4.82E-05
2008,11180,WDR6,53,4.82E-05
2009,92140,MTDH,43,4.82E-05
2010,55466,DNAJA4,51,4.82E-05
2011,1838,DTNB,46,4.81E-05
2012,10112,KIF20A,45,4.81E-05
2013,55750,AGK,42,4.81E-05
2014,23345,SYNE1,43,4.81E-05
2015,7518,XRCC4,49,4.80E-05
2016,5187,PER1,52,4.80E-05
2017,1436,CSF1R,46,4.80E-05
2018,2287,FKBP3,48,4.79E-05
2019,23774,BRD1,54,4.79E-05
2020,54536,EXOC6,46,4.79E-05
2021,3985,LIMK2,43,4.79E-05
2022,9700,ESPL1,42,4.79E-05
2023,29904,EEF2K,48,4.78E-05
2024,309,ANXA6,50,4.78E-05
2025,4931,NVL,44,4.78E-05
2026,10269,ZMPSTE24,45,4.78E-05
2027,79441,HAUS3,43,4.78E-05
2028,2195,FAT1,47,4.78E-05
2029,57761,TRIB3,41,4.77E-05
2030,1945,EFNA4,10,4.77E-05
2031,287015,TRIM42,64,4.76E-05
2032,8942,KYNU,46,4.76E-05
2033,6419,SETMAR,14,4.76E-05
2034,8496,PPFIBP1,41,4.76E-05
2035,4040,LRP6,55,4.76E-05
2036,10758,TRAF3IP2,36,4.75E-05
2037,433,ASGR2,45,4.75E-05
2038,219988,PATL1,44,4.75E-05
2039,7126,TNFAIP1,53,4.75E-05
2040,55689,YEATS2,52,4.75E-05
2041,6594,SMARCA1,52,4.74E-05
2042,23632,CA14,47,4.74E-05
2043,2963,GTF2F2,56,4.74E-05
2044,602,BCL3,50,4.73E-05
2045,11214,AKAP13,41,4.73E-05
2046,5395,PMS2,52,4.73E-05
2047,23235,SIK2,36,4.73E-05
2048,29074,MRPL18,51,4.72E-05
2049,12,SERPINA3,43,4.72E-05
2050,7253,TSHR,42,4.72E-05
2051,282809,POC1B,45,4.71E-05
2052,26002,MOXD1,24,4.71E-05
2053,84859,LRCH3,51,4.71E-05
2054,4528,MTIF2,41,4.71E-05
2055,84464,SLX4,50,4.71E-05
2056,653583,PHLDB3,57,4.71E-05
2057,64423,INF2,43,4.70E-05
2058,57198,ATP8B2,16,4.70E-05
2059,5000,ORC4,53,4.69E-05
2060,9833,MELK,61,4.69E-05
2061,399823,FOXI2,51,4.69E-05
2062,55824,PAG1,46,4.69E-05
2063,84263,HSDL2,42,4.69E-05
2064,9031,BAZ1B,53,4.69E-05
2065,50488,MINK1,36,4.68E-05
2066,2671,GFER,52,4.68E-05
2067,23595,ORC3,52,4.68E-05
2068,37,ACADVL,45,4.68E-05
2069,145264,SERPINA12,39,4.67E-05
2070,10557,RPP38,56,4.67E-05
2071,131377,KLHL40,51,4.67E-05
2072,54187,NANS,49,4.67E-05
2073,51067,YARS2,47,4.66E-05
2074,51069,MRPL2,55,4.66E-05
2075,8867,SYNJ1,37,4.66E-05
2076,10952,SEC61B,48,4.66E-05
2077,3912,LAMB1,48,4.65E-05
2078,2248,FGF3,60,4.65E-05
2079,1788,DNMT3A,59,4.64E-05
2080,501,ALDH7A1,43,4.64E-05
2081,11266,DUSP12,45,4.64E-05
2082,11056,DDX52,61,4.63E-05
2083,84818,IL17RC,47,4.63E-05
2084,81704,DOCK8,47,4.63E-05
2085,51642,MRPL48,42,4.63E-05
2086,54862,CC2D1A,35,4.62E-05
2087,57541,ZNF398,24,4.62E-05
2088,253012,HEPACAM2,37,4.62E-05
2089,8801,SUCLG2,49,4.62E-05
2090,51808,PHAX,55,4.61E-05
2091,11184,MAP4K1,41,4.61E-05
2092,81544,GDPD5,41,4.61E-05
2093,902,CCNH,56,4.61E-05
2094,7286,TUFT1,51,4.61E-05
2095,54107,POLE3,53,4.61E-05
2096,64105,CENPK,49,4.61E-05
2097,9771,RAPGEF5,33,4.60E-05
2098,29765,TMOD4,24,4.60E-05
2099,3713,IVL,37,4.60E-05
2100,11102,RPP14,24,4.59E-05
2101,7064,THOP1,47,4.59E-05
2102,10420,TESK2,70,4.58E-05
2103,53339,BTBD1,53,4.58E-05
2104,9047,SH2D2A,44,4.58E-05
2105,389812,LCN15,9,4.58E-05
2106,6173,RPL36A,52,4.57E-05
2107,873,CBR1,47,4.57E-05
2108,8493,PPM1D,54,4.57E-05
2109,84296,GINS4,54,4.57E-05
2110,51763,INPP5K,35,4.57E-05
2111,7388,UQCRH,45,4.56E-05
2112,53407,STX18,42,4.56E-05
2113,4710,NDUFB4,46,4.56E-05
2114,2176,FANCC,52,4.55E-05
2115,5050,PAFAH1B3,45,4.55E-05
2116,655,BMP7,47,4.55E-05
2117,54881,TEX10,54,4.55E-05
2118,20,ABCA2,21,4.55E-05
2119,8932,MBD2,58,4.54E-05
2120,26259,FBXW8,50,4.54E-05
2121,25902,MTHFD1L,48,4.54E-05
2122,9887,SMG7,42,4.54E-05
2123,317,APAF1,33,4.53E-05
2124,4121,MAN1A1,42,4.52E-05
2125,114880,OSBPL6,45,4.52E-05
2126,26191,PTPN22,44,4.52E-05
2127,65110,UPF3A,39,4.52E-05
2128,843,CASP10,45,4.52E-05
2129,54468,MIOS,47,4.51E-05
2130,3621,ING1,53,4.51E-05
2131,26133,TRPC4AP,48,4.51E-05
2132,8625,RFXANK,39,4.50E-05
2133,51293,CD320,27,4.50E-05
2134,64324,NSD1,49,4.50E-05
2135,84231,TRAF7,51,4.50E-05
2136,7174,TPP2,42,4.50E-05
2137,7004,TEAD4,47,4.50E-05
2138,23347,SMCHD1,48,4.50E-05
2139,9921,RNF10,41,4.50E-05
2140,57572,DOCK6,20,4.49E-05
2141,27445,PCLO,15,4.49E-05
2142,56616,DIABLO,52,4.48E-05
2143,22899,ARHGEF15,10,4.48E-05
2144,80055,PGAP1,16,4.48E-05
2145,284403,WDR62,45,4.48E-05
2146,2912,GRM2,22,4.48E-05
2147,1676,DFFA,45,4.47E-05
2148,4599,MX1,47,4.47E-05
2149,1809,DPYSL3,39,4.46E-05
2150,9871,SEC24D,35,4.46E-05
2151,64422,ATG3,42,4.46E-05
2152,23780,APOL2,30,4.46E-05
2153,9863,MAGI2,21,4.46E-05
2154,84456,L3MBTL3,52,4.45E-05
2155,8774,NAPG,32,4.45E-05
2156,92521,SPECC1,46,4.44E-05
2157,57584,ARHGAP21,43,4.44E-05
2158,4046,LSP1,36,4.44E-05
2159,8443,GNPAT,39,4.44E-05
2160,114883,OSBPL9,31,4.44E-05
2161,55589,BMP2K,46,4.44E-05
2162,114876,OSBPL1A,21,4.44E-05
2163,11332,ACOT7,41,4.43E-05
2164,2946,GSTM2,8,4.43E-05
2165,9486,CHST10,19,4.43E-05
2166,3459,IFNGR1,35,4.43E-05
2167,63892,THADA,45,4.43E-05
2168,55161,TMEM33,42,4.43E-05
2169,115362,GBP5,8,4.43E-05
2170,28981,IFT81,42,4.43E-05
2171,4716,NDUFB10,45,4.42E-05
2172,6342,SCP2,44,4.41E-05
2173,79133,NDUFAF5,39,4.41E-05
2174,831,CAST,45,4.41E-05
2175,9046,DOK2,44,4.41E-05
2176,2057,EPOR,46,4.41E-05
2177,3434,IFIT1,49,4.40E-05
2178,9527,GOSR1,42,4.39E-05
2179,23141,ANKLE2,40,4.39E-05
2180,5167,ENPP1,15,4.39E-05
2181,1469,CST1,35,4.38E-05
2182,7204,TRIO,42,4.38E-05
2183,4924,NUCB1,43,4.38E-05
2184,23066,CAND2,42,4.38E-05
2185,84444,DOT1L,52,4.38E-05
2186,283237,TTC9C,43,4.37E-05
2187,1662,DDX10,53,4.37E-05
2188,51428,DDX41,51,4.37E-05
2189,51635,DHRS7,37,4.37E-05
2190,8085,KMT2D,53,4.37E-05
2191,57466,SCAF4,36,4.37E-05
2192,29102,DROSHA,46,4.36E-05
2193,26001,RNF167,20,4.36E-05
2194,23369,PUM2,47,4.36E-05
2195,2806,GOT2,34,4.36E-05
2196,950,SCARB2,29,4.36E-05
2197,1491,CTH,51,4.36E-05
2198,8825,LIN7A,38,4.36E-05
2199,51667,NUB1,27,4.36E-05
2200,9911,TMCC2,39,4.36E-05
2201,2483,FRG1,20,4.36E-05
2202,79091,METTL22,19,4.35E-05
2203,25926,NOL11,32,4.35E-05
2204,9133,CCNB2,35,4.35E-05
2205,5873,RAB27A,35,4.35E-05
2206,11083,DIDO1,52,4.34E-05
2207,23087,TRIM35,38,4.34E-05
2208,9586,CREB5,54,4.34E-05
2209,55002,TMCO3,40,4.33E-05
2210,57515,SERINC1,38,4.33E-05
2211,1861,TOR1A,34,4.33E-05
2212,94005,PIGS,43,4.33E-05
2213,9675,TTI1,47,4.32E-05
2214,49860,CRNN,34,4.32E-05
2215,1337,COX6A1,15,4.32E-05
2216,284058,KANSL1,50,4.32E-05
2217,56144,PCDHA4,41,4.32E-05
2218,6558,SLC12A2,40,4.32E-05
2219,54499,TMCO1,47,4.32E-05
2220,23062,GGA2,41,4.32E-05
2221,30,ACAA1,34,4.32E-05
2222,54948,MRPL16,52,4.31E-05
2223,57488,ESYT2,40,4.31E-05
2224,79937,CNTNAP3,35,4.31E-05
2225,57658,CALCOCO1,43,4.31E-05
2226,79837,PIP4K2C,44,4.30E-05
2227,6996,TDG,48,4.30E-05
2228,9904,RBM19,53,4.29E-05
2229,10892,MALT1,40,4.29E-05
2230,55971,BAIAP2L1,39,4.29E-05
2231,28982,FLVCR1,24,4.28E-05
2232,9737,GPRASP1,52,4.28E-05
2233,196513,DCP1B,43,4.28E-05
2234,23307,FKBP15,43,4.28E-05
2235,39,ACAT2,42,4.28E-05
2236,9841,ZBTB24,59,4.28E-05
2237,221504,ZBTB9,48,4.27E-05
2238,26234,FBXL5,38,4.27E-05
2239,151011,SEPTIN10,31,4.27E-05
2240,51319,RSRC1,46,4.27E-05
2241,54951,COMMD8,45,4.27E-05
2242,4052,LTBP1,46,4.26E-05
2243,123283,TARS3,31,4.26E-05
2244,8751,ADAM15,41,4.26E-05
2245,6786,STIM1,38,4.25E-05
2246,5587,PRKD1,46,4.25E-05
2247,51176,LEF1,52,4.25E-05
2248,79833,GEMIN6,36,4.25E-05
2249,391123,VSIG8,48,4.25E-05
2250,55837,EAPP,51,4.24E-05
2251,55052,MRPL20,50,4.24E-05
2252,9960,USP3,45,4.24E-05
2253,54665,RSBN1,53,4.23E-05
2254,8446,DUSP11,50,4.23E-05
2255,10529,NEBL,36,4.23E-05
2256,81562,LMAN2L,36,4.23E-05
2257,81846,SBF2,25,4.23E-05
2258,55341,LSG1,27,4.22E-05
2259,11228,RASSF8,47,4.22E-05
2260,23242,COBL,37,4.22E-05
2261,9497,SLC4A7,42,4.22E-05
2262,78990,OTUB2,42,4.22E-05
2263,3339,HSPG2,50,4.22E-05
2264,7143,TNR,29,4.22E-05
2265,54434,SSH1,44,4.22E-05
2266,92,ACVR2A,44,4.21E-05
2267,144100,PLEKHA7,55,4.21E-05
2268,1823,DSC1,40,4.21E-05
2269,51324,SPG21,43,4.21E-05
2270,987,LRBA,38,4.20E-05
2271,10621,POLR3F,44,4.19E-05
2272,7053,TGM3,34,4.19E-05
2273,5140,PDE3B,35,4.19E-05
2274,23137,SMC5,25,4.18E-05
2275,54517,PUS7,47,4.18E-05
2276,84033,OBSCN,26,4.18E-05
2277,283349,RASSF3,22,4.18E-05
2278,1496,CTNNA2,30,4.18E-05
2279,3566,IL4R,48,4.18E-05
2280,91875,TTC5,37,4.18E-05
2281,51479,ANKFY1,46,4.17E-05
2282,25782,RAB3GAP2,27,4.17E-05
2283,8439,NSMAF,36,4.17E-05
2284,26031,OSBPL3,32,4.17E-05
2285,64793,CEP85,46,4.16E-05
2286,4298,MLLT1,54,4.16E-05
2287,8733,GPAA1,35,4.16E-05
2288,5506,PPP1R3A,47,4.16E-05
2289,5002,SLC22A18,27,4.15E-05
2290,1278,COL1A2,46,4.15E-05
2291,80724,ACAD10,22,4.15E-05
2292,91603,ZNF830,45,4.15E-05
2293,2243,FGA,34,4.15E-05
2294,24149,ZNF318,43,4.15E-05
2295,558,AXL,40,4.15E-05
2296,9124,PDLIM1,40,4.15E-05
2297,79913,ACTR5,46,4.14E-05
2298,25904,CNOT10,42,4.14E-05
2299,9380,GRHPR,41,4.14E-05
2300,10345,TRDN,39,4.14E-05
2301,8100,IFT88,33,4.13E-05
2302,114822,RHPN1,42,4.13E-05
2303,1893,ECM1,35,4.13E-05
2304,9378,NRXN1,38,4.12E-05
2305,10000,AKT3,35,4.12E-05
2306,389677,RBM12B,33,4.11E-05
2307,1388,ATF6B,36,4.11E-05
2308,2072,ERCC4,41,4.11E-05
2309,84726,PRRC2B,44,4.11E-05
2310,29968,PSAT1,44,4.11E-05
2311,23030,KDM4B,39,4.11E-05
2312,91647,ATPAF2,39,4.11E-05
2313,11133,KPTN,47,4.11E-05
2314,4860,PNP,42,4.10E-05
2315,5184,PEPD,42,4.10E-05
2316,6092,ROBO2,24,4.10E-05
2317,91624,NEXN,42,4.10E-05
2318,9787,DLGAP5,26,4.10E-05
2319,4801,NFYB,37,4.09E-05
2320,1136,CHRNA3,31,4.09E-05
2321,54461,FBXW5,44,4.09E-05
2322,90627,STARD13,44,4.09E-05
2323,23412,COMMD3,39,4.09E-05
2324,55471,NDUFAF7,29,4.09E-05
2325,133121,ENPP6,40,4.08E-05
2326,4296,MAP3K11,39,4.08E-05
2327,102,ADAM10,32,4.08E-05
2328,142678,MIB2,28,4.08E-05
2329,286128,ZFP41,46,4.08E-05
2330,10537,UBD,22,4.07E-05
2331,9098,USP6,16,4.07E-05
2332,57505,AARS2,39,4.07E-05
2333,79811,SLTM,35,4.07E-05
2334,57674,RNF213,40,4.07E-05
2335,5775,PTPN4,41,4.07E-05
2336,128308,MRPL55,49,4.06E-05
2337,80146,UXS1,40,4.06E-05
2338,1911,PHC1,45,4.06E-05
2339,4124,MAN2A1,41,4.06E-05
2340,3240,HP,34,4.06E-05
2341,64327,LMBR1,39,4.06E-05
2342,2909,ARHGAP35,24,4.05E-05
2343,80332,ADAM33,41,4.05E-05
2344,9254,CACNA2D2,16,4.05E-05
2345,55181,SMG8,34,4.04E-05
2346,5360,PLTP,35,4.04E-05
2347,2621,GAS6,25,4.04E-05
2348,2222,FDFT1,38,4.04E-05
2349,10367,MICU1,33,4.04E-05
2350,900,CCNG1,43,4.04E-05
2351,2639,GCDH,22,4.03E-05
2352,29082,CHMP4A,35,4.03E-05
2353,8602,NOP14,39,4.02E-05
2354,8692,HYAL2,19,4.02E-05
2355,585,BBS4,34,4.02E-05
2356,51280,GOLM1,42,4.02E-05
2357,8045,RASSF7,33,4.02E-05
2358,2803,GOLGA4,41,4.02E-05
2359,79583,TMEM231,38,4.02E-05
2360,79228,THOC6,47,4.02E-05
2361,64855,NIBAN2,41,4.02E-05
2362,23552,CDK20,49,4.02E-05
2363,51,ACOX1,39,4.02E-05
2364,23421,ITGB3BP,46,4.02E-05
2365,7444,VRK2,34,4.01E-05
2366,25934,NIPSNAP3A,28,4.01E-05
2367,128869,PIGU,29,4.01E-05
2368,143471,PSMA8,44,4.01E-05
2369,23495,TNFRSF13B,34,4.01E-05
2370,55253,TYW1,37,4.01E-05
2371,8996,NOL3,39,4.01E-05
2372,8499,PPFIA2,23,4.00E-05
2373,23181,DIP2A,40,4.00E-05
2374,10516,FBLN5,18,4.00E-05
2375,57531,HACE1,16,4.00E-05
2376,81624,DIAPH3,39,4.00E-05
2377,55651,NHP2,47,3.99E-05
2378,1053,CEBPE,49,3.99E-05
2379,4318,MMP9,45,3.99E-05
2380,64397,ZNF106,34,3.98E-05
2381,7850,IL1R2,42,3.97E-05
2382,10585,POMT1,34,3.97E-05
2383,22858,ICK,44,3.97E-05
2384,88455,ANKRD13A,36,3.97E-05
2385,252983,STXBP4,34,3.97E-05
2386,10314,LANCL1,42,3.97E-05
2387,284217,LAMA1,44,3.97E-05
2388,55243,KIRREL1,31,3.96E-05
2389,10667,FARS2,44,3.96E-05
2390,10885,WDR3,47,3.96E-05
2391,165055,CCDC138,39,3.96E-05
2392,4653,MYOC,45,3.96E-05
2393,4041,LRP5,46,3.95E-05
2394,8569,MKNK1,42,3.95E-05
2395,23094,SIPA1L3,39,3.95E-05
2396,55789,DEPDC1B,49,3.94E-05
2397,80351,TNKS2,37,3.94E-05
2398,64802,NMNAT1,45,3.94E-05
2399,29072,SETD2,44,3.94E-05
2400,7009,TMBIM6,29,3.94E-05
2401,29957,SLC25A24,37,3.94E-05
2402,80308,FLAD1,33,3.94E-05
2403,3915,LAMC1,42,3.94E-05
2404,22836,RHOBTB3,34,3.94E-05
2405,10327,AKR1A1,28,3.94E-05
2406,51412,ACTL6B,30,3.94E-05
2407,54984,PINX1,45,3.94E-05
2408,145282,MIPOL1,49,3.93E-05
2409,53,ACP2,35,3.93E-05
2410,85364,ZCCHC3,43,3.92E-05
2411,4342,MOS,40,3.92E-05
2412,1630,DCC,44,3.92E-05
2413,134353,LSM11,31,3.92E-05
2414,10623,POLR3C,45,3.92E-05
2415,27173,SLC39A1,29,3.91E-05
2416,334,APLP2,41,3.91E-05
2417,2125,EVPL,40,3.91E-05
2418,51256,TBC1D7,38,3.91E-05
2419,28987,NOB1,42,3.90E-05
2420,26115,TANC2,42,3.90E-05
2421,92483,LDHAL6B,35,3.90E-05
2422,57697,FANCM,42,3.90E-05
2423,25839,COG4,34,3.90E-05
2424,55035,NOL8,40,3.89E-05
2425,92342,METTL18,47,3.89E-05
2426,23048,FNBP1,31,3.89E-05
2427,9610,RIN1,36,3.89E-05
2428,22909,FAN1,46,3.89E-05
2429,54828,BCAS3,39,3.89E-05
2430,7350,UCP1,4,3.89E-05
2431,955,ENTPD6,15,3.89E-05
2432,4437,MSH3,45,3.88E-05
2433,7403,KDM6A,47,3.88E-05
2434,2067,ERCC1,42,3.88E-05
2435,147409,DSG4,41,3.88E-05
2436,53832,IL20RA,33,3.87E-05
2437,2997,GYS1,39,3.86E-05
2438,55833,UBAP2,36,3.86E-05
2439,23139,MAST2,28,3.86E-05
2440,10906,TRAFD1,29,3.86E-05
2441,1062,CENPE,41,3.86E-05
2442,51032,CELA2B,15,3.85E-05
2443,5471,PPAT,43,3.85E-05
2444,84303,CHCHD6,30,3.85E-05
2445,63875,MRPL17,48,3.85E-05
2446,64225,ATL2,36,3.84E-05
2447,2147,F2,44,3.84E-05
2448,5743,PTGS2,39,3.84E-05
2449,51665,ASB1,23,3.84E-05
2450,8722,CTSF,11,3.84E-05
2451,25821,MTO1,23,3.84E-05
2452,29925,GMPPB,41,3.83E-05
2453,10295,BCKDK,36,3.83E-05
2454,27343,POLL,46,3.83E-05
2455,91582,RPS19BP1,34,3.82E-05
2456,4798,NFRKB,44,3.82E-05
2457,256435,ST6GALNAC3,14,3.82E-05
2458,54839,LRRC49,39,3.81E-05
2459,51004,COQ6,32,3.81E-05
2460,51604,PIGT,39,3.81E-05
2461,85413,SLC22A16,30,3.81E-05
2462,933,CD22,35,3.81E-05
2463,25788,RAD54B,36,3.81E-05
2464,1287,COL4A5,31,3.81E-05
2465,1962,EHHADH,35,3.80E-05
2466,1280,COL2A1,44,3.80E-05
2467,23581,CASP14,36,3.80E-05
2468,10107,TRIM10,25,3.80E-05
2469,7709,ZBTB17,43,3.79E-05
2470,6817,SULT1A1,43,3.79E-05
2471,7259,TSPYL1,44,3.79E-05
2472,51426,POLK,44,3.79E-05
2473,9147,NEMF,42,3.79E-05
2474,8875,VNN2,39,3.79E-05
2475,3140,MR1,15,3.79E-05
2476,29760,BLNK,39,3.78E-05
2477,84678,KDM2B,44,3.78E-05
2478,128239,IQGAP3,36,3.78E-05
2479,91452,ACBD5,23,3.78E-05
2480,1760,DMPK,32,3.78E-05
2481,66008,TRAK2,38,3.78E-05
2482,66000,TMEM108,23,3.78E-05
2483,10562,OLFM4,36,3.78E-05
2484,55324,ABCF3,44,3.78E-05
2485,3949,LDLR,41,3.77E-05
2486,85439,STON2,40,3.77E-05
2487,466,ATF1,42,3.77E-05
2488,5533,PPP3CC,42,3.77E-05
2489,2132,EXT2,32,3.77E-05
2490,7373,COL14A1,34,3.77E-05
2491,394,ARHGAP5,21,3.77E-05
2492,55005,RMND1,33,3.76E-05
2493,2861,GPR37,27,3.76E-05
2494,5128,CDK17,36,3.76E-05
2495,1265,CNN2,41,3.76E-05
2496,3572,IL6ST,41,3.76E-05
2497,1846,DUSP4,40,3.76E-05
2498,30849,PIK3R4,32,3.75E-05
2499,4713,NDUFB7,37,3.75E-05
2500,3709,ITPR2,28,3.75E-05
2501,64421,DCLRE1C,36,3.75E-05
2502,6391,SDHC,33,3.75E-05
2503,3673,ITGA2,38,3.74E-05
2504,253558,LCLAT1,31,3.74E-05
2505,151636,DTX3L,39,3.74E-05
2506,57553,MICAL3,26,3.74E-05
2507,11188,NISCH,39,3.74E-05
2508,11120,BTN2A1,36,3.73E-05
2509,114781,BTBD9,32,3.73E-05
2510,8687,KRT38,48,3.73E-05
2511,63979,FIGNL1,32,3.73E-05
2512,348180,CTU2,30,3.73E-05
2513,221955,DAGLB,26,3.73E-05
2514,57592,ZNF687,42,3.72E-05
2515,57508,INTS2,40,3.72E-05
2516,6935,ZEB1,42,3.72E-05
2517,415117,STX19,20,3.72E-05
2518,6251,RSU1,36,3.72E-05
2519,95,ACY1,30,3.72E-05
2520,3267,AGFG1,44,3.72E-05
2521,22978,NT5C2,36,3.71E-05
2522,26509,MYOF,30,3.71E-05
2523,9648,GCC2,32,3.71E-05
2524,9344,TAOK2,29,3.71E-05
2525,92799,SHKBP1,40,3.71E-05
2526,8468,FKBP6,41,3.70E-05
2527,7072,TIA1,42,3.70E-05
2528,57545,CC2D2A,36,3.69E-05
2529,55890,GPRC5C,32,3.69E-05
2530,9179,AP4M1,40,3.69E-05
2531,9507,ADAMTS4,35,3.69E-05
2532,27330,RPS6KA6,36,3.69E-05
2533,28514,DLL1,19,3.69E-05
2534,2050,EPHB4,36,3.69E-05
2535,6406,SEMG1,35,3.69E-05
