ANKFY1,2.36,5.43,18.42,95.74,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,3,0.0047,20,0.0052,1,1,0.0016,7,0.0018,1
MVD,7.52,75.81,97.55,74.42,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,15,0.0039,0.1504,1,0.0016,2,0.0005159,0.3677
TMEM8B,34.82,29.20,46.85,90.78,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,18,0.0046,0.5044,0,0,4,0.001,1
FRRS1,45.49,37.76,86.89,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],2,0.0031,16,0.0041,1,0,0,2,0.0005159,1
TMEM43,82.83,96.19,78.17,96.08,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,13,0.0034,1,1,0.0016,2,0.0005159,0.3677
ZNF250,13.33,23.44,22.50,95.07,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,10,0.0026,1,0,0,3,0.0007738,1
ZNF233,90.38,88.36,56.09,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,11,0.0028,0.38210,0 [0 - 2.41],0,0,21,0.0054,0.0614,1,0.0016,4,0.001,0.5343
ZNF225,90.43,95.80,67.85,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,21,0.0054,0.7622,0,0,4,0.001,1
PDE11A,86.86,93.22,40.33,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],4,0.0062,22,0.0057,0.7794,1,0.0016,3,0.0007738,0.4574
ZNF282,33.20,10.93,5.32,80.96,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,2,0.0031,10,0.0026,0.6832,0,0,1,0.0002579,1
MFSD6,80.30,21.98,19.54,99.71,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,2,0.0005159,0.36770,3.03 [0.05 - 58.33],2,0.0031,12,0.0031,1,1,0.0016,4,0.001,0.5343
PCSK7,13.67,31.37,13.53,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,3,0.0047,12,0.0031,0.4601,2,0.0031,3,0.0007738,0.1496
ZNF257,94.92,91.16,56.62,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],1,0.0016,16,0.0041,0.4954,0,0,2,0.0005159,1
GNPTG,30.70,19.24,84.98,92.52,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],3,0.0047,21,0.0054,1,0,0,0,0,1
KIAA1468,5.08,19.70,4.74,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,14,0.0036,0.7103,0,0,4,0.001,1
KDM2A,5.76,1.82,0.70,95.56,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,2,0.0031,10,0.0026,0.6832,3,0.0047,11,0.0028,0.4353
GALNT3,28.11,17.13,77.51,99.90,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],0,0,22,0.0057,0.0619,0,0,4,0.001,1
GALNT7,77.85,33.65,27.68,93.57,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,10,0.0026,1,0,0,2,0.0005159,1
SLC36A1,17.36,32.65,62.75,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,15,0.0039,0.7159,1,0.0016,2,0.0005159,0.3677
SLC36A4,63.49,75.27,91.59,89.80,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,4,0.001,1,0 [0 - 9.18],1,0.0016,13,0.0034,0.7075,1,0.0016,0,0,0.1417
RPH3AL,42.16,84.33,96.55,72.35,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,23,0.0059,0.0644,0,0,3,0.0007738,1
DNPEP,69.37,35.81,19.55,97.36,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],2,0.0031,17,0.0044,1,2,0.0031,3,0.0007738,0.1496
ATF7IP2,59.11,86.28,93.39,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,2,0.0005159,0.36770,3.03 [0.05 - 58.33],3,0.0047,16,0.0041,0.744,2,0.0031,4,0.001,0.2041
HLCS,18.25,26.57,90.44,97.02,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,2,0.0005159,0.36770,3.03 [0.05 - 58.33],2,0.0031,12,0.0031,1,0,0,2,0.0005159,1
INHA,60.31,67.42,56.33,99.73,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,11,0.0028,0.3821,0,0,1,0.0002579,1
NRM,54.95,58.71,40.03,99.01,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],3,0.0047,12,0.0031,0.4601,0,0,0,0,1
RBBP8NL,-,94.55,93.18,45.77,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],1,0.0016,14,0.0036,0.7103,0,0,4,0.001,1
NOXA1,86.80,-,84.50,56.83,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,4,0.001,0.53430,1.52 [0.03 - 15.34],4,0.0062,17,0.0044,0.5262,0,0,5,0.0013,1
CACNB1,19.73,15.99,11.47,89.04,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,12,0.0031,1,1,0.0016,3,0.0007738,0.4574
ERICH1,59.16,65.08,96.38,98.08,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,4,0.001,1,0 [0 - 9.18],4,0.0062,33,0.0085,0.8119,0,0,1,0.0002579,1
PAX3,53.85,59.28,10.12,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],5,0.0078,19,0.0049,0.3724,0,0,1,0.0002579,1
ADARB2,21.80,76.34,33.88,72.30,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,2,0.0031,15,0.0039,1,1,0.0016,2,0.0005159,0.3677
AP2B1,9.09,4.07,2.67,100.00,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,7,0.0018,0.6031,2,0.0031,6,0.0015,0.3165
CTXN2,73.79,-,-,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,5,0.0013,1,0,0,0,0,1
FAM117B,-,26.79,35.78,92.12,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,7,0.0018,1,0,0,1,0.0002579,1
JARID2,2.42,1.18,8.24,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,5,0.0078,29,0.0075,0.8085,2,0.0031,5,0.0013,0.2602
GFPT2,11.94,2.53,18.15,91.06,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,4,0.001,1,0 [0 - 9.18],5,0.0078,28,0.0072,0.8031,1,0.0016,3,0.0007738,0.4574
LRRN1,18.21,16.39,62.31,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,7,0.0109,23,0.0059,0.1817,1,0.0016,2,0.0005159,0.3677
REG3G,81.38,88.40,89.54,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,2,0.0005159,0.36770,3.03 [0.05 - 58.33],1,0.0016,14,0.0036,0.7103,1,0.0016,1,0.0002579,0.2633
SLC25A26,48.12,77.97,84.82,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,4,0.001,0.53430,1.52 [0.03 - 15.34],5,0.0078,14,0.0036,0.1745,0,0,4,0.001,1
TP53I13,38.58,91.96,68.56,74.63,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],3,0.0047,7,0.0018,0.1585,0,0,1,0.0002579,1
SMOX,6.23,9.82,25.97,93.67,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,14,0.0036,0.7103,0,0,3,0.0007738,1
PRRC2C,15.37,3.64,34.36,88.33,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,2,0.0031,23,0.0059,0.5659,3,0.0047,10,0.0026,0.4134
ACP1,70.26,44.76,73.78,92.84,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,4,0.001,1,0 [0 - 9.18],0,0,9,0.0023,0.6241,0,0,3,0.0007738,1
GRAMD1A,8.10,21.32,23.83,94.19,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,5,0.0078,17,0.0044,0.2262,0,0,2,0.0005159,1
EOGT,65.96,34.64,-,83.94,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,7,0.0018,0.6031,0,0,3,0.0007738,1
CCBL2,50.22,61.20,39.65,92.73,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,10,0.0026,1,0.61 [0.01 - 4.27],1,0.0016,21,0.0054,0.3518,0,0,1,0.0002579,1
PPM1J,84.55,94.41,27.69,82.03,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,18,0.0046,0.0959,0,0,2,0.0005159,1
AP3M2,20.26,19.62,31.25,100.00,-,-,-,-,Yes,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,7,0.0018,0.6031,0,0,2,0.0005159,1
TSPAN32,75.51,95.39,96.85,93.72,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],3,0.0047,9,0.0023,0.2358,0,0,4,0.001,1
ADD3,64.82,44.96,48.77,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,8,0.0021,0.61070,0 [0 - 3.55],1,0.0016,21,0.0054,0.3518,1,0.0016,2,0.0005159,0.3677
OR2AG1,97.38,88.69,77.91,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,5,0.0013,1,0 [0 - 6.62],0,0,11,0.0028,0.3821,0,0,4,0.001,1
HYOU1,2.08,6.58,47.47,99.58,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,13,0.0034,0.7075,2,0.0031,3,0.0007738,0.1496
RXFP1,32.06,25.78,46.60,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,15,0.0039,0.1504,0,0,2,0.0005159,1
PAPL,23.51,81.01,24.63,86.96,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],1,0.0016,16,0.0041,0.4954,0,0,1,0.0002579,1
ITPKC,21.73,71.78,70.01,80.91,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,17,0.0044,1,0,0,3,0.0007738,1
SCARB2,79.38,85.63,46.22,91.85,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,7,0.0018,0.60310,0 [0 - 4.21],1,0.0016,17,0.0044,0.498,0,0,1,0.0002579,1
SCARA5,83.42,46.20,40.58,53.88,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],6,0.0094,10,0.0026,0.0179,0,0,2,0.0005159,1
WLS,18.06,37.11,36.28,93.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,12,0.0031,1,0,0,1,0.0002579,1
SCARF1,98.40,97.94,37.06,85.22,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,26,0.0067,0.4162,1,0.0016,4,0.001,0.5343
CCDC42B,-,-,-,57.38,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],1,0.0016,9,0.0023,1,0,0,2,0.0005159,1
CRTAP,-,78.19,43.07,52.27,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],0,0,8,0.0021,0.6107,0,0,1,0.0002579,1
MYLK2,36.23,54.95,38.71,97.82,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,10,0.0026,0.6832,0,0,1,0.0002579,1
CYP2R1,46.92,25.09,51.50,89.12,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],0,0,11,0.0028,0.3821,2,0.0031,0,0,0.02
LZTS1,76.49,49.76,43.93,88.52,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,4,0.0062,25,0.0064,1,0,0,1,0.0002579,1
ST6GALNAC5,23.04,19.31,47.49,72.16,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,11,0.0028,0.3821,0,0,2,0.0005159,1
SNPH,16.53,71.09,47.51,72.82,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,2,0.0031,13,0.0034,1,1,0.0016,4,0.001,0.5343
PRSS35,24.33,32.43,65.35,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,13,0.0034,0.2367,0,0,1,0.0002579,1
MTRR,95.00,59.71,85.78,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,4,0.001,1,0 [0 - 9.18],1,0.0016,20,0.0052,0.3462,2,0.0031,4,0.001,0.2041
MTMR10,75.58,83.38,40.98,75.69,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],2,0.0031,23,0.0059,0.5659,0,0,2,0.0005159,1
TMCO4,78.05,97.35,91.79,98.47,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,5,0.0013,1,0 [0 - 6.62],7,0.0109,37,0.0095,0.6667,1,0.0016,3,0.0007738,0.4574
STRADA,58.74,47.63,23.04,89.30,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],1,0.0016,11,0.0028,1,0,0,4,0.001,1
XRRA1,96.49,95.17,66.16,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,19,0.0049,0.0964,0,0,1,0.0002579,1
TTC4,77.80,60.42,66.90,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,10,0.0026,0.3751,2,0.0031,0,0,0.02
PPIL4,41.91,32.07,49.21,98.30,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,10,0.0026,1,1,0.0016,4,0.001,0.5343
NDUFAF5,12.33,52.97,-,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,6,0.0015,1,0 [0 - 5.15],1,0.0016,11,0.0028,1,0,0,2,0.0005159,1
FAM13A,28.26,13.91,40.13,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],3,0.0047,18,0.0046,1,0,0,13,0.0034,0.2367
KLK4,79.25,57.95,31.08,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],0,0,14,0.0036,0.2422,1,0.0016,5,0.0013,0.6004
CYP3A4,22.65,79.22,92.93,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,7,0.0018,0.60310,0 [0 - 4.21],1,0.0016,24,0.0062,0.2436,0,0,4,0.001,1
TMEM151B,-,-,-,37.77,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,8,0.0021,0.6107,0,0,1,0.0002579,1
VANGL1,36.23,17.85,66.00,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,5,0.0078,20,0.0052,0.3867,0,0,3,0.0007738,1
IFI44,11.28,36.17,98.66,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],2,0.0031,27,0.007,0.4196,0,0,2,0.0005159,1
SOBP,63.20,21.68,3.77,70.29,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,9,0.0023,0.6241,0,0,5,0.0013,1
AGPAT9,46.99,49.62,71.63,92.24,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],4,0.0062,8,0.0021,0.07750,3.04 [0.67 - 11.39],5,0.0078,24,0.0062,0.5934,0,0,2,0.0005159,1
KLC1,22.36,10.31,16.97,98.11,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],1,0.0016,9,0.0023,1,0,0,3,0.0007738,1
PNMAL2,-,51.06,7.09,87.13,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,17,0.0044,0.7559,0,0,2,0.0005159,1
BCL9,2.88,12.66,72.16,93.87,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,5,0.0078,24,0.0062,0.5934,0,0,7,0.0018,0.6031
MTO1,39.17,9.98,60.25,93.18,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,7,0.0018,0.60310,0 [0 - 4.21],3,0.0047,30,0.0077,0.6144,0,0,2,0.0005159,1
ZC3H4,4.78,10.96,2.82,72.86,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,11,0.0028,1,0,0,5,0.0013,1
KLHL23,20.54,9.35,47.03,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,5,0.0013,0.2602,1,0.0016,2,0.0005159,0.3677
PRKD1,9.32,25.27,60.93,95.66,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,22,0.0057,0.5646,0,0,6,0.0015,1
KLHL41,67.30,56.83,41.07,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,8,0.0021,1,0,0,2,0.0005159,1
L3MBTL3,12.97,6.81,32.32,96.74,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,8,0.0021,1,5,0.0078,2,0.0005159,9.22E-04
GIMAP1,71.27,81.54,19.59,64.59,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,1,0.0016,7,0.0018,1,1,0.0016,1,0.0002579,0.2633
EME1,90.77,96.33,97.68,98.99,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,12,0.0031,0.3953,0,0,1,0.0002579,1
KCNH7,32.23,3.70,8.82,97.74,-,-,Yes,-,-,Yes,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,11,0.0028,0.3821,2,0.0031,6,0.0015,0.3165
TTC14,52.25,44.23,57.14,99.87,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,19,0.0049,0.3442,0,0,1,0.0002579,1
MARCH8,85.04,39.87,50.28,52.23,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,11,0.0028,0.3821,0,0,0,0,1
KCND1,40.36,23.08,32.55,81.81,-,-,-,-,-,Yes,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,10,0.0026,0.3751,2,0.0031,0,0,0.02
TTBK1,23.69,13.53,13.81,73.15,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,3,0.0047,17,0.0044,0.7559,0,0,6,0.0015,1
ACRBP,15.20,55.38,50.10,94.98,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],2,0.0031,2,0.0005159,0.09880,6.07 [0.44 - 83.66],5,0.0078,19,0.0049,0.3724,0,0,3,0.0007738,1
JAK1,4.69,4.29,2.04,100.00,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,7,0.0018,0.6031,1,0.0016,6,0.0015,1
FAM20A,29.31,88.51,71.36,76.17,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],0,0,18,0.0046,0.0959,0,0,5,0.0013,1
CYP4B1,97.95,98.88,68.05,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],1,0.0016,24,0.0062,0.2436,1,0.0016,2,0.0005159,0.3677
ATAD3C,99.14,98.81,99.96,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,19,0.0049,0.7576,0,0,5,0.0013,1
ZCCHC14,5.17,7.85,25.51,90.28,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,17,0.0044,0.1549,0,0,1,0.0002579,1
ENTPD5,76.96,15.94,29.94,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,6,0.0015,1,0,0,3,0.0007738,1
WDR1,18.90,7.87,20.85,99.26,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,10,0.0026,0.3751,0,0,4,0.001,1
TTPA,41.25,62.35,67.44,86.81,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,4,0.001,1,0 [0 - 9.18],1,0.0016,11,0.0028,1,0,0,1,0.0002579,1
KCNQ3,30.82,7.19,17.75,84.90,Yes,Yes,Yes,-,Yes,Yes,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,18,0.0046,0.0959,0,0,2,0.0005159,1
KCNQ1,15.32,9.14,25.14,84.15,-,-,-,-,-,Yes,0,0,5,0.0013,1,0 [0 - 6.62],0,0,8,0.0021,0.61070,0 [0 - 3.55],3,0.0047,29,0.0075,0.6119,0,0,1,0.0002579,1
ELP5,50.22,70.89,59.31,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,8,0.0021,0.61070,0 [0 - 3.55],0,0,17,0.0044,0.1549,0,0,0,0,1
SLC17A8,9.17,10.71,70.34,100.00,-,-,-,-,Yes,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,4,0.0062,27,0.007,1,1,0.0016,2,0.0005159,0.3677
SLC17A6,37.43,7.57,37.97,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,6,0.0015,1,2,0.0031,4,0.001,0.2041
WARS2,69.37,65.25,54.26,98.33,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,17,0.0044,0.498,0,0,1,0.0002579,1
EFR3A,32.23,27.85,79.17,99.45,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,2,0.0031,13,0.0034,1,0,0,5,0.0013,1
FNIP2,45.65,16.73,42.10,95.43,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,3,0.0007738,1,0 [0 - 14.67],1,0.0016,26,0.0067,0.1643,1,0.0016,4,0.001,0.5343
CCDC28A,74.37,61.73,64.20,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,5,0.0013,1,0 [0 - 6.62],3,0.0047,11,0.0028,0.4353,1,0.0016,3,0.0007738,0.4574
PHF12,6.52,8.79,24.70,94.16,-,-,Yes,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,4,0.0062,15,0.0039,0.3326,2,0.0031,0,0,0.02
MLST8,24.19,12.28,14.52,99.70,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,8,0.0021,0.6107,0,0,2,0.0005159,1
TFDP3,86.17,60.65,70.21,100.00,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,0,0,1,-,0,0,6,0.0015,1,1,0.0016,1,0.0002579,0.2633
CAPN12,20.94,67.97,86.75,82.31,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,5,0.0013,0.60040,1.21 [0.03 - 10.86],9,0.0141,23,0.0059,0.0368,0,0,4,0.001,1
BIN2,85.18,47.80,51.33,96.29,-,-,-,-,-,-,0,0,5,0.0013,1,0 [0 - 6.62],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,15,0.0039,0.1504,0,0,4,0.001,1
