,Gene_Name,mantis_ml_proba,mantis_ml_perc
128,ARFGEF2,0.5820289999246597,99.31278857511006
129,RB1CC1,0.5814814060926438,99.3074197358531
130,CBWD3,0.581397408246994,99.30205089659616
131,CAD,0.5811467299003474,99.2966820573392
132,TSPO,0.5807563483715057,99.29131321808225
133,GAPVD1,0.5797536898043848,99.28594437882529
134,OR10A2,0.5794790148735046,99.28057553956835
135,ATRNL1,0.5793891251087189,99.27520670031139
136,TRIM9,0.5793199658393859,99.26983786105444
137,ERBB4,0.5791967034339904,99.26446902179748
138,ARHGEF12,0.579026973247528,99.25910018254054
139,NRXN1,0.5788893371820449,99.25373134328358
140,SPAG9,0.5788615107536316,99.24836250402663
141,RC3H2,0.5787489622831344,99.24299366476967
142,SIPA1L2,0.5784899204969406,99.23762482551273
143,SLIT1,0.578430762887001,99.23225598625577
144,CAMTA1,0.5783375263214111,99.22688714699882
145,CDC42EP1,0.5778459429740905,99.22151830774186
146,OR11H1,0.5777675837278367,99.21614946848491
147,ABCC5,0.5777395009994507,99.21078062922795
148,FXYD4,0.577637043595314,99.20541178997101
149,SPTAN1,0.5773255735635757,99.20004295071405
150,MROH1,0.5772677481174469,99.1946741114571
151,YLPM1,0.5769635796546936,99.18930527220014
152,FNDC3A,0.5766567498445511,99.1839364329432
153,KCNMA1,0.5766079425811768,99.17856759368624
154,CHD7,0.5765416383743286,99.1731987544293
155,NUP155,0.5764151573181152,99.16782991517235
156,EDC4,0.5762487590312958,99.16246107591539
157,PPP1R13B,0.5759908318519592,99.15709223665844
158,CLUH,0.5759325787326358,99.15172339740148
159,RALGAPB,0.5756429374217987,99.14635455814454
160,COL4A5,0.5755621045827866,99.14098571888758
161,MYH9,0.5754749715328217,99.13561687963063
162,BRPF3,0.575252914428711,99.13024804037367
163,DOCK2,0.5751521080732346,99.12487920111673
164,DHX29,0.5748922765254975,99.11951036185977
165,PLXNB2,0.5746633291244507,99.11414152260282
166,ARNT,0.5745456367731094,99.10877268334586
167,CHD8,0.5742559432983398,99.10340384408892
168,ARNT2,0.5738424062728882,99.09803500483196
169,ABCA2,0.5737940818071365,99.09266616557501
170,NME3,0.5735197782516479,99.08729732631805
171,DCTN1,0.5735111594200134,99.0819284870611
172,KIAA1109,0.5733339101076126,99.07655964780415
173,RBM15B,0.5732235908508301,99.0711908085472
174,OR4K17,0.5732227504253388,99.06582196929024
175,VAC14,0.5731658220291138,99.0604531300333
176,MAP1B,0.5731095314025879,99.05508429077634
177,PLXNC1,0.5730736921940531,99.04971545151938
178,BCR,0.5730082899332046,99.04434661226243
179,VGLL2,0.5729055225849151,99.03897777300547
180,SEC24B,0.5729010373353958,99.03360893374852
181,PRPF40B,0.5727003037929534,99.02824009449157
182,ZNF609,0.572660967707634,99.02287125523462
183,SAFB,0.5726597607135773,99.01750241597766
184,UBR5,0.5725893586874008,99.01213357672071
185,KIAA0430,0.5725647360086441,99.00676473746375
186,HTT,0.5723918408155442,99.00139589820681
187,UBE2O,0.5723861753940582,98.99602705894985
188,COL12A1,0.5722635954618454,98.9906582196929
189,COPB1,0.5718738317489624,98.98528938043594
190,SACS,0.5714593797922134,98.979920541179
191,MED15,0.5714080810546875,98.97455170192204
192,STXBP5,0.5712372958660126,98.9691828626651
193,WDR48,0.5708170235157013,98.96381402340813
194,SYNJ2,0.5706600993871689,98.95844518415119
195,PTK7,0.5704167366027832,98.95307634489423
196,ARHGAP32,0.5703946679830552,98.94770750563728
197,OXR1,0.5703605324029922,98.94233866638032
198,KIF1B,0.5703530132770538,98.93696982712338
199,PLEKHJ1,0.5701923668384552,98.93160098786642
200,VPS54,0.5701286613941192,98.92623214860947
201,ATP2A2,0.5699239790439605,98.92086330935251
202,CASKIN1,0.5698643356561661,98.91549447009557
203,XPOT,0.5693808108568191,98.9101256308386
204,NLGN3,0.5693350017070771,98.90475679158166
205,NISCH,0.5693310911993723,98.8993879523247
206,LRRC7,0.5692784756422042,98.89401911306776
207,EP300,0.569201198220253,98.88865027381081
208,NBEA,0.5689348399639129,98.88328143455385
209,OR11L1,0.5688790023326874,98.8779125952969
210,BAZ2B,0.5688356250524521,98.87254375603995
211,AQR,0.5688122481107711,98.867174916783
212,DOCK9,0.5687665224075318,98.86180607752604
213,GIT1,0.568610405921936,98.8564372382691
214,ATAD2,0.5685946822166443,98.85106839901214
215,FAM120A,0.5685173153877259,98.84569955975519
216,PTPRF,0.5684913128614426,98.84033072049823
217,NOTCH2,0.5684909522533417,98.83496188124128
218,BRSK1,0.5684185445308685,98.82959304198432
219,NCOA2,0.5684071123600006,98.82422420272738
220,KMT2C,0.5681103259325028,98.81885536347042
221,OGDH,0.5680209577083588,98.81348652421347
222,PTPN23,0.5679718434810639,98.80811768495651
223,EML5,0.5679063439369202,98.80274884569957
224,FBXO41,0.5676478713750839,98.79738000644261
225,KAT6A,0.5673878431320191,98.79201116718565
226,SPTBN2,0.5669865220785141,98.7866423279287
227,PHIP,0.5669476181268692,98.78127348867174
228,MCM7,0.5669031500816345,98.7759046494148
229,KAT6B,0.5667708575725555,98.77053581015784
230,TPR,0.5666139245033264,98.76516697090089
231,ATP13A1,0.5661482840776444,98.75979813164393
232,MAP3K5,0.5661314308643342,98.75442929238699
233,MYO18A,0.5661056041717529,98.74906045313003
234,CHD9,0.5660533159971237,98.74369161387308
235,GLRX5,0.566042497754097,98.73832277461612
236,RABGAP1,0.5659950375556946,98.73295393535918
237,XAB2,0.5659854263067245,98.72758509610222
238,ERMN,0.5659619063138962,98.72221625684527
239,ZFC3H1,0.5657619029283524,98.71684741758831
240,TRPM6,0.5655919462442398,98.71147857833137
241,ZZEF1,0.5655109919607639,98.7061097390744
242,OR9G1,0.5654448360204697,98.70074089981746
243,PEAK1,0.5654444724321366,98.6953720605605
244,KIF1A,0.565384179353714,98.69000322130356
245,MCMBP,0.5650930255651474,98.6846343820466
246,ZNF592,0.5650474995374679,98.67926554278965
247,CCAR2,0.5649484813213348,98.67389670353269
248,USP15,0.5647512644529342,98.66852786427575
249,KDM2B,0.5646989822387696,98.66315902501879
250,CLTC,0.5646533191204071,98.65779018576184
251,MORC3,0.5646342813968659,98.65242134650488
252,ZNF444,0.5643944859504699,98.64705250724793
253,ZBED1,0.5637228786945343,98.64168366799097
254,ANKRD17,0.5636826127767562,98.63631482873403
255,RANBP3,0.563269168138504,98.63094598947707
256,POLR3A,0.5631381005048752,98.62557715022012
257,SLIRP,0.5631220996379852,98.62020831096316
258,GTF3C1,0.5629766076803208,98.61483947170622
259,GON4L,0.5628930002450943,98.60947063244927
260,DDB1,0.5628475576639176,98.60410179319231
261,SLC12A2,0.562805438041687,98.59873295393537
262,UBN1,0.5627129018306732,98.59336411467841
263,ARID4B,0.56242655813694,98.58799527542146
264,ATXN2L,0.5623877942562103,98.5826264361645
265,DSP,0.5622996658086776,98.57725759690756
266,GLTSCR1,0.562193289399147,98.5718887576506
267,PPP6R3,0.562028369307518,98.56651991839365
268,GLG1,0.5619052708148956,98.56115107913669
269,NCOR2,0.5618528425693512,98.55578223987975
270,CCAR1,0.5617476373910903,98.55041340062279
271,CLCN4,0.5616445779800415,98.54504456136584
272,BAG6,0.5615818575560618,98.53967572210888
273,NRCAM,0.5614403426647187,98.53430688285194
274,OR2T7,0.5614051520824432,98.52893804359498
275,MICU2,0.561401441693306,98.52356920433803
276,VPS13A,0.5614008724689483,98.51820036508107
277,XPO5,0.5612204551696778,98.51283152582411
278,AP3D1,0.5611260950565338,98.50746268656717
279,L1CAM,0.5611018538475037,98.5020938473102
280,RIMS2,0.5610302090644836,98.49672500805326
281,DLG5,0.5608746737241745,98.4913561687963
282,ROBO2,0.5607812196016312,98.48598732953934
283,HECTD1,0.5607744634151459,98.4806184902824
284,ARHGEF11,0.5607679665088654,98.47524965102545
285,INPP4A,0.5607009321451187,98.46988081176849
286,BRD4,0.5606875360012055,98.46451197251154
287,LHB,0.5606868773698807,98.45914313325459
288,PHLPP1,0.5606459021568299,98.45377429399764
289,ANKS1B,0.5603920221328735,98.44840545474068
290,TAGLN2,0.5601959586143493,98.44303661548373
291,UACA,0.559941902756691,98.43766777622677
292,KDM6A,0.5599050402641297,98.43229893696983
293,STRN4,0.5598177254199982,98.42693009771287
294,TLN2,0.5595017045736312,98.42156125845592
295,NPIPB3,0.5593084514141082,98.41619241919896
296,HEATR5B,0.5591807186603546,98.41082357994202
297,FRY,0.5590396612882614,98.40545474068506
298,STAM,0.5590086907148362,98.40008590142811
299,MIF,0.5589650213718415,98.39471706217115
300,LRCH4,0.5588466852903367,98.38934822291421
301,NIPBL,0.558834907412529,98.38397938365725
302,FBXL5,0.5587144553661346,98.3786105444003
303,FAM135B,0.5584683388471603,98.37324170514334
304,MED1,0.5584148971268731,98.3678728658864
305,SMIM3,0.5583582788705825,98.36250402662944
306,GRAMD4,0.558236813545227,98.35713518737249
307,MKRN3,0.5582110196352005,98.35176634811553
308,BAZ1A,0.5579967796802521,98.34639750885859
309,MORC2,0.5579660177230835,98.34102866960163
310,SPEN,0.5579387038946152,98.33565983034468
311,EPHB3,0.5579325075018896,98.33029099108774
312,TRPM7,0.5578424215316773,98.32492215183078
313,ARHGEF2,0.557814610004425,98.31955331257383
314,PDCD11,0.5575762838125229,98.31418447331687
315,ZNF608,0.557471489906311,98.30881563405993
316,CDH2,0.5574461609125138,98.30344679480297
317,BAZ2A,0.557416918873787,98.29807795554602
318,HIPK1,0.5572748064994812,98.29270911628906
319,NBEAL2,0.5572112500667572,98.28734027703211
320,AKT2,0.5570552498102188,98.28197143777516
321,AMY1A,0.556987664103508,98.27660259851821
322,DNMT1,0.5569820970296859,98.27123375926125
323,OR10A5,0.5569383680820466,98.2658649200043
324,ANKRD11,0.5569022178649903,98.26049608074734
325,OSBPL6,0.5566579967737197,98.25512724149038
326,RABEP1,0.5565739186746733,98.24975840223344
327,CEP170B,0.556430783867836,98.24438956297648
328,LYST,0.556339755654335,98.23902072371953
329,DDX60,0.5563122808933259,98.23365188446257
330,DUSP23,0.5563078165054322,98.22828304520563
331,HUWE1,0.5562277615070343,98.22291420594867
332,NUPR1,0.5561999320983887,98.21754536669172
333,DMD,0.5561960846185684,98.21217652743476
334,MROH2B,0.5561922013759613,98.2068076881778
335,KIAA1217,0.5561304867267609,98.20143884892086
336,LRP5,0.5559755533933639,98.19607000966391
337,LONP1,0.5558450162410736,98.19070117040695
338,FOXJ2,0.5557930827140808,98.18533233115001
339,TNIK,0.5557868599891662,98.17996349189305
340,CDKL5,0.5556426584720612,98.1745946526361
341,PITPNM3,0.5555779695510864,98.16922581337914
342,PTPRG,0.5554431323886763,98.1638569741222
343,ID4,0.5553654938936233,98.15848813486524
344,POLR1A,0.5553359497677196,98.15311929560829
345,RASL10A,0.5552886515855789,98.14775045635133
346,GRM5,0.5551999509334564,98.14238161709439
347,PITPNM2,0.5550629824399949,98.13701277783743
348,XCL1,0.5550606459379196,98.13164393858048
349,CDK12,0.5550562500953674,98.12627509932352
350,MAGI2,0.555013719201088,98.12090626006658
351,SNAP91,0.5547436892986297,98.11553742080962
352,CLEC11A,0.5546746969223022,98.11016858155267
353,RALGDS,0.5546023786067963,98.10479974229571
354,KRTAP10-1,0.5545855432748794,98.09943090303877
355,SPG11,0.5545608162879944,98.0940620637818
356,MT1M,0.5545485973358154,98.08869322452486
357,SYMPK,0.5545261949300766,98.0833243852679
358,MED12L,0.5544641286134719,98.07795554601095
359,RUSC2,0.554266345500946,98.072586706754
360,OR8K5,0.5538831263780594,98.06721786749705
361,SLIT2,0.5536209166049957,98.06184902824009
362,RYR3,0.5534873485565186,98.05648018898314
363,ZGPAT,0.5534312576055527,98.0511113497262
364,PDPK1,0.5532194048166275,98.04574251046924
365,TIMP4,0.5532159745693207,98.0403736712123
366,IQSEC1,0.5531640529632569,98.03500483195533
367,JOSD2,0.5531086921691895,98.02963599269839
368,NOL3,0.5529050529003143,98.02426715344143
369,FNBP1L,0.5527709424495697,98.01889831418448
370,TRRAP,0.552751076221466,98.01352947492752
371,OR10G2,0.5526015281677246,98.00816063567058
372,STRN3,0.5525998055934906,98.00279179641362
373,DSCAM,0.552573949098587,97.99742295715667
374,KLHL4,0.5525442719459533,97.99205411789971
375,MSH2,0.5524427950382232,97.98668527864277
376,MAPKBP1,0.5523382544517517,97.98131643938581
377,LRRC26,0.5523311644792557,97.97594760012885
378,GRIK3,0.55223188996315,97.9705787608719
379,SON,0.5521259516477585,97.96520992161494
380,MYO1B,0.552099734544754,97.959841082358
381,TPSAB1,0.5520831286907196,97.95447224310104
382,SESTD1,0.5519488868138469,97.94910340384408
383,AKAP17A,0.551747989654541,97.94373456458713
384,CELSR2,0.5516761690378189,97.93836572533017
385,ADCY6,0.5516431838274002,97.93299688607323
386,MTA2,0.5515804678201676,97.92762804681627
387,SELENBP1,0.5514985144138336,97.92225920755932
388,PTPRM,0.5513113826513291,97.91689036830238
389,LRP1,0.5511631101369858,97.91152152904542
390,USP19,0.5511528939008713,97.90615268978847
391,BTBD11,0.5510949581861496,97.90078385053151
392,NDUFB1,0.5510367333889008,97.89541501127457
393,LST1,0.5509972959756851,97.8900461720176
394,SRGAP1,0.5509790241718292,97.88467733276066
395,BSN,0.550973528623581,97.8793084935037
396,MATR3,0.5509505540132522,97.87393965424675
397,ENTPD1,0.5507489234209061,97.8685708149898
398,EPHB2,0.550568038225174,97.86320197573285
399,MYO6,0.5505448132753372,97.85783313647589
400,FBRS,0.5503043979406357,97.85246429721894
401,MDP1,0.5502483934164047,97.84709545796198
402,NAV3,0.5501578003168106,97.84172661870504
403,ZNF326,0.5501398265361785,97.83635777944808
404,CLASP1,0.5500334620475769,97.83098894019113
405,BCL9L,0.5499191105365753,97.82562010093417
406,TJP1,0.5498697847127915,97.82025126167723
407,PTPRA,0.549832570552826,97.81488242242027
408,LLGL1,0.5496458411216736,97.80951358316332
409,SF3B1,0.5496413856744766,97.80414474390636
410,PTPRU,0.549606841802597,97.79877590464942
411,IL5,0.549498650431633,97.79340706539246
412,FMNL3,0.5493536323308945,97.78803822613551
413,SNRNP200,0.5492534309625625,97.78266938687857
414,PREP,0.5492464691400528,97.7773005476216
415,EIF4G3,0.5492095440626145,97.77193170836466
416,FRMPD4,0.5491790652275086,97.7665628691077
417,NUP205,0.5491400390863419,97.76119402985076
418,USP24,0.5490604221820832,97.7558251905938
419,OR4A47,0.5489726006984711,97.75045635133685
420,NDST1,0.5488420993089675,97.74508751207989
421,OR8H2,0.5488247036933899,97.73971867282295
422,PCLO,0.5486702531576156,97.73434983356599
423,VPS13D,0.5486544996500016,97.72898099430904
424,BAD,0.5484900206327439,97.72361215505208
425,SLITRK4,0.5483714401721954,97.71824331579512
426,NT5C3A,0.5483498126268387,97.71287447653818
427,APC2,0.548250138759613,97.70750563728122
428,ABCA12,0.548150435090065,97.70213679802427
429,BTAF1,0.5481396585702896,97.69676795876731
430,TRIP12,0.5480928778648376,97.69139911951036
431,CREBBP,0.5480126529932022,97.6860302802534
432,IGSF1,0.5479742139577866,97.68066144099646
433,MTOR,0.5479259848594665,97.6752926017395
434,NELFCD,0.5479070276021958,97.66992376248254
435,PAPOLG,0.5479011833667755,97.6645549232256
436,ZNF292,0.5477665692567826,97.65918608396863
437,BAZ1B,0.5477450788021088,97.65381724471169
438,KMT2D,0.5477200830710753,97.64844840545473
439,DMXL2,0.5475607603788376,97.64307956619778
440,OR9K2,0.547394472360611,97.63771072694084
441,UNC13B,0.5472763780833912,97.63234188768388
442,ARID2,0.5472636908292771,97.62697304842693
443,SPIRE1,0.5471847981214524,97.62160420916997
444,ZFR,0.5468290686607361,97.61623536991303
445,GIT2,0.5467576593160629,97.61086653065607
446,ZNHIT3,0.5466767579317093,97.60549769139912
447,NPVF,0.5466318041086197,97.60012885214216
448,OR5J2,0.5466206669807434,97.59476001288522
449,PPFIA3,0.546578899025917,97.58939117362826
450,BRPF1,0.5465560644865036,97.58402233437131
451,MRPL14,0.5464930146932602,97.57865349511435
452,SLC20A1,0.5464025765657425,97.5732846558574
453,MPRIP,0.5463823616504669,97.56791581660045
454,APPBP2,0.5463779270648956,97.5625469773435
455,PPIF,0.5462843537330627,97.55717813808654
456,NSD1,0.5462734758853912,97.5518092988296
457,TCP1,0.5462321728467942,97.54644045957264
458,JAK1,0.5461300424675444,97.54107162031569
459,NACA2,0.5461175709962844,97.53570278105873
460,INF2,0.5459905743598938,97.53033394180179
461,INTS2,0.5459729611873627,97.52496510254483
462,HIF1A,0.5459723532199859,97.51959626328788
463,HDLBP,0.5459447801113129,97.51422742403092
464,ZNF236,0.5459008157253266,97.50885858477398
465,LENG8,0.5458185225725174,97.50348974551703
466,TRAPPC10,0.545544421672821,97.49812090626007
467,NDUFAF1,0.5455265462398529,97.49275206700312
468,GGA1,0.5454647541046143,97.48738322774616
469,NLGN4X,0.5451099842786788,97.48201438848922
470,EIF2AK4,0.545000422000885,97.47664554923226
471,TKTL1,0.5449422121047973,97.47127670997531
472,KIAA0100,0.5449275851249695,97.46590787071835
473,BAIAP2,0.544755706191063,97.46053903146141
474,PI4KB,0.5447315394878387,97.45517019220445
475,GTF3C3,0.5445741832256317,97.4498013529475
476,SNED1,0.5444769859313965,97.44443251369054
477,BOP1,0.5444668233394623,97.43906367443358
478,SPTBN1,0.5444009870290756,97.43369483517664
479,TNRC18,0.5441774010658265,97.42832599591968
480,ID1,0.544076555967331,97.42295715666273
481,PSME4,0.5440603643655777,97.41758831740577
482,PRICKLE2,0.5439033180475235,97.41221947814881
483,SETD3,0.5437567919492722,97.40685063889187
484,MTUS2,0.5433481603860855,97.40148179963491
485,UBR3,0.5431834697723389,97.39611296037796
486,TMEM57,0.5431416302919387,97.390744121121
487,RALGAPA1,0.5428563207387924,97.38537528186406
488,NUMA1,0.542821604013443,97.3800064426071
489,OR5A1,0.5427959542189326,97.37463760335015
490,POLR1B,0.5427380174398422,97.36926876409319
491,ADCY1,0.5425512373447419,97.36389992483625
492,TNRC6C,0.5424774050712585,97.3585310855793
493,THSD7A,0.5424747586250305,97.35316224632234
494,KCNH3,0.54246606528759,97.3477934070654
495,UBN2,0.5424230545759201,97.34242456780844
496,SCN8A,0.5423717856407165,97.33705572855149
497,FBN1,0.5423615604639054,97.33168688929453
498,OR5M1,0.5423530071973801,97.32631805003759
499,SMARCA2,0.5422991424798965,97.32094921078063
500,ARHGAP5,0.54229556620121,97.31558037152368
501,FZD7,0.5422185033559799,97.31021153226672
502,CRYGC,0.5422125816345215,97.30484269300977
503,SHPRH,0.5421614080667496,97.29947385375281
504,EXOSC6,0.5421570330858231,97.29410501449587
505,PDS5B,0.54214306473732,97.28873617523891
506,DENND4A,0.5421111643314361,97.28336733598196
507,CHD6,0.5420727759599686,97.277998496725
508,SOCS5,0.5419755816459656,97.27262965746806
509,DDX18,0.541945806145668,97.2672608182111
510,PLXND1,0.5418964236974716,97.26189197895415
511,MCM6,0.5418939501047134,97.2565231396972
512,ELP3,0.5415613502264023,97.25115430044025
513,GRIN1,0.5415547788143158,97.24578546118329
514,LBR,0.5415545970201492,97.24041662192634
515,SLITRK3,0.5415167897939682,97.23504778266938
516,APOBEC3A,0.5414689242839813,97.22967894341244
517,SRCAP,0.5414560426925791,97.22431010415549
518,OR2AT4,0.5413644552230835,97.21894126489853
519,IL20,0.541326031088829,97.21357242564159
520,DBN1,0.5412467837333679,97.20820358638463
521,CADPS2,0.5411723226308822,97.20283474712768
522,CAPRIN1,0.5411306818326315,97.19746590787072
523,TBC1D22B,0.5411169499158859,97.19209706861378
524,BMP1,0.5410284221172332,97.18672822935682
525,DVL3,0.5409155547618866,97.18135939009986
526,LYZ,0.540864160656929,97.17599055084291
527,DAGLA,0.540849682688713,97.17062171158595
528,WDR7,0.5407400995492935,97.165252872329
529,ZNF140,0.540716677904129,97.15988403307205
530,NUP188,0.5406825304031372,97.1545151938151
531,CRIP2,0.5406824499368668,97.14914635455814
532,HGF,0.5406458258628846,97.1437775153012
533,KDM3A,0.5404702991247177,97.13840867604424
534,ASAH1,0.5404262632131577,97.13303983678728
535,ITPR2,0.5404204905033112,97.12767099753033
536,APLN,0.54041867852211,97.12230215827337
537,CCT2,0.5403710305690765,97.11693331901643
538,TTC36,0.5403511017560959,97.11156447975947
539,MRPS18A,0.5403286099433899,97.10619564050252
540,PAH,0.5402230888605117,97.10082680124556
541,CEP350,0.5402014136314393,97.09545796198861
542,DHX30,0.5401964068412781,97.09008912273167
543,NRXN2,0.5401122093200683,97.08472028347471
544,CPSF1,0.5399062901735305,97.07935144421776
545,AP1G1,0.5398723423480988,97.0739826049608
546,UTRN,0.539788818359375,97.06861376570386
547,HECW1,0.5397722870111465,97.0632449264469
548,TNFRSF17,0.5397590756416321,97.05787608718995
549,TCERG1,0.5397476643323899,97.052507247933
550,ARID4A,0.5395117431879044,97.04713840867605
551,TCFL5,0.5395063817501068,97.04176956941909
552,HIVEP1,0.5394293040037155,97.03640073016214
553,TENM3,0.5394183188676834,97.03103189090518
554,DLG4,0.539301586151123,97.02566305164824
555,OR5AS1,0.5392234593629837,97.02029421239128
556,OR4S1,0.5390636920928955,97.01492537313433
557,RBM14,0.5390403807163239,97.00955653387737
558,ANO8,0.5389426529407502,97.00418769462043
559,ATP9A,0.5389347165822983,96.99881885536347
560,ZNF728,0.5388707220554352,96.99345001610652
561,DLGAP1,0.5388168871402741,96.98808117684956
562,OLIG2,0.538707685470581,96.98271233759262
