"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Gene Family Score","Gene Family pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
2767,"PHF20L1",51105,0.1546817957913926,0.20449264136328427,0.9924224035581068,0.17835011618900076,0.045349615325700546,0.25038729666924864,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9475961899357649,0.17292796281951975,0.5771253185019166,0.12606506584043378,0.39859153318643165,0.012006196746707979,0.9998637769389683,0.1036018590240124,0.03292464894801578,0.19345468628969792,0.24981229749442638,0.16169635941130905,0.6061344099773562,0.028092277110849495
2768,"SGPP2",130367,0.40378564225669605,0.18919442292796282,0.9998771690020226,0.139426800929512,0.8769788278142465,0.1314872192099148,-1.0,0.0,0.9999961227746678,0.05092951200619675,0.8241409196525681,0.02420604182804028,0.6255376019041274,0.22075910147172734,-1.0,0.0,0.0,0.5094887683965917,0.8583919944755333,0.19635941130906273,0.9363625262694866,0.03272656855151046,0.0,0.5921766072811774,0.7249595092745716,0.028148263082500513
2769,"FCGRT",2217,0.4948663454235312,0.1758326878388846,0.34842267729196424,0.2378001549186677,0.7097107517126523,0.17912470952749807,-1.0,0.0,0.5022133768794269,0.1297443841982959,-1.0,0.0,0.8464048368191163,0.19558481797056546,0.31962703703434675,0.15182029434546862,0.0,0.5094887683965917,0.999999999999158,0.05790085205267235,0.7581776554051926,0.06390395042602634,0.9992320906116443,0.03369481022463207,0.7252824050493045,0.028161777702138457
2770,"FREM1",158326,0.1546817957913926,0.20449264136328427,0.9805168086272814,0.1855151045701007,0.31707860279705113,0.2290859798605732,0.9999999999979678,0.03524399690162665,0.9999999999999734,0.04512006196746708,0.0,0.5426026336173508,0.9550679416836969,0.1707978311386522,0.0,0.5906274206041828,0.0,0.5094887683965917,0.6756124862665943,0.21417505809450038,0.8131347739940579,0.05538342370255616,0.9999664236578022,0.023625096824167312,0.6406237663732275,0.028163420597416944
2771,"EIF4ENIF1",56478,0.36119611192669593,0.19558481797056546,0.9999999989501697,0.11057319907048799,0.875774883870087,0.13168086754453912,-1.0,0.0,0.9998874770779087,0.06177381874515879,-1.0,0.0,0.9553072324923105,0.17041053446940357,0.9451372932041573,0.061192873741285826,-1.0,0.0,0.9980261882452114,0.13168086754453912,0.0371357376902518,0.19306738962044925,0.15820767663599178,0.16750580945003873,0.7916550975275567,0.02817247704315362
2772,"SSH1",54434,0.6083035296884588,0.16014717273431447,0.9999999999999991,0.11057319907048799,0.9992493106868966,0.038729666924864445,-1.0,0.0,0.8030748483026341,0.11909372579395817,0.0,0.5426026336173508,0.9545103220009246,0.17118512780790085,0.9797059757129083,0.045701006971340045,0.0,0.5094887683965917,0.999773146163626,0.10708752904725019,0.41492410350999454,0.12838884585592564,0.012964372368828244,0.1820294345468629,0.6779399753942447,0.02819365294778331
2773,"OIP5",11339,0.5835626633684479,0.16247095274980636,0.9987849841525854,0.15724244771494966,0.9045008402194634,0.12277304415182029,-1.0,0.0,-1.0,0.0,0.0,0.5426026336173508,0.9444145598697481,0.17447714949651433,0.9958575943153783,0.031758326878388844,-1.0,0.0,0.9999999993876091,0.05790085205267235,0.3596760423799098,0.1369093725793958,0.763073706151772,0.10476374903175832,0.8014985030266593,0.0281960643984146
2774,"SORBS3",10174,0.2900188929144273,0.20255615801704105,0.9999999999973608,0.11057319907048799,0.4814642999849708,0.20236250968241673,-1.0,0.0,0.25832129283093513,0.13594113090627422,0.09645709435086182,0.07900852052672347,0.9521168097272976,0.17118512780790085,0.5026591766945231,0.13400464756003097,-1.0,0.0,0.9999974030546572,0.06855151045701006,0.24734484088596195,0.15743609604957398,0.3375313705295478,0.15278853601859024,0.6873784800627624,0.02820421433165199
2775,"SLC45A3",85414,0.913952175741566,0.09217660728117738,0.9999999999999885,0.11057319907048799,0.1683450359140007,0.24380325329202168,-1.0,0.0,-1.0,0.0,0.1581892517858081,0.07784663051897754,0.7967785917058015,0.20255615801704105,0.0,0.5906274206041828,0.2009100863017742,0.013361735089078234,0.9019183202824937,0.19016266460108444,0.16195613603764278,0.1758326878388846,0.03158736210408537,0.17873741285824943,0.5467083420616586,0.02823715835637519
2776,"BYSL",705,0.2455101716286586,0.2039116963594113,0.9999812717430572,0.1254841208365608,0.9908339298518813,0.07378001549186677,-1.0,0.0,0.6931079810899958,0.12335398915569326,0.0,0.5426026336173508,0.9553098481123011,0.17041053446940357,0.8908343323193586,0.07629744384198296,-1.0,0.0,0.9999999997585778,0.05790085205267235,0.5344949965090313,0.10553834237025561,0.001718213472786505,0.18435321456235476,0.7061629618951224,0.028250754303767
2777,"PFKFB4",5210,0.9174118632019119,0.09178931061192874,0.9999999999999982,0.11057319907048799,0.08880775367955787,0.24709527498063516,-1.0,0.0,0.7080789688002556,0.12296669248644462,0.5304817661062604,0.04124709527498063,0.8524349733241979,0.19442292796281951,0.4655203401646611,0.1374903175832688,0.0,0.5094887683965917,0.9996773088737279,0.10979860573199071,0.19839832424393083,0.16769945778466305,0.4803025711356309,0.13962044926413633,0.6967265830444607,0.028259082810989322
2778,"PDZD7",79955,0.706211837197405,0.14659178931061193,0.9999999982377124,0.11057319907048799,0.999873828395339,0.026529821843532145,0.9999999580602299,0.03524399690162665,0.999952652565307,0.05906274206041828,-1.0,0.0,0.22684266846917003,0.2583268783888459,0.180598757966871,0.1663439194422928,0.0,0.5094887683965917,0.23381081714202337,0.24186676994577846,0.0,0.6016653756777691,0.3042854439094466,0.15646785437645236,0.6204288537666346,0.02827629804554499
2779,"RORB",6096,0.9167312495807906,0.09178931061192874,0.9999999999999991,0.11057319907048799,0.7787100864366565,0.17041053446940357,0.2324372424867397,0.06642137877614253,0.9999999999999796,0.04512006196746708,0.0,0.5426026336173508,0.9553109312001666,0.17041053446940357,0.819062637122111,0.08830364058869093,0.0,0.5094887683965917,0.7800421692572236,0.203718048024787,0.27718901621968556,0.1524012393493416,0.2186058552853467,0.16382649109217662,0.6788717462328099,0.028295884110700942
2780,"DDX41",51428,0.9150485426907726,0.09198295894655306,0.9999994754102493,0.11270333075135554,0.7512561869926095,0.17370255615801705,0.7585224290686684,0.06003098373353989,0.788723694046002,0.11986831913245546,0.0,0.5426026336173508,0.9553100404966769,0.17041053446940357,0.9069571430969322,0.07242447714949651,0.0,0.5094887683965917,0.9998190449851853,0.10611928737412858,0.16290857107259646,0.1758326878388846,0.5468880694848645,0.13303640588690938,0.7266577369906245,0.028301527301019425
2781,"CBFA2T2",9139,0.4608090696850951,0.18454686289697908,0.9999999999999791,0.11057319907048799,0.045349615325700546,0.25038729666924864,-1.0,0.0,0.9999647765836719,0.05790085205267235,-1.0,0.0,0.9551752557896719,0.1707978311386522,0.9241412957887603,0.06816421378776143,0.0,0.5094887683965917,0.9999782969781501,0.08675445391169635,0.21787937493200063,0.16402013942680094,0.936548709702913,0.07455460883036406,0.7317440658662586,0.028304221198274027
2782,"PDE7A",5150,0.600794500798736,0.16072811773818746,0.9999096977657055,0.13729666924864445,0.08880775367955787,0.24709527498063516,-1.0,0.0,0.016718595030303453,0.1367157242447715,0.16731209236533348,0.07571649883810999,0.9488150454681367,0.17195972114639815,0.0,0.5906274206041828,0.0,0.5094887683965917,0.999999938604081,0.05867544539116964,0.9900335684149834,0.017428350116189,0.3771268711495628,0.15007745933384972,0.5698764103815461,0.028316621859612368
2783,"NFXL1",152518,0.9018231365009263,0.09450038729666925,0.9959349171737422,0.1733152594887684,0.8257759065924961,0.15898528272656856,-1.0,0.0,0.9813837271677613,0.09082106893880712,-1.0,0.0,0.9537029500913013,0.17118512780790085,0.3881893633736123,0.14504260263361735,-1.0,0.0,0.9999481581906181,0.09469403563129357,0.30082497259886554,0.14949651432997677,0.8240712428789612,0.09566227730441518,0.8852500218192286,0.02834026861166583
2784,"ACTBL2",345651,0.8758674341831988,0.1018590240123935,0.0,0.6196746707978311,0.8576505716354834,0.13807126258714175,-1.0,0.0,-1.0,0.0,0.13859614733999048,0.07804027885360186,0.9553109311055353,0.17041053446940357,0.999999762200483,0.010069713400464756,-1.0,0.0,0.05091285417076765,0.24690162664601084,-1.0,0.0,0.6253431169277676,0.12064291247095275,0.6634657790581218,0.028340536804280614
2785,"SLC45A4",57210,0.913952175741566,0.09217660728117738,0.988075641458936,0.1818357862122386,0.15917937534332313,0.24380325329202168,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9293311176962377,0.18009295120061966,0.01451100851742928,0.17544539116963595,0.2009100863017742,0.013361735089078234,0.9979121304908871,0.13206816421378775,0.27532622295198594,0.15259488768396592,-1.0,0.0,0.6528076818621087,0.028341772880983718
2786,"MED31",51003,0.5488936377250756,0.16498838109992253,0.9999946567431744,0.11812548412083657,0.9684921907439175,0.09256390395042603,-1.0,0.0,0.9999992095117809,0.046281951975213016,0.02553833092087349,0.08384972889233153,0.9551634615848607,0.1707978311386522,0.9953524748168038,0.03292021688613478,0.0,0.5094887683965917,0.9892634667889214,0.15491866769945778,0.0,0.6016653756777691,-1.0,0.0,0.6916438702985098,0.0283422596966052
2787,"ANKRD17",26057,0.4582021459018958,0.18454686289697908,0.9999999999991038,0.11057319907048799,0.8608835266611675,0.13710302091402013,-1.0,0.0,0.9999998104166025,0.045507358636715727,-1.0,0.0,0.9553108050889667,0.17041053446940357,0.951629705511353,0.05848179705654531,0.0,0.5094887683965917,0.9999827529618475,0.08481797056545314,0.039531924869315525,0.19306738962044925,0.07784283175902039,0.17660728117738186,0.7087899246985113,0.028343359037817595
2788,"SASS6",163786,7.783778440727634E-4,0.23063516653756777,0.8694801240220003,0.2114639814097599,0.9223166856123978,0.11483346243222309,0.9999999996981811,0.03524399690162665,-1.0,0.0,-1.0,0.0,0.9415099903632801,0.17563903950426027,0.7832586112993953,0.09314484895429899,-1.0,0.0,0.9976076714261651,0.133423702556158,0.4304931141923835,0.12645236250968242,0.41967968746000944,0.1463981409759876,0.7891652026912014,0.02836915167239973
2789,"KCNT1",57582,0.9172297729816484,0.09178931061192874,0.9889641231494233,0.18144848954298992,0.1683450359140007,0.24380325329202168,0.9999999978339632,0.03524399690162665,0.9993217043169893,0.06990704879938033,-1.0,0.0,0.9513890108208709,0.17118512780790085,0.0,0.5906274206041828,0.0,0.5094887683965917,0.6188659089385036,0.21824167312161116,0.00874374558163182,0.20352439969016267,0.9999943177465794,0.019752130131680867,0.6620422340042054,0.028393493215813526
2790,"NFE2L3",9603,0.9133060617204908,0.09217660728117738,0.9999984054339136,0.11463981409759876,0.7348867740701125,0.17467079783113865,-1.0,0.0,0.31377375106497785,0.1357474825716499,-1.0,0.0,0.951055413310732,0.17137877614252517,0.46623207490374796,0.1374903175832688,0.0,0.5094887683965917,0.9999999761831687,0.05809450038729667,0.7844701774179775,0.06022463206816421,0.03474979564903061,0.17873741285824943,0.7167874524415981,0.028399548218703607
2791,"OAZ1",4946,0.7454663343226436,0.14000774593338497,0.999999997455655,0.11057319907048799,0.19371688731653786,0.24360960495739736,-1.0,0.0,-1.0,0.0,0.06517215626662953,0.08055770720371805,0.952273943713428,0.17118512780790085,0.6840722632525841,0.11076684740511232,-1.0,0.0,0.9999990003416712,0.06429124709527498,0.17651915503237456,0.17137877614252517,0.5929062508400209,0.1262587141750581,0.7359275143801856,0.028414216431815964
2792,"NPR3",4883,0.9169661743432138,0.09178931061192874,0.999999999582617,0.11057319907048799,0.8800521883204294,0.13109992254066616,-1.0,0.0,0.999999999999996,0.04512006196746708,0.0,0.5426026336173508,0.9536834235136118,0.17118512780790085,0.0,0.5906274206041828,0.0,0.5094887683965917,0.9999995980434963,0.060418280402788536,0.8004451419729339,0.05712625871417506,0.925191139557226,0.07862122385747483,0.7085061467435093,0.028456873850999598
2793,"NLN",57486,0.6153700470766096,0.15995352439969016,0.9999999985880857,0.11057319907048799,0.8680890434876506,0.13477924089852827,-1.0,0.0,0.7913367990514573,0.11986831913245546,0.0,0.5426026336173508,0.9518366878578208,0.17118512780790085,0.6948402899896172,0.10883036405886909,-1.0,0.0,0.9998364091838312,0.10553834237025561,0.626083438701364,0.08810999225406661,0.9477877756415433,0.0704879938032533,0.8236763206043094,0.028459421738133428
2794,"HJURP",55355,0.3661405778131109,0.19558481797056546,0.9998322280432222,0.13981409759876065,0.9094932350565582,0.12044926413632842,-1.0,0.0,-1.0,0.0,0.0,0.5426026336173508,0.9546747531491779,0.17118512780790085,0.7831353790312021,0.09314484895429899,-1.0,0.0,0.9999999994830392,0.05790085205267235,0.9514134430974409,0.029821843532145623,0.21378458736500494,0.16421378776142526,0.7675255856438287,0.028492670623114558
2795,"GTPBP2",54676,0.9170805163621014,0.09178931061192874,0.9999990788540962,0.11347792408985283,0.9795992870248076,0.08501161890007745,-1.0,0.0,0.9999999999995417,0.04512006196746708,0.0,0.5426026336173508,0.9159480000649691,0.18241673121611154,0.13710099165816397,0.17041053446940357,-1.0,0.0,0.9999748310892268,0.0879163439194423,0.08767738103485415,0.18590240123934934,0.11652144231590439,0.1725406661502711,0.6976468702250089,0.028493851593437425
2796,"HABP2",3026,0.5518749280284448,0.1647947327652982,0.35647081720916,0.2378001549186677,0.09894538821719888,0.24709527498063516,0.9999991681930213,0.03601859024012394,0.5535203306741495,0.12780790085205268,0.0,0.5426026336173508,0.9543214796719005,0.17118512780790085,0.0,0.5906274206041828,-1.0,0.0,0.9936527684442861,0.14833462432223082,0.9837443000056415,0.020526723470178157,0.9707226856380137,0.06158017041053447,0.6731453812400825,0.028519022267129657
2797,"SENP7",57337,0.45301277554961605,0.1847405112316034,0.8270920522572734,0.21572424477149496,0.045349615325700546,0.25038729666924864,-1.0,0.0,0.8772188122501732,0.11367157242447715,-1.0,0.0,0.9517316385375311,0.17118512780790085,0.33548826589917613,0.15104570100697134,0.0,0.5094887683965917,0.9940080732950224,0.14775367931835787,0.9998711467250929,0.004841208365608056,0.03158736210408537,0.17873741285824943,0.6513713159875185,0.02854280087297789
2798,"PAGR1",79447,0.6373957798487285,0.1551123160340821,1.0,0.11057319907048799,0.8316853464873173,0.15801704105344694,-1.0,0.0,0.9999421474906423,0.05964368706429125,0.0,0.5426026336173508,0.9552951965931202,0.1706041828040279,0.5627156210555135,0.12645236250968242,-1.0,0.0,0.9999918336758504,0.07881487219209915,0.5075579292692695,0.11057319907048799,0.6540973417792119,0.11599535243996902,0.8016804133457752,0.028553870391718417
2799,"SELP",6403,0.9048769247241494,0.09430673896204493,0.9999999999427315,0.11057319907048799,0.9949313399540232,0.06622773044151821,-1.0,0.0,0.999999999999944,0.04512006196746708,0.0,0.5426026336173508,0.9552096426666602,0.1707978311386522,0.0,0.5906274206041828,0.0,0.5094887683965917,0.9997331392307603,0.10844306738962045,7.393614491853933E-4,0.20352439969016267,0.9999610778878713,0.024012393493415957,0.6379635626918897,0.028558244208447547
2800,"TPRN",286262,0.06288774802556676,0.20623547637490316,0.9998102466353826,0.14058869093725793,0.972390571552835,0.09043377226955848,0.8548110006735253,0.0575135553834237,0.9999999662831077,0.04512006196746708,-1.0,0.0,0.953816255699547,0.17118512780790085,0.6395713984223202,0.11812548412083657,0.0,0.5094887683965917,0.9373893541427051,0.18319132455460882,0.778051222974758,0.060611928737412855,0.0,0.5921766072811774,0.7110545886939792,0.02856598221109974
2801,"DDX20",11218,0.917068111458265,0.09178931061192874,0.9999999997832185,0.11057319907048799,0.8220042433045127,0.16053446940356314,-1.0,0.0,0.9972477924390154,0.07823392718822618,0.0,0.5426026336173508,0.9553109309782024,0.17041053446940357,0.9929432428946654,0.03582494190549961,0.0,0.5094887683965917,0.9924003125100427,0.1498838109992254,0.5288904422992294,0.10670023237800155,0.5343528275691235,0.13419829589465532,0.7596353890767295,0.028581034526932503
2802,"IGSF8",93185,7.783778440727634E-4,0.23063516653756777,0.9994585777869036,0.1506584043377227,0.9807874744647828,0.08404337722695585,-1.0,0.0,0.6155072103857403,0.12587141750580946,-1.0,0.0,0.9552063957052211,0.1707978311386522,0.9885675392592127,0.03989155693261038,0.0,0.5094887683965917,0.999658046673211,0.11057319907048799,0.6860646990653232,0.07707203718048025,0.08446968229765073,0.17660728117738186,0.6916722678853167,0.02859096900746172
2803,"CA5B",11238,0.7953590895677924,0.12490317583268784,0.8428768791164606,0.21281951975213012,0.7220803235038091,0.17796281951975212,-1.0,0.0,0.998770758930349,0.07281177381874517,0.3558042209442219,0.05770720371804802,0.8545143366411286,0.1942292796281952,0.48647137691518916,0.1357474825716499,0.0,0.5094887683965917,0.9975550909126971,0.13361735089078233,0.8220191538945909,0.05383423702556158,-1.0,0.0,0.7868857312964181,0.028591941179493485
